共12个， 全向12个， 定向0个

接收时间	指令	位置	频道	响应摘要	虚拟时间
16:44:50	测量	(482.96, 129.41)	17	示向度 3.94°	272.000 s
16:44:52	测量	(607.96, 345.92)	17	示向度 338.13°	327.000 s
16:44:52	测量	(607.96, 345.92)	6	示向度 34.70°	333.000 s
16:44:52	测量	(607.96, 345.92)	7	未检测到信号	339.000 s
16:44:52	测量	(607.96, 345.92)	8	示向度 249.06°	345.000 s
16:44:52	测量	(607.96, 345.92)	9	未检测到信号	351.000 s
16:44:52	测量	(607.96, 345.92)	10	未检测到信号	357.000 s
16:44:52	测量	(607.96, 345.92)	20	示向度 88.18°	363.000 s
16:44:54	测量	(615.00, 570.00)	20	距离过近	412.839 s
16:44:54	测量	(615.00, 570.00)	6	示向度 336.40°	418.839 s
16:44:54	测量	(615.00, 570.00)	11	未检测到信号	424.839 s
16:44:54	测量	(615.00, 570.00)	12	未检测到信号	430.839 s
16:44:54	测量	(615.00, 570.00)	13	未检测到信号	436.839 s
16:44:54	测量	(615.00, 570.00)	17	示向度 316.50°	442.839 s
16:44:54	清除	(615.00, 570.00)	20	清除成功	447.839 s
16:44:55	测量	(810.00, 485.00)	17	示向度 306.61°	495.383 s
16:44:55	测量	(810.00, 485.00)	6	距离过近	501.383 s
16:44:55	测量	(810.00, 485.00)	14	未检测到信号	507.383 s
16:44:55	测量	(810.00, 485.00)	15	未检测到信号	513.383 s
16:44:55	测量	(810.00, 485.00)	16	未检测到信号	519.383 s
16:44:55	清除	(810.00, 485.00)	6	清除成功	524.383 s
16:44:56	测量	(1040.00, 170.00)	1	示向度 294.72°	608.389 s
16:44:56	测量	(1040.00, 170.00)	17	示向度 329.71°	614.389 s
16:44:56	测量	(1040.00, 170.00)	18	未检测到信号	620.389 s
16:44:56	测量	(1040.00, 170.00)	19	示向度 262.27°	626.389 s
16:44:57	清除	(1040.00, 170.00)	17	清除成功	631.389 s
16:44:58	测量	(910.59, -312.96)	19	示向度 274.63°	736.389 s
16:44:58	测量	(910.59, -312.96)	1	示向度 316.03°	742.389 s
16:44:58	测量	(910.59, -312.96)	5	示向度 237.26°	748.389 s
16:44:59	测量	(910.59, -312.96)	8	示向度 201.13°	754.389 s
16:44:59	测量	(910.59, -312.96)	11	未检测到信号	760.389 s
16:44:59	测量	(910.59, -312.96)	12	未检测到信号	766.389 s
16:44:59	测量	(910.59, -312.96)	13	未检测到信号	772.389 s
16:45:00	测量	(935.00, -615.00)	1	示向度 336.08°	838.994 s
16:45:00	测量	(935.00, -615.00)	5	示向度 226.15°	844.994 s
16:45:00	测量	(935.00, -615.00)	7	未检测到信号	850.994 s
16:45:00	测量	(935.00, -615.00)	8	示向度 174.98°	856.994 s
16:45:00	测量	(935.00, -615.00)	9	未检测到信号	862.994 s
16:45:00	测量	(935.00, -615.00)	10	未检测到信号	868.994 s
16:45:00	测量	(935.00, -615.00)	19	示向度 270.79°	874.994 s
16:45:01	测量	(935.00, -670.00)	19	距离过近	890.994 s
16:45:01	测量	(935.00, -670.00)	1	示向度 341.03°	896.994 s
16:45:01	测量	(935.00, -670.00)	5	示向度 223.29°	902.994 s
16:45:01	测量	(935.00, -670.00)	8	示向度 170.17°	908.994 s
16:45:01	测量	(935.00, -670.00)	14	未检测到信号	914.994 s
16:45:01	测量	(935.00, -670.00)	15	未检测到信号	920.994 s
16:45:01	测量	(935.00, -670.00)	16	未检测到信号	926.994 s
16:45:01	清除	(935.00, -670.00)	19	清除成功	931.994 s
16:45:02	测量	(1417.96, -799.41)	1	示向度 323.25°	1037.994 s
16:45:02	测量	(1417.96, -799.41)	2	未检测到信号	1043.994 s
16:45:02	测量	(1417.96, -799.41)	3	未检测到信号	1049.994 s
16:45:02	测量	(1417.96, -799.41)	18	未检测到信号	1055.994 s
16:45:03	测量	(1515.00, -870.00)	1	示向度 150.60°	1085.993 s
16:45:04	测量	(1500.00, -860.00)	1	距离过近	1094.599 s
16:45:04	清除	(1500.00, -860.00)	1	清除成功	1099.599 s
16:45:04	测量	(1017.04, -730.59)	5	示向度 216.97°	1205.599 s
16:45:04	测量	(1017.04, -730.59)	8	示向度 166.58°	1211.599 s
16:45:04	测量	(1017.04, -730.59)	11	未检测到信号	1217.599 s
16:45:04	测量	(1017.04, -730.59)	12	未检测到信号	1223.599 s
16:45:04	测量	(1017.04, -730.59)	13	未检测到信号	1229.599 s
16:45:05	测量	(775.56, -665.89)	2	未检测到信号	1285.599 s
16:45:05	测量	(775.56, -665.89)	3	未检测到信号	1291.599 s
16:45:05	测量	(775.56, -665.89)	5	示向度 230.17°	1297.599 s
16:45:05	测量	(775.56, -665.89)	8	示向度 168.76°	1303.599 s
16:45:05	测量	(775.56, -665.89)	18	未检测到信号	1309.599 s
16:45:06	测量	(534.07, -601.18)	4	示向度 204.48°	1365.599 s
16:45:06	测量	(534.07, -601.18)	5	示向度 248.36°	1371.599 s
16:45:06	测量	(534.07, -601.18)	7	未检测到信号	1377.599 s
16:45:06	测量	(534.07, -601.18)	8	示向度 170.79°	1383.599 s
16:45:06	测量	(534.07, -601.18)	9	未检测到信号	1389.599 s
16:45:06	测量	(534.07, -601.18)	10	未检测到信号	1395.599 s
16:45:06	测量	(262.07, -555.00)	5	示向度 268.46°	1456.778 s
16:45:06	测量	(262.07, -555.00)	8	示向度 195.61°	1462.778 s
16:45:07	测量	(262.07, -555.00)	11	未检测到信号	1468.778 s
16:45:07	测量	(262.07, -555.00)	12	未检测到信号	1474.778 s
16:45:07	测量	(262.07, -555.00)	13	未检测到信号	1480.778 s
16:45:07	清除	(262.07, -555.00)	8	清除成功	1485.778 s
16:45:07	测量	(262.07, -1055.00)	5	示向度 267.49°	1591.778 s
16:45:07	测量	(262.07, -1055.00)	14	未检测到信号	1597.778 s
16:45:07	测量	(262.07, -1055.00)	15	未检测到信号	1603.778 s
16:45:07	测量	(262.07, -1055.00)	16	未检测到信号	1609.778 s
16:45:08	测量	(250.00, -1315.00)	2	未检测到信号	1667.834 s
16:45:08	测量	(250.00, -1315.00)	3	未检测到信号	1673.834 s
16:45:08	测量	(250.00, -1315.00)	5	距离过近	1679.834 s
16:45:08	测量	(250.00, -1315.00)	18	未检测到信号	1685.834 s
16:45:08	清除	(250.00, -1315.00)	5	清除成功	1690.834 s
16:45:08	测量	(0.00, -1315.00)	4	示向度 171.35°	1746.834 s
16:45:08	测量	(0.00, -1315.00)	7	未检测到信号	1752.834 s
16:45:08	测量	(0.00, -1315.00)	9	未检测到信号	1758.834 s
16:45:08	测量	(0.00, -1315.00)	10	未检测到信号	1764.834 s
16:45:08	测量	(-241.48, -1250.30)	4	示向度 174.19°	1820.834 s
16:45:09	测量	(-241.48, -1250.30)	11	未检测到信号	1826.834 s
16:45:09	测量	(-241.48, -1250.30)	12	未检测到信号	1832.834 s
16:45:09	测量	(-241.48, -1250.30)	13	示向度 169.34°	1838.834 s
16:45:09	测量	(-741.48, -1250.30)	13	示向度 157.32°	1943.834 s
16:45:09	测量	(-741.48, -1250.30)	4	示向度 133.75°	1949.834 s
16:45:10	测量	(-741.48, -1250.30)	14	示向度 196.29°	1955.834 s
16:45:10	测量	(-741.48, -1250.30)	15	未检测到信号	1961.834 s
16:45:10	测量	(-741.48, -1250.30)	16	未检测到信号	1967.834 s
16:45:11	测量	(-795.00, -1195.00)	2	未检测到信号	1989.224 s
16:45:11	测量	(-795.00, -1195.00)	3	未检测到信号	1995.224 s
16:45:11	测量	(-795.00, -1195.00)	4	示向度 312.52°	2001.224 s
16:45:11	测量	(-795.00, -1195.00)	13	示向度 161.41°	2007.224 s
16:45:11	测量	(-795.00, -1195.00)	14	示向度 208.14°	2013.224 s
16:45:11	测量	(-795.00, -1195.00)	18	未检测到信号	2019.224 s
16:45:11	清除	(-795.00, -1195.00)	4	清除成功	2024.224 s
16:45:12	测量	(-1090.00, -1350.00)	7	未检测到信号	2096.873 s
16:45:12	测量	(-1090.00, -1350.00)	9	未检测到信号	2102.873 s
16:45:12	测量	(-1090.00, -1350.00)	10	未检测到信号	2108.873 s
16:45:12	测量	(-1090.00, -1350.00)	13	示向度 108.03°	2114.873 s
16:45:12	测量	(-1090.00, -1350.00)	14	距离过近	2120.873 s
16:45:12	清除	(-1090.00, -1350.00)	14	清除成功	2125.873 s
16:45:13	测量	(-1185.00, -1065.00)	11	未检测到信号	2191.956 s
16:45:13	测量	(-1185.00, -1065.00)	12	未检测到信号	2197.956 s
16:45:13	测量	(-1185.00, -1065.00)	13	距离过近	2203.956 s
16:45:13	测量	(-1185.00, -1065.00)	15	未检测到信号	2209.956 s
16:45:13	清除	(-1185.00, -1065.00)	13	清除成功	2214.956 s
16:45:13	测量	(-1196.27, -265.08)	15	未检测到信号	2379.956 s
16:45:13	测量	(-1196.27, -265.08)	2	未检测到信号	2385.956 s
16:45:13	测量	(-1196.27, -265.08)	3	示向度 75.36°	2391.956 s
16:45:13	测量	(-1196.27, -265.08)	7	未检测到信号	2397.956 s
16:45:13	测量	(-1196.27, -265.08)	9	未检测到信号	2403.956 s
16:45:13	测量	(-1196.27, -265.08)	10	未检测到信号	2409.956 s
16:45:13	测量	(-1196.27, -265.08)	11	未检测到信号	2415.956 s
16:45:13	测量	(-1196.27, -265.08)	12	未检测到信号	2421.956 s
16:45:13	测量	(-1196.27, -265.08)	16	未检测到信号	2427.956 s
16:45:13	测量	(-1196.27, -265.08)	18	未检测到信号	2433.956 s
16:45:14	测量	(-1196.27, 234.92)	2	未检测到信号	2539.956 s
16:45:14	测量	(-1196.27, 234.92)	3	示向度 51.67°	2545.956 s
16:45:14	测量	(-1196.27, 234.92)	7	未检测到信号	2551.956 s
16:45:14	测量	(-1196.27, 234.92)	9	未检测到信号	2557.956 s
16:45:14	测量	(-1000.00, 485.00)	3	示向度 241.34°	2627.536 s
16:45:14	测量	(-1000.00, 485.00)	10	未检测到信号	2633.536 s
16:45:14	测量	(-1000.00, 485.00)	15	未检测到信号	2639.536 s
16:45:14	测量	(-1000.00, 485.00)	16	未检测到信号	2645.536 s
16:45:15	测量	(-1015.00, 460.00)	3	示向度 58.78°	2657.367 s
16:45:15	测量	(-1015.00, 460.00)	11	未检测到信号	2663.367 s
16:45:15	测量	(-1015.00, 460.00)	12	未检测到信号	2669.367 s
16:45:15	测量	(-1015.00, 460.00)	18	未检测到信号	2675.367 s
16:45:15	清除	(-1015.00, 460.00)	3	清除成功	2680.367 s
16:45:15	测量	(-706.07, 1197.94)	18	未检测到信号	2845.367 s
16:45:15	测量	(-706.07, 1197.94)	2	未检测到信号	2851.367 s
16:45:15	测量	(-706.07, 1197.94)	7	示向度 14.21°	2857.367 s
16:45:15	测量	(-706.07, 1197.94)	9	未检测到信号	2863.367 s
16:45:15	测量	(-706.07, 1197.94)	10	未检测到信号	2869.367 s
16:45:15	测量	(-706.07, 1197.94)	11	未检测到信号	2875.367 s
16:45:15	测量	(-706.07, 1197.94)	12	未检测到信号	2881.367 s
16:45:15	测量	(-706.07, 1197.94)	15	未检测到信号	2887.367 s
16:45:15	测量	(-706.07, 1197.94)	16	未检测到信号	2893.367 s
16:45:16	测量	(-529.29, 1374.72)	7	示向度 5.11°	2949.367 s
16:45:16	测量	(-529.29, 1374.72)	18	未检测到信号	2955.367 s
16:45:17	测量	(-46.33, 1504.13)	18	未检测到信号	3060.367 s
16:45:17	测量	(-46.33, 1504.13)	2	未检测到信号	3066.367 s
16:45:17	测量	(-46.33, 1504.13)	7	示向度 347.21°	3072.367 s
16:45:17	测量	(-46.33, 1504.13)	9	未检测到信号	3078.367 s
16:45:17	测量	(139.19, 1504.13)	7	示向度 321.07°	3121.470 s
16:45:17	测量	(139.19, 1504.13)	10	未检测到信号	3127.470 s
16:45:17	测量	(139.19, 1504.13)	15	未检测到信号	3133.470 s
16:45:17	测量	(139.19, 1504.13)	16	未检测到信号	3139.470 s
16:45:18	测量	(220.00, 1440.00)	7	距离过近	3166.103 s
16:45:18	清除	(220.00, 1440.00)	7	清除成功	3171.103 s
16:45:18	测量	(700.00, 1212.44)	2	未检测到信号	3283.345 s
16:45:18	测量	(700.00, 1212.44)	9	未检测到信号	3289.345 s
16:45:18	测量	(700.00, 1212.44)	10	未检测到信号	3295.345 s
16:45:18	测量	(700.00, 1212.44)	11	未检测到信号	3301.345 s
16:45:18	测量	(700.00, 1212.44)	12	未检测到信号	3307.345 s
16:45:18	测量	(700.00, 1212.44)	18	未检测到信号	3313.345 s
16:45:18	测量	(1200.00, 0.00)	2	未检测到信号	3581.643 s
16:45:18	测量	(1200.00, 0.00)	9	未检测到信号	3587.643 s
16:45:18	测量	(1200.00, 0.00)	10	未检测到信号	3593.643 s
16:45:18	测量	(1200.00, 0.00)	11	未检测到信号	3599.643 s
16:45:18	测量	(1200.00, 0.00)	12	未检测到信号	3605.643 s
16:45:18	测量	(1200.00, 0.00)	15	未检测到信号	3611.643 s
16:45:18	测量	(1200.00, 0.00)	16	未检测到信号	3617.643 s
16:45:18	测量	(1200.00, -1200.00)	11	未检测到信号	3863.643 s
16:45:18	测量	(1200.00, -1200.00)	12	未检测到信号	3869.643 s
16:45:23	退出	--	--	正常退出	3869.643 s
