共11个， 全向11个， 定向0个

接收时间	指令	位置	频道	响应摘要	虚拟时间
17:01:39	测量	(-177.18, 1090.00)	3	未检测到信号	1254.202 s
17:01:39	测量	(-177.18, 1090.00)	7	未检测到信号	1260.202 s
17:01:39	测量	(-177.18, 1090.00)	8	未检测到信号	1266.202 s
17:01:39	测量	(-177.18, 1090.00)	9	未检测到信号	1272.202 s
17:01:39	测量	(-177.18, 1090.00)	10	未检测到信号	1278.202 s
17:01:39	测量	(-177.18, 1090.00)	11	未检测到信号	1284.202 s
17:01:39	测量	(-177.18, 1090.00)	12	未检测到信号	1290.202 s
17:01:39	测量	(-177.18, 1090.00)	16	未检测到信号	1296.202 s
17:01:39	测量	(-177.18, 1090.00)	17	未检测到信号	1302.202 s
17:01:40	测量	(595.56, 882.94)	17	未检测到信号	1467.202 s
17:01:40	测量	(595.56, 882.94)	1	未检测到信号	1473.202 s
17:01:40	测量	(595.56, 882.94)	2	未检测到信号	1479.202 s
17:01:40	测量	(595.56, 882.94)	3	未检测到信号	1485.202 s
17:01:40	测量	(595.56, 882.94)	5	示向度 322.95°	1491.202 s
17:01:40	测量	(595.56, 882.94)	7	未检测到信号	1497.202 s
17:01:40	测量	(595.56, 882.94)	8	未检测到信号	1503.202 s
17:01:40	测量	(595.56, 882.94)	9	未检测到信号	1509.202 s
17:01:40	测量	(595.56, 882.94)	10	示向度 340.29°	1515.202 s
17:01:40	测量	(595.56, 882.94)	11	未检测到信号	1521.202 s
17:01:40	测量	(595.56, 882.94)	12	未检测到信号	1527.202 s
17:01:40	测量	(595.56, 882.94)	16	未检测到信号	1533.202 s
17:01:40	测量	(595.56, 882.94)	20	未检测到信号	1539.202 s
17:01:41	测量	(812.07, 757.94)	1	未检测到信号	1595.202 s
17:01:41	测量	(812.07, 757.94)	2	未检测到信号	1601.202 s
17:01:41	测量	(812.07, 757.94)	3	未检测到信号	1607.202 s
17:01:41	测量	(812.07, 757.94)	5	示向度 317.25°	1613.202 s
17:01:41	测量	(812.07, 757.94)	10	示向度 344.27°	1619.202 s
17:01:43	测量	(1005.00, 580.00)	10	示向度 357.70°	1676.694 s
17:01:43	测量	(1005.00, 580.00)	5	距离过近	1682.694 s
17:01:43	测量	(1005.00, 580.00)	7	未检测到信号	1688.694 s
17:01:43	测量	(1005.00, 580.00)	8	未检测到信号	1694.694 s
17:01:43	测量	(1005.00, 580.00)	9	未检测到信号	1700.694 s
17:01:43	清除	(1005.00, 580.00)	5	清除成功	1705.694 s
17:01:44	测量	(1255.00, 580.00)	10	示向度 355.38°	1761.694 s
17:01:44	测量	(1255.00, 580.00)	11	未检测到信号	1767.694 s
17:01:44	测量	(1255.00, 580.00)	12	未检测到信号	1773.694 s
17:01:44	测量	(1255.00, 580.00)	16	未检测到信号	1779.694 s
17:01:44	测量	(1525.00, 555.00)	1	未检测到信号	1839.925 s
17:01:44	测量	(1525.00, 555.00)	10	示向度 170.67°	1845.925 s
17:01:44	测量	(1525.00, 555.00)	17	未检测到信号	1851.925 s
17:01:44	测量	(1525.00, 555.00)	20	未检测到信号	1857.925 s
17:01:45	测量	(1468.43, 555.00)	2	未检测到信号	1875.239 s
17:01:45	测量	(1468.43, 555.00)	3	未检测到信号	1881.239 s
17:01:45	测量	(1468.43, 555.00)	10	示向度 7.40°	1887.239 s
17:01:45	测量	(1502.85, 555.00)	10	距离过近	1899.123 s
17:01:45	清除	(1502.85, 555.00)	10	清除成功	1904.123 s
17:01:45	测量	(937.17, -10.69)	1	未检测到信号	2070.123 s
17:01:46	测量	(937.17, -10.69)	2	未检测到信号	2076.123 s
17:01:46	测量	(937.17, -10.69)	3	未检测到信号	2082.123 s
17:01:46	测量	(937.17, -10.69)	7	未检测到信号	2088.123 s
17:01:46	测量	(937.17, -10.69)	8	示向度 296.55°	2094.123 s
17:01:46	测量	(937.17, -10.69)	9	未检测到信号	2100.123 s
17:01:46	测量	(937.17, -10.69)	11	未检测到信号	2106.123 s
17:01:46	测量	(937.17, -10.69)	12	未检测到信号	2112.123 s
17:01:46	测量	(937.17, -10.69)	16	未检测到信号	2118.123 s
17:01:46	测量	(937.17, -10.69)	17	未检测到信号	2124.123 s
17:01:46	测量	(937.17, -10.69)	20	未检测到信号	2130.123 s
17:01:47	测量	(1290.72, -364.24)	1	未检测到信号	2236.123 s
17:01:47	测量	(1290.72, -364.24)	2	未检测到信号	2242.123 s
17:01:47	测量	(1290.72, -364.24)	3	未检测到信号	2248.123 s
17:01:47	测量	(1290.72, -364.24)	8	示向度 275.47°	2254.123 s
17:01:48	测量	(1355.43, -605.72)	8	示向度 263.22°	2309.123 s
17:01:48	测量	(1355.43, -605.72)	7	未检测到信号	2315.123 s
17:01:48	测量	(1355.43, -605.72)	9	未检测到信号	2321.123 s
17:01:48	测量	(1355.43, -605.72)	11	未检测到信号	2327.123 s
17:01:48	测量	(1330.00, -795.00)	8	示向度 311.82°	2371.319 s
17:01:48	测量	(1330.00, -795.00)	12	未检测到信号	2377.319 s
17:01:48	测量	(1330.00, -795.00)	16	未检测到信号	2383.319 s
17:01:48	测量	(1330.00, -795.00)	17	未检测到信号	2389.319 s
17:01:48	清除	(1330.00, -795.00)	8	清除成功	2394.319 s
17:01:49	测量	(557.26, -1002.06)	17	未检测到信号	2559.319 s
17:01:49	测量	(557.26, -1002.06)	1	未检测到信号	2565.319 s
17:01:49	测量	(557.26, -1002.06)	2	未检测到信号	2571.319 s
17:01:49	测量	(557.26, -1002.06)	3	未检测到信号	2577.319 s
17:01:49	测量	(557.26, -1002.06)	6	示向度 164.79°	2583.319 s
17:01:49	测量	(557.26, -1002.06)	7	未检测到信号	2589.319 s
17:01:49	测量	(557.26, -1002.06)	9	未检测到信号	2595.319 s
17:01:49	测量	(557.26, -1002.06)	11	未检测到信号	2601.319 s
17:01:49	测量	(557.26, -1002.06)	12	未检测到信号	2607.319 s
17:01:49	测量	(557.26, -1002.06)	16	未检测到信号	2613.319 s
17:01:49	测量	(557.26, -1002.06)	20	未检测到信号	2619.319 s
17:01:49	测量	(-215.48, -795.00)	20	未检测到信号	2784.319 s
17:01:49	测量	(-215.48, -795.00)	1	未检测到信号	2790.319 s
17:01:49	测量	(-215.48, -795.00)	2	未检测到信号	2796.319 s
17:01:49	测量	(-215.48, -795.00)	3	未检测到信号	2802.319 s
17:01:49	测量	(-215.48, -795.00)	6	示向度 168.07°	2808.319 s
17:01:49	测量	(-215.48, -795.00)	7	示向度 204.06°	2814.319 s
17:01:49	测量	(-215.48, -795.00)	9	未检测到信号	2820.319 s
17:01:49	测量	(-215.48, -795.00)	11	未检测到信号	2826.319 s
17:01:49	测量	(-215.48, -795.00)	12	未检测到信号	2832.319 s
17:01:49	测量	(-215.48, -795.00)	16	未检测到信号	2838.319 s
17:01:49	测量	(-215.48, -795.00)	17	未检测到信号	2844.319 s
17:01:50	测量	(-400.00, -755.00)	6	距离过近	2888.080 s
17:01:50	测量	(-400.00, -755.00)	7	示向度 220.64°	2894.080 s
17:01:50	测量	(-400.00, -755.00)	11	未检测到信号	2900.080 s
17:01:50	测量	(-400.00, -755.00)	12	未检测到信号	2906.080 s
17:01:50	测量	(-400.00, -755.00)	16	未检测到信号	2912.080 s
17:01:50	清除	(-400.00, -755.00)	6	清除成功	2917.080 s
17:01:51	测量	(-616.51, -880.00)	3	未检测到信号	2973.080 s
17:01:51	测量	(-616.51, -880.00)	7	示向度 238.39°	2979.080 s
17:01:51	测量	(-616.51, -880.00)	9	未检测到信号	2985.080 s
17:01:51	测量	(-616.51, -880.00)	17	未检测到信号	2991.080 s
17:01:51	测量	(-700.00, -1010.00)	1	未检测到信号	3027.981 s
17:01:51	测量	(-700.00, -1010.00)	2	未检测到信号	3033.981 s
17:01:51	测量	(-700.00, -1010.00)	7	距离过近	3039.981 s
17:01:51	测量	(-700.00, -1010.00)	20	未检测到信号	3045.981 s
17:01:51	清除	(-700.00, -1010.00)	7	清除成功	3050.981 s
17:01:52	测量	(-700.00, -1212.44)	20	未检测到信号	3096.468 s
17:01:52	测量	(-700.00, -1212.44)	1	未检测到信号	3102.468 s
17:01:52	测量	(-700.00, -1212.44)	2	未检测到信号	3108.468 s
17:01:52	测量	(-700.00, -1212.44)	3	未检测到信号	3114.468 s
17:01:52	测量	(-700.00, -1212.44)	9	未检测到信号	3120.468 s
17:01:52	测量	(-700.00, -1212.44)	11	未检测到信号	3126.468 s
17:01:52	测量	(-700.00, -1212.44)	12	未检测到信号	3132.468 s
17:01:52	测量	(-700.00, -1212.44)	16	未检测到信号	3138.468 s
17:01:52	测量	(-700.00, -1212.44)	17	未检测到信号	3144.468 s
17:01:52	测量	(-1005.00, -472.86)	17	未检测到信号	3309.468 s
17:01:52	测量	(-1005.00, -472.86)	1	未检测到信号	3315.468 s
17:01:52	测量	(-1005.00, -472.86)	2	未检测到信号	3321.468 s
17:01:52	测量	(-1005.00, -472.86)	3	未检测到信号	3327.468 s
17:01:52	测量	(-1005.00, -472.86)	9	未检测到信号	3333.468 s
17:01:52	测量	(-1005.00, -472.86)	11	未检测到信号	3339.468 s
17:01:52	测量	(-1005.00, -472.86)	12	未检测到信号	3345.468 s
17:01:52	测量	(-1005.00, -472.86)	16	未检测到信号	3351.468 s
17:01:52	测量	(-1005.00, -472.86)	20	未检测到信号	3357.468 s
17:01:52	测量	(-1200.00, 0.00)	20	未检测到信号	3464.765 s
17:01:52	测量	(-1200.00, 0.00)	1	未检测到信号	3470.765 s
17:01:52	测量	(-1200.00, 0.00)	2	未检测到信号	3476.765 s
17:01:52	测量	(-1200.00, 0.00)	3	未检测到信号	3482.765 s
17:01:52	测量	(-1200.00, 0.00)	9	未检测到信号	3488.765 s
17:01:52	测量	(-1200.00, 0.00)	11	未检测到信号	3494.765 s
17:01:52	测量	(-1200.00, 0.00)	12	未检测到信号	3500.765 s
17:01:52	测量	(-1200.00, 0.00)	16	未检测到信号	3506.765 s
17:01:52	测量	(-1200.00, 0.00)	17	未检测到信号	3512.765 s
17:01:52	测量	(1400.00, 0.00)	20	未检测到信号	4038.765 s
17:01:59	退出	--	--	正常退出	4038.765 s
