共10个， 全向10个， 定向0个

接收时间	指令	位置	频道	响应摘要	虚拟时间
17:00:32	测量	(-243.28, 1293.22)	4	未检测到信号	1040.926 s
17:00:32	测量	(-243.28, 1293.22)	6	示向度 221.98°	1046.926 s
17:00:32	测量	(-243.28, 1293.22)	20	未检测到信号	1052.926 s
17:00:32	测量	(-420.06, 1116.45)	3	示向度 199.29°	1108.926 s
17:00:32	测量	(-420.06, 1116.45)	6	示向度 219.49°	1114.926 s
17:00:32	测量	(-420.06, 1116.45)	11	未检测到信号	1120.926 s
17:00:32	测量	(-420.06, 1116.45)	17	未检测到信号	1126.926 s
17:00:32	测量	(-420.06, 1116.45)	18	未检测到信号	1132.926 s
17:00:33	测量	(-650.00, 920.00)	3	示向度 188.62°	1199.412 s
17:00:33	测量	(-650.00, 920.00)	6	示向度 103.76°	1205.412 s
17:00:33	测量	(-650.00, 920.00)	7	未检测到信号	1211.412 s
17:00:33	测量	(-650.00, 920.00)	12	未检测到信号	1217.412 s
17:00:33	测量	(-650.00, 920.00)	13	未检测到信号	1223.412 s
17:00:33	清除	(-650.00, 920.00)	6	清除成功	1228.412 s
17:00:33	测量	(-891.48, 855.30)	3	示向度 183.00°	1284.412 s
17:00:33	测量	(-891.48, 855.30)	14	未检测到信号	1290.412 s
17:00:33	测量	(-891.48, 855.30)	16	未检测到信号	1296.412 s
17:00:33	测量	(-891.48, 855.30)	19	未检测到信号	1302.412 s
17:00:34	测量	(-1179.64, 835.00)	3	示向度 169.64°	1366.187 s
17:00:34	测量	(-1179.64, 835.00)	8	未检测到信号	1372.187 s
17:00:34	测量	(-1179.64, 835.00)	9	未检测到信号	1378.187 s
17:00:34	测量	(-1179.64, 835.00)	10	未检测到信号	1384.187 s
17:00:34	测量	(-1200.04, 855.39)	1	未检测到信号	1395.955 s
17:00:34	测量	(-1200.04, 855.39)	3	示向度 266.06°	1401.955 s
17:00:34	测量	(-1200.04, 855.39)	4	未检测到信号	1407.955 s
17:00:34	测量	(-1200.04, 855.39)	20	未检测到信号	1413.955 s
17:00:34	测量	(-1200.00, 840.00)	3	距离过近	1423.033 s
17:00:34	测量	(-1200.00, 840.00)	11	未检测到信号	1429.033 s
17:00:34	测量	(-1200.00, 840.00)	17	未检测到信号	1435.033 s
17:00:34	测量	(-1200.00, 840.00)	18	未检测到信号	1441.033 s
17:00:34	清除	(-1200.00, 840.00)	3	清除成功	1446.033 s
17:00:35	测量	(-1200.00, 40.00)	18	未检测到信号	1611.033 s
17:00:35	测量	(-1200.00, 40.00)	1	未检测到信号	1617.033 s
17:00:35	测量	(-1200.00, 40.00)	4	未检测到信号	1623.033 s
17:00:35	测量	(-1200.00, 40.00)	7	未检测到信号	1629.033 s
17:00:35	测量	(-1200.00, 40.00)	8	未检测到信号	1635.033 s
17:00:35	测量	(-1200.00, 40.00)	9	未检测到信号	1641.033 s
17:00:35	测量	(-1200.00, 40.00)	10	未检测到信号	1647.033 s
17:00:35	测量	(-1200.00, 40.00)	11	未检测到信号	1653.033 s
17:00:35	测量	(-1200.00, 40.00)	12	示向度 192.98°	1659.033 s
17:00:35	测量	(-1200.00, 40.00)	13	示向度 274.89°	1665.033 s
17:00:35	测量	(-1200.00, 40.00)	14	未检测到信号	1671.033 s
17:00:35	测量	(-1200.00, 40.00)	16	未检测到信号	1677.033 s
17:00:35	测量	(-1200.00, 40.00)	17	未检测到信号	1683.033 s
17:00:35	测量	(-1200.00, 40.00)	19	未检测到信号	1689.033 s
17:00:35	测量	(-1200.00, 40.00)	20	未检测到信号	1695.033 s
17:00:36	测量	(-1416.51, -85.00)	12	示向度 46.38°	1751.033 s
17:00:36	测量	(-1416.51, -85.00)	13	示向度 285.47°	1757.033 s
17:00:37	测量	(-1325.00, 10.00)	12	距离过近	1789.413 s
17:00:37	清除	(-1325.00, 10.00)	12	清除成功	1794.413 s
17:00:38	测量	(-1117.94, -762.74)	1	未检测到信号	1960.413 s
17:00:38	测量	(-1117.94, -762.74)	4	未检测到信号	1966.413 s
17:00:38	测量	(-1117.94, -762.74)	7	未检测到信号	1972.413 s
17:00:38	测量	(-1117.94, -762.74)	8	未检测到信号	1978.413 s
17:00:38	测量	(-1117.94, -762.74)	9	未检测到信号	1984.413 s
17:00:38	测量	(-1117.94, -762.74)	10	未检测到信号	1990.413 s
17:00:38	测量	(-1117.94, -762.74)	11	未检测到信号	1996.413 s
17:00:38	测量	(-1117.94, -762.74)	13	示向度 270.86°	2002.413 s
17:00:38	测量	(-1117.94, -762.74)	14	未检测到信号	2008.413 s
17:00:38	测量	(-1117.94, -762.74)	16	未检测到信号	2014.413 s
17:00:38	测量	(-1117.94, -762.74)	17	未检测到信号	2020.413 s
17:00:38	测量	(-1117.94, -762.74)	18	未检测到信号	2026.413 s
17:00:38	测量	(-1117.94, -762.74)	19	未检测到信号	2032.413 s
17:00:38	测量	(-1117.94, -762.74)	20	示向度 311.12°	2038.413 s
17:00:39	测量	(-1053.24, -1004.22)	20	示向度 326.59°	2093.413 s
17:00:39	测量	(-1053.24, -1004.22)	1	未检测到信号	2099.413 s
17:00:39	测量	(-1053.24, -1004.22)	4	未检测到信号	2105.413 s
17:00:39	测量	(-1053.24, -1004.22)	7	未检测到信号	2111.413 s
17:00:39	测量	(-1053.24, -1004.22)	13	示向度 251.51°	2117.413 s
17:00:40	测量	(-1110.00, -1185.00)	13	示向度 237.03°	2160.309 s
17:00:40	测量	(-1110.00, -1185.00)	8	未检测到信号	2166.309 s
17:00:40	测量	(-1110.00, -1185.00)	9	未检测到信号	2172.309 s
17:00:40	测量	(-1110.00, -1185.00)	10	未检测到信号	2178.309 s
17:00:40	测量	(-1110.00, -1185.00)	20	示向度 353.40°	2184.309 s
17:00:40	清除	(-1110.00, -1185.00)	13	清除成功	2189.309 s
17:00:41	测量	(-705.00, -1235.00)	20	示向度 148.98°	2275.924 s
17:00:41	测量	(-705.00, -1235.00)	11	未检测到信号	2281.924 s
17:00:41	测量	(-705.00, -1235.00)	14	未检测到信号	2287.924 s
17:00:41	测量	(-705.00, -1235.00)	16	未检测到信号	2293.924 s
17:00:41	测量	(-697.64, -1230.00)	17	未检测到信号	2301.704 s
17:00:41	测量	(-697.64, -1230.00)	18	未检测到信号	2307.704 s
17:00:41	测量	(-697.64, -1230.00)	19	未检测到信号	2313.704 s
17:00:41	测量	(-697.64, -1230.00)	20	示向度 191.19°	2319.704 s
17:00:41	清除	(-697.64, -1230.00)	20	清除成功	2324.704 s
17:00:41	测量	(0.00, -1200.00)	1	示向度 13.68°	2470.361 s
17:00:41	测量	(0.00, -1200.00)	4	未检测到信号	2476.361 s
17:00:41	测量	(0.00, -1200.00)	7	示向度 6.06°	2482.361 s
17:00:41	测量	(0.00, -1200.00)	8	未检测到信号	2488.361 s
17:00:41	测量	(0.00, -1200.00)	9	未检测到信号	2494.361 s
17:00:41	测量	(0.00, -1200.00)	10	未检测到信号	2500.361 s
17:00:41	测量	(0.00, -1200.00)	11	未检测到信号	2506.361 s
17:00:41	测量	(0.00, -1200.00)	14	未检测到信号	2512.361 s
17:00:41	测量	(0.00, -1200.00)	16	未检测到信号	2518.361 s
17:00:41	测量	(0.00, -1200.00)	17	未检测到信号	2524.361 s
17:00:41	测量	(0.00, -1200.00)	18	未检测到信号	2530.361 s
17:00:41	测量	(0.00, -1200.00)	19	未检测到信号	2536.361 s
17:00:43	测量	(482.96, -1070.59)	1	示向度 196.17°	2642.361 s
17:00:43	测量	(482.96, -1070.59)	4	未检测到信号	2648.361 s
17:00:43	测量	(482.96, -1070.59)	7	示向度 357.00°	2654.361 s
17:00:43	测量	(482.96, -1070.59)	8	未检测到信号	2660.361 s
17:00:43	测量	(482.96, -1070.59)	9	未检测到信号	2666.361 s
17:00:44	测量	(266.46, -1195.59)	1	示向度 109.13°	2722.361 s
17:00:44	测量	(266.46, -1195.59)	7	示向度 7.47°	2728.361 s
17:00:44	测量	(266.46, -1195.59)	10	未检测到信号	2734.361 s
17:00:44	测量	(266.46, -1195.59)	11	未检测到信号	2740.361 s
17:00:44	测量	(266.46, -1195.59)	14	未检测到信号	2746.361 s
17:00:45	测量	(245.00, -1135.00)	1	距离过近	2765.216 s
17:00:45	测量	(245.00, -1135.00)	7	示向度 3.11°	2771.216 s
17:00:45	测量	(245.00, -1135.00)	16	未检测到信号	2777.216 s
17:00:45	测量	(245.00, -1135.00)	17	未检测到信号	2783.216 s
17:00:45	测量	(245.00, -1135.00)	18	未检测到信号	2789.216 s
17:00:45	清除	(245.00, -1135.00)	1	清除成功	2794.216 s
17:00:46	测量	(727.96, -1005.59)	7	示向度 344.59°	2900.216 s
17:00:46	测量	(727.96, -1005.59)	10	未检测到信号	2906.216 s
17:00:46	测量	(727.96, -1005.59)	11	未检测到信号	2912.216 s
17:00:46	测量	(727.96, -1005.59)	19	未检测到信号	2918.216 s
17:00:46	测量	(927.96, -1005.59)	7	示向度 327.17°	2964.216 s
17:00:47	测量	(927.96, -1005.59)	14	未检测到信号	2970.216 s
17:00:47	测量	(927.96, -1005.59)	16	未检测到信号	2976.216 s
17:00:47	测量	(927.96, -1005.59)	17	未检测到信号	2982.216 s
17:00:47	测量	(1070.00, -1095.00)	4	未检测到信号	3021.783 s
17:00:47	测量	(1070.00, -1095.00)	7	示向度 306.04°	3027.783 s
17:00:47	测量	(1070.00, -1095.00)	8	未检测到信号	3033.783 s
17:00:47	测量	(1070.00, -1095.00)	18	未检测到信号	3039.783 s
17:00:47	清除	(1070.00, -1095.00)	7	清除成功	3044.783 s
17:00:47	测量	(1070.00, -1095.00)	9	未检测到信号	3050.783 s
17:00:47	测量	(1070.00, -1095.00)	10	未检测到信号	3056.783 s
17:00:47	测量	(1070.00, -1095.00)	11	未检测到信号	3062.783 s
17:00:47	测量	(1070.00, -1095.00)	14	未检测到信号	3068.783 s
17:00:47	测量	(1070.00, -1095.00)	16	未检测到信号	3074.783 s
17:00:47	测量	(1070.00, -1095.00)	17	未检测到信号	3080.783 s
17:00:47	测量	(1070.00, -1095.00)	19	未检测到信号	3086.783 s
17:00:48	测量	(1300.84, -329.03)	19	未检测到信号	3251.783 s
17:00:48	测量	(1300.84, -329.03)	4	未检测到信号	3257.783 s
17:00:48	测量	(1300.84, -329.03)	8	未检测到信号	3263.783 s
17:00:48	测量	(1300.84, -329.03)	9	未检测到信号	3269.783 s
17:00:48	测量	(1300.84, -329.03)	10	未检测到信号	3275.783 s
17:00:48	测量	(1300.84, -329.03)	11	未检测到信号	3281.783 s
17:00:48	测量	(1300.84, -329.03)	14	未检测到信号	3287.783 s
17:00:48	测量	(1300.84, -329.03)	16	未检测到信号	3293.783 s
17:00:48	测量	(1300.84, -329.03)	17	未检测到信号	3299.783 s
17:00:48	测量	(1300.84, -329.03)	18	未检测到信号	3305.783 s
17:00:48	测量	(1200.00, 1200.00)	18	未检测到信号	3617.253 s
17:00:48	测量	(1200.00, 1200.00)	4	未检测到信号	3623.253 s
17:00:48	测量	(1200.00, 1200.00)	8	未检测到信号	3629.253 s
17:00:48	测量	(1200.00, 1200.00)	9	未检测到信号	3635.253 s
17:00:48	测量	(1200.00, 1200.00)	10	未检测到信号	3641.253 s
17:00:48	测量	(1200.00, 1200.00)	11	未检测到信号	3647.253 s
17:00:48	测量	(1200.00, 1200.00)	14	未检测到信号	3653.253 s
17:00:48	测量	(1200.00, 1200.00)	16	未检测到信号	3659.253 s
17:00:48	测量	(1200.00, 1200.00)	17	未检测到信号	3665.253 s
17:00:48	测量	(1200.00, 1200.00)	19	未检测到信号	3671.253 s
17:00:54	退出	--	--	正常退出	3671.253 s
