共13个， 全向13个， 定向0个

接收时间	指令	位置	频道	响应摘要	虚拟时间
18:46:26	清除	(-165.00, 1445.00)	13	清除成功	851.247 s
18:46:27	测量	(-904.97, 1140.95)	1	未检测到信号	1017.247 s
18:46:27	测量	(-904.97, 1140.95)	2	未检测到信号	1023.247 s
18:46:27	测量	(-904.97, 1140.95)	4	未检测到信号	1029.247 s
18:46:27	测量	(-904.97, 1140.95)	5	未检测到信号	1035.247 s
18:46:27	测量	(-904.97, 1140.95)	7	示向度 238.17°	1041.247 s
18:46:27	测量	(-904.97, 1140.95)	8	示向度 205.78°	1047.247 s
18:46:27	测量	(-904.97, 1140.95)	9	未检测到信号	1053.247 s
18:46:27	测量	(-904.97, 1140.95)	11	未检测到信号	1059.247 s
18:46:27	测量	(-904.97, 1140.95)	12	未检测到信号	1065.247 s
18:46:27	测量	(-904.97, 1140.95)	14	未检测到信号	1071.247 s
18:46:27	测量	(-904.97, 1140.95)	15	未检测到信号	1077.247 s
18:46:27	测量	(-904.97, 1140.95)	16	未检测到信号	1083.247 s
18:46:27	测量	(-904.97, 1140.95)	19	示向度 274.73°	1089.247 s
18:46:27	测量	(-904.97, 1140.95)	20	未检测到信号	1095.247 s
18:46:29	清除	(-1051.19, 1077.53)	8	清除成功	1132.123 s
18:46:30	清除	(-871.06, 707.50)	19	清除成功	1219.432 s
18:46:31	测量	(-1047.84, 530.72)	1	未检测到信号	1275.432 s
18:46:31	测量	(-1047.84, 530.72)	2	未检测到信号	1281.432 s
18:46:31	测量	(-1047.84, 530.72)	4	未检测到信号	1287.432 s
18:46:31	测量	(-1047.84, 530.72)	7	示向度 199.13°	1293.432 s
18:46:32	清除	(-1348.51, 426.43)	7	清除成功	1362.082 s
18:46:33	测量	(-814.88, -169.59)	1	未检测到信号	1528.082 s
18:46:33	测量	(-814.88, -169.59)	2	未检测到信号	1534.082 s
18:46:33	测量	(-814.88, -169.59)	4	未检测到信号	1540.082 s
18:46:33	测量	(-814.88, -169.59)	5	未检测到信号	1546.082 s
18:46:33	测量	(-814.88, -169.59)	9	未检测到信号	1552.082 s
18:46:33	测量	(-814.88, -169.59)	11	未检测到信号	1558.082 s
18:46:33	测量	(-814.88, -169.59)	12	未检测到信号	1564.082 s
18:46:33	测量	(-814.88, -169.59)	14	未检测到信号	1570.082 s
18:46:33	测量	(-814.88, -169.59)	15	未检测到信号	1576.082 s
18:46:33	测量	(-814.88, -169.59)	16	未检测到信号	1582.082 s
18:46:33	测量	(-814.88, -169.59)	18	示向度 298.32°	1588.082 s
18:46:33	测量	(-814.88, -169.59)	20	未检测到信号	1594.082 s
18:46:34	清除	(-599.41, -567.71)	18	清除成功	1689.620 s
18:46:34	测量	(199.05, -518.04)	20	未检测到信号	1854.620 s
18:46:34	测量	(199.05, -518.04)	1	示向度 310.79°	1860.620 s
18:46:34	测量	(199.05, -518.04)	2	未检测到信号	1866.620 s
18:46:34	测量	(199.05, -518.04)	4	未检测到信号	1872.620 s
18:46:34	测量	(199.05, -518.04)	5	未检测到信号	1878.620 s
18:46:34	测量	(199.05, -518.04)	9	未检测到信号	1884.620 s
18:46:34	测量	(199.05, -518.04)	10	示向度 3.23°	1890.620 s
18:46:34	测量	(199.05, -518.04)	11	未检测到信号	1896.620 s
18:46:34	测量	(199.05, -518.04)	12	未检测到信号	1902.620 s
18:46:34	测量	(199.05, -518.04)	14	未检测到信号	1908.620 s
18:46:34	测量	(199.05, -518.04)	15	示向度 35.40°	1914.620 s
18:46:34	测量	(199.05, -518.04)	16	未检测到信号	1920.620 s
18:46:35	清除	(776.47, -484.90)	10	清除成功	2041.294 s
18:46:37	测量	(841.17, -726.39)	1	示向度 261.17°	2097.294 s
18:46:37	测量	(841.17, -726.39)	5	未检测到信号	2103.294 s
18:46:37	测量	(841.17, -726.39)	9	未检测到信号	2109.294 s
18:46:37	测量	(841.17, -726.39)	11	未检测到信号	2115.294 s
18:46:37	测量	(841.17, -726.39)	15	示向度 76.51°	2121.294 s
18:46:37	清除	(770.63, -1180.46)	1	清除成功	2218.198 s
18:46:38	测量	(934.53, -397.43)	15	示向度 78.10°	2383.198 s
18:46:38	测量	(934.53, -397.43)	2	未检测到信号	2389.198 s
18:46:38	测量	(934.53, -397.43)	4	未检测到信号	2395.198 s
18:46:38	测量	(934.53, -397.43)	5	未检测到信号	2401.198 s
18:46:38	测量	(934.53, -397.43)	9	未检测到信号	2407.198 s
18:46:38	测量	(934.53, -397.43)	11	未检测到信号	2413.198 s
18:46:38	测量	(934.53, -397.43)	12	示向度 45.77°	2419.198 s
18:46:38	测量	(934.53, -397.43)	14	未检测到信号	2425.198 s
18:46:38	测量	(934.53, -397.43)	16	未检测到信号	2431.198 s
18:46:38	测量	(934.53, -397.43)	20	未检测到信号	2437.198 s
18:46:39	清除	(1033.80, 75.21)	15	清除成功	2538.788 s
18:46:39	测量	(1275.29, 139.91)	5	未检测到信号	2594.788 s
18:46:39	测量	(1275.29, 139.91)	9	未检测到信号	2600.788 s
18:46:39	测量	(1275.29, 139.91)	11	未检测到信号	2606.788 s
18:46:39	测量	(1275.29, 139.91)	12	示向度 19.65°	2612.788 s
18:46:40	清除	(1554.76, 239.70)	12	清除成功	2677.139 s
18:46:40	测量	(1277.53, 990.13)	2	未检测到信号	2843.139 s
18:46:40	测量	(1277.53, 990.13)	4	未检测到信号	2849.139 s
18:46:40	测量	(1277.53, 990.13)	5	未检测到信号	2855.139 s
18:46:40	测量	(1277.53, 990.13)	9	未检测到信号	2861.139 s
18:46:40	测量	(1277.53, 990.13)	11	未检测到信号	2867.139 s
18:46:40	测量	(1277.53, 990.13)	14	未检测到信号	2873.139 s
18:46:40	测量	(1277.53, 990.13)	16	未检测到信号	2879.139 s
18:46:40	测量	(1277.53, 990.13)	20	未检测到信号	2885.139 s
18:46:41	测量	(1200.00, 0.00)	20	未检测到信号	3088.772 s
18:46:41	测量	(1200.00, 0.00)	2	未检测到信号	3094.772 s
18:46:41	测量	(1200.00, 0.00)	4	未检测到信号	3100.772 s
18:46:41	测量	(1200.00, 0.00)	14	未检测到信号	3106.772 s
18:46:41	测量	(1200.00, 0.00)	16	未检测到信号	3112.772 s
18:46:41	测量	(700.00, -1212.44)	16	未检测到信号	3380.070 s
18:46:41	测量	(700.00, -1212.44)	2	未检测到信号	3386.070 s
18:46:41	测量	(700.00, -1212.44)	4	未检测到信号	3392.070 s
18:46:41	测量	(700.00, -1212.44)	5	未检测到信号	3398.070 s
18:46:41	测量	(700.00, -1212.44)	9	未检测到信号	3404.070 s
18:46:41	测量	(700.00, -1212.44)	11	未检测到信号	3410.070 s
18:46:41	测量	(700.00, -1212.44)	14	未检测到信号	3416.070 s
18:46:41	测量	(700.00, -1212.44)	20	未检测到信号	3422.070 s
18:46:41	测量	(-700.00, -1212.44)	20	未检测到信号	3707.070 s
18:46:41	测量	(-700.00, -1212.44)	2	未检测到信号	3713.070 s
18:46:41	测量	(-700.00, -1212.44)	4	未检测到信号	3719.070 s
18:46:41	测量	(-700.00, -1212.44)	5	示向度 263.30°	3725.070 s
18:46:41	测量	(-700.00, -1212.44)	9	未检测到信号	3731.070 s
18:46:41	测量	(-700.00, -1212.44)	11	未检测到信号	3737.070 s
18:46:41	测量	(-700.00, -1212.44)	14	未检测到信号	3743.070 s
18:46:41	测量	(-700.00, -1212.44)	16	未检测到信号	3749.070 s
18:46:42	测量	(-720.00, -1430.00)	5	示向度 260.76°	3798.766 s
18:46:42	清除	(-740.00, -1552.94)	5	清除成功	3828.677 s
18:46:42	测量	(-1200.00, 0.00)	2	未检测到信号	4158.605 s
18:46:42	测量	(-1200.00, 0.00)	4	未检测到信号	4164.605 s
18:46:42	测量	(-1200.00, 0.00)	9	未检测到信号	4170.605 s
18:46:42	测量	(-1200.00, 0.00)	11	未检测到信号	4176.605 s
18:46:42	测量	(-1200.00, 0.00)	14	未检测到信号	4182.605 s
18:46:42	测量	(-1200.00, 0.00)	16	未检测到信号	4188.605 s
18:46:42	测量	(-1200.00, 0.00)	20	未检测到信号	4194.605 s
18:46:46	退出	--	--	正常退出	4194.605 s
