全向13个
接收时间	指令	位置	频道	响应摘要	虚拟时间
16:31:52	测量	(390.00, 1365.00)	18	未检测到信号	1420.172 s
16:31:52	清除	(390.00, 1365.00)	17	清除成功	1425.172 s
16:31:53	测量	(515.00, 1148.49)	6	未检测到信号	1481.172 s
16:31:53	测量	(515.00, 1148.49)	8	未检测到信号	1487.172 s
16:31:53	测量	(515.00, 1148.49)	9	示向度 282.68°	1493.172 s
16:31:53	测量	(515.00, 1148.49)	11	未检测到信号	1499.172 s
16:31:53	测量	(515.00, 898.49)	9	示向度 287.42°	1555.172 s
16:31:53	测量	(515.00, 898.49)	13	未检测到信号	1561.172 s
16:31:53	测量	(515.00, 898.49)	16	未检测到信号	1567.172 s
16:31:54	测量	(515.00, 898.49)	20	未检测到信号	1573.172 s
16:31:54	测量	(640.00, 681.99)	3	示向度 298.10°	1629.172 s
16:31:54	测量	(640.00, 681.99)	5	未检测到信号	1635.172 s
16:31:54	测量	(640.00, 681.99)	9	示向度 279.70°	1641.172 s
16:31:54	测量	(640.00, 681.99)	15	未检测到信号	1647.172 s
16:31:54	测量	(640.00, 681.99)	18	未检测到信号	1653.172 s
16:31:54	测量	(640.00, 431.99)	2	未检测到信号	1709.172 s
16:31:54	测量	(640.00, 431.99)	3	示向度 307.80°	1715.172 s
16:31:55	测量	(640.00, 431.99)	4	未检测到信号	1721.172 s
16:31:55	测量	(640.00, 431.99)	6	未检测到信号	1727.172 s
16:31:55	测量	(640.00, 431.99)	9	示向度 302.77°	1733.172 s
16:31:55	测量	(640.00, 431.99)	10	示向度 248.03°	1739.172 s
16:31:55	测量	(686.23, 385.75)	10	示向度 244.00°	1757.249 s
16:31:55	测量	(686.23, 385.75)	3	示向度 306.77°	1763.249 s
16:31:55	测量	(686.23, 385.75)	8	未检测到信号	1769.249 s
16:31:55	测量	(686.23, 385.75)	9	示向度 286.22°	1775.249 s
16:31:55	测量	(686.23, 385.75)	11	未检测到信号	1781.249 s
16:31:55	测量	(686.23, 385.75)	13	未检测到信号	1787.249 s
16:31:56	测量	(705.00, 335.00)	3	示向度 307.77°	1804.072 s
16:31:56	测量	(705.00, 335.00)	5	未检测到信号	1810.072 s
16:31:56	测量	(705.00, 335.00)	9	距离过近	1816.072 s
16:31:56	测量	(705.00, 335.00)	10	示向度 241.73°	1822.072 s
16:31:56	测量	(705.00, 335.00)	16	未检测到信号	1828.072 s
16:31:56	测量	(705.00, 335.00)	20	未检测到信号	1834.072 s
16:31:56	清除	(705.00, 335.00)	9	清除成功	1839.072 s
16:31:56	测量	(830.00, 118.49)	2	示向度 290.44°	1895.072 s
16:31:56	测量	(830.00, 118.49)	3	示向度 312.88°	1901.072 s
16:31:56	测量	(830.00, 118.49)	10	示向度 227.32°	1907.072 s
16:31:56	测量	(830.00, 118.49)	15	未检测到信号	1913.072 s
16:31:56	测量	(830.00, 118.49)	18	未检测到信号	1919.072 s
16:31:57	测量	(955.00, -98.01)	2	示向度 288.07°	1975.072 s
16:31:57	测量	(955.00, -98.01)	3	示向度 329.92°	1981.072 s
16:31:57	测量	(955.00, -98.01)	4	未检测到信号	1987.072 s
16:31:57	测量	(955.00, -98.01)	6	示向度 278.25°	1993.072 s
16:31:57	测量	(955.00, -98.01)	8	未检测到信号	1999.072 s
16:31:57	测量	(955.00, -98.01)	10	示向度 209.43°	2005.072 s
16:31:58	测量	(1120.00, -195.00)	10	示向度 199.22°	2048.350 s
16:31:58	测量	(1120.00, -195.00)	2	示向度 280.71°	2054.350 s
16:31:58	测量	(1120.00, -195.00)	3	示向度 144.99°	2060.350 s
16:31:58	测量	(1120.00, -195.00)	5	未检测到信号	2066.350 s
16:31:58	测量	(1120.00, -195.00)	6	示向度 260.31°	2072.350 s
16:31:58	测量	(1120.00, -195.00)	11	未检测到信号	2078.350 s
16:31:58	测量	(1120.00, -195.00)	13	未检测到信号	2084.350 s
16:31:59	测量	(1105.00, -185.00)	2	示向度 281.61°	2093.956 s
16:31:59	测量	(1105.00, -185.00)	3	示向度 326.86°	2099.956 s
16:31:59	测量	(1105.00, -185.00)	6	示向度 262.25°	2105.956 s
16:31:59	测量	(1105.00, -185.00)	10	示向度 200.30°	2111.956 s
16:31:59	测量	(1105.00, -185.00)	15	未检测到信号	2117.956 s
16:31:59	测量	(1105.00, -185.00)	16	未检测到信号	2123.956 s
16:31:59	测量	(1105.00, -185.00)	20	未检测到信号	2129.956 s
16:31:59	清除	(1105.00, -185.00)	3	清除成功	2134.956 s
16:32:00	测量	(1105.00, -435.00)	2	示向度 285.38°	2190.956 s
16:32:00	测量	(1105.00, -435.00)	4	未检测到信号	2196.956 s
16:32:00	测量	(1105.00, -435.00)	6	示向度 253.68°	2202.956 s
16:32:00	测量	(1105.00, -435.00)	8	未检测到信号	2208.956 s
16:32:00	测量	(1105.00, -435.00)	10	示向度 184.78°	2214.956 s
16:32:00	测量	(1105.00, -435.00)	18	未检测到信号	2220.956 s
16:32:00	测量	(980.00, -651.51)	2	示向度 305.24°	2276.956 s
16:32:00	测量	(980.00, -651.51)	6	示向度 336.36°	2282.956 s
16:32:00	测量	(980.00, -651.51)	10	示向度 167.63°	2288.956 s
16:32:00	测量	(980.00, -651.51)	15	未检测到信号	2294.956 s
16:32:00	测量	(980.00, -651.51)	16	示向度 216.92°	2300.956 s
16:32:01	测量	(980.00, -651.51)	20	未检测到信号	2306.956 s
16:32:01	测量	(1035.00, -675.00)	2	示向度 301.27°	2324.917 s
16:32:01	测量	(1035.00, -675.00)	5	未检测到信号	2330.917 s
16:32:01	测量	(1035.00, -675.00)	6	距离过近	2336.917 s
16:32:02	测量	(1035.00, -675.00)	10	示向度 166.40°	2342.917 s
16:32:02	测量	(1035.00, -675.00)	11	未检测到信号	2348.917 s
16:32:02	测量	(1035.00, -675.00)	13	未检测到信号	2354.917 s
16:32:02	测量	(1035.00, -675.00)	16	示向度 214.60°	2360.917 s
16:32:02	清除	(1035.00, -675.00)	6	清除成功	2365.917 s
16:32:02	测量	(1285.00, -1108.01)	16	示向度 193.86°	2470.917 s
16:32:02	测量	(1285.00, -1108.01)	2	示向度 97.75°	2476.917 s
16:32:02	测量	(1285.00, -1108.01)	4	未检测到信号	2482.917 s
16:32:02	测量	(1285.00, -1108.01)	8	未检测到信号	2488.917 s
16:32:02	测量	(1285.00, -1108.01)	18	未检测到信号	2494.917 s
16:32:03	测量	(1280.00, -1075.00)	2	距离过近	2507.595 s
16:32:03	清除	(1280.00, -1075.00)	2	清除成功	2512.595 s
16:32:03	测量	(1063.49, -950.00)	5	未检测到信号	2568.595 s
16:32:03	测量	(1063.49, -950.00)	10	示向度 150.62°	2574.595 s
16:32:03	测量	(1063.49, -950.00)	11	未检测到信号	2580.595 s
16:32:03	测量	(1063.49, -950.00)	13	未检测到信号	2586.595 s
16:32:04	测量	(846.99, -825.00)	4	未检测到信号	2642.595 s
16:32:04	测量	(846.99, -825.00)	8	未检测到信号	2648.595 s
16:32:04	测量	(846.99, -825.00)	10	示向度 150.91°	2654.595 s
16:32:04	测量	(846.99, -825.00)	16	示向度 214.05°	2660.595 s
16:32:04	测量	(846.99, -825.00)	18	未检测到信号	2666.595 s
16:32:04	测量	(630.48, -700.00)	5	未检测到信号	2722.595 s
16:32:04	测量	(630.48, -700.00)	10	示向度 151.21°	2728.595 s
16:32:04	测量	(630.48, -700.00)	15	未检测到信号	2734.595 s
16:32:04	测量	(630.48, -700.00)	16	示向度 226.44°	2740.595 s
16:32:04	测量	(630.48, -700.00)	20	未检测到信号	2746.595 s
16:32:04	测量	(413.97, -575.00)	4	未检测到信号	2802.595 s
16:32:04	测量	(413.97, -575.00)	10	示向度 152.38°	2808.595 s
16:32:04	测量	(413.97, -575.00)	11	未检测到信号	2814.595 s
16:32:04	测量	(413.97, -575.00)	13	未检测到信号	2820.595 s
16:32:05	测量	(413.97, -575.00)	16	示向度 239.81°	2826.595 s
16:32:05	测量	(260.00, -495.00)	16	示向度 250.17°	2866.299 s
16:32:05	测量	(260.00, -495.00)	5	未检测到信号	2872.299 s
16:32:05	测量	(260.00, -495.00)	8	示向度 237.93°	2878.299 s
16:32:05	测量	(260.00, -495.00)	10	距离过近	2884.299 s
16:32:05	测量	(260.00, -495.00)	18	未检测到信号	2890.299 s
16:32:05	清除	(260.00, -495.00)	10	清除成功	2895.299 s
16:32:06	测量	(135.00, -711.51)	8	示向度 236.91°	2951.299 s
16:32:06	测量	(135.00, -711.51)	11	未检测到信号	2957.299 s
16:32:06	测量	(135.00, -711.51)	15	未检测到信号	2963.299 s
16:32:06	测量	(135.00, -711.51)	16	示向度 253.14°	2969.299 s
16:32:06	测量	(135.00, -711.51)	20	未检测到信号	2975.299 s
16:32:06	测量	(10.00, -928.01)	4	未检测到信号	3031.299 s
16:32:06	测量	(10.00, -928.01)	8	示向度 234.13°	3037.299 s
16:32:06	测量	(10.00, -928.01)	13	未检测到信号	3043.299 s
16:32:06	测量	(10.00, -928.01)	16	示向度 259.35°	3049.299 s
16:32:07	测量	(10.00, -928.01)	18	未检测到信号	3055.299 s
16:32:07	测量	(10.00, -1178.01)	5	未检测到信号	3111.299 s
16:32:07	测量	(10.00, -1178.01)	8	示向度 210.59°	3117.299 s
16:32:07	测量	(10.00, -1178.01)	15	未检测到信号	3123.299 s
16:32:07	测量	(10.00, -1178.01)	16	示向度 250.07°	3129.299 s
16:32:07	测量	(10.00, -1178.01)	20	未检测到信号	3135.299 s
16:32:08	测量	(-115.00, -1394.52)	4	未检测到信号	3191.299 s
16:32:08	测量	(-115.00, -1394.52)	8	示向度 169.27°	3197.299 s
16:32:08	测量	(-115.00, -1394.52)	11	未检测到信号	3203.299 s
16:32:08	测量	(-115.00, -1394.52)	13	未检测到信号	3209.299 s
16:32:08	测量	(-115.00, -1394.52)	16	示向度 304.30°	3215.299 s
16:32:09	测量	(-85.00, -1445.00)	16	距离过近	3232.043 s
16:32:09	测量	(-85.00, -1445.00)	8	示向度 158.06°	3238.043 s
16:32:09	测量	(-85.00, -1445.00)	18	未检测到信号	3244.043 s
16:32:09	清除	(-85.00, -1445.00)	16	清除成功	3249.043 s
16:32:09	测量	(-298.33, -1361.67)	5	未检测到信号	3300.850 s
16:32:09	测量	(-298.33, -1361.67)	8	距离过近	3306.850 s
16:32:10	测量	(-298.33, -1361.67)	15	未检测到信号	3312.850 s
16:32:10	测量	(-298.33, -1361.67)	20	未检测到信号	3318.850 s
16:32:10	清除	(-298.33, -1361.67)	8	清除成功	3323.850 s
16:32:10	测量	(-298.33, -1361.67)	4	未检测到信号	3329.850 s
16:32:10	测量	(-298.33, -1361.67)	11	未检测到信号	3335.850 s
16:32:10	测量	(-298.33, -1361.67)	13	未检测到信号	3341.850 s
16:32:10	测量	(-298.33, -1361.67)	18	未检测到信号	3347.850 s
16:32:10	测量	(-1200.00, -1200.00)	18	未检测到信号	3536.059 s
16:32:10	测量	(-1200.00, -1200.00)	4	未检测到信号	3542.059 s
16:32:10	测量	(-1200.00, -1200.00)	5	未检测到信号	3548.059 s
16:32:10	测量	(-1200.00, -1200.00)	11	未检测到信号	3554.059 s
16:32:10	测量	(-1200.00, -1200.00)	13	未检测到信号	3560.059 s
16:32:10	测量	(-1200.00, -1200.00)	15	未检测到信号	3566.059 s
16:32:10	测量	(-1200.00, -1200.00)	20	未检测到信号	3572.059 s
16:32:10	测量	(-1200.00, 0.00)	20	未检测到信号	3817.059 s
16:32:10	测量	(-1200.00, 0.00)	4	未检测到信号	3823.059 s
16:32:10	测量	(-1200.00, 0.00)	5	未检测到信号	3829.059 s
16:32:10	测量	(-1200.00, 0.00)	11	未检测到信号	3835.059 s
16:32:10	测量	(-1200.00, 0.00)	13	未检测到信号	3841.059 s
16:32:10	测量	(-1200.00, 0.00)	15	未检测到信号	3847.059 s
16:32:10	测量	(-1200.00, 0.00)	18	未检测到信号	3853.059 s
16:32:10	测量	(1200.00, 1200.00)	18	未检测到信号	4394.715 s
16:32:10	测量	(1200.00, 1200.00)	4	未检测到信号	4400.715 s
16:32:10	测量	(1200.00, 1200.00)	5	未检测到信号	4406.715 s
16:32:10	测量	(1200.00, 1200.00)	11	未检测到信号	4412.715 s
16:32:10	测量	(1200.00, 1200.00)	13	未检测到信号	4418.715 s
16:32:10	测量	(1200.00, 1200.00)	15	未检测到信号	4424.715 s
16:32:10	测量	(1200.00, 1200.00)	20	未检测到信号	4430.715 s
16:32:16	退出	--	--	正常退出	4430.715 s
