共12个， 全向12个， 定向0个

接收时间	指令	位置	频道	响应摘要	虚拟时间
19:36:23	测量	(-700.00, 1212.44)	13	未检测到信号	2008.267 s
19:36:23	测量	(-700.00, 1212.44)	14	未检测到信号	2014.267 s
19:36:23	测量	(-700.00, 1212.44)	17	未检测到信号	2020.267 s
19:36:24	测量	(-700.00, 1462.44)	9	示向度 35.81°	2076.267 s
19:36:24	清除	(-588.46, 1542.91)	9	清除成功	2108.774 s
19:36:24	测量	(186.45, 1344.15)	3	未检测到信号	2274.774 s
19:36:24	测量	(186.45, 1344.15)	6	未检测到信号	2280.774 s
19:36:24	测量	(186.45, 1344.15)	8	未检测到信号	2286.774 s
19:36:24	测量	(186.45, 1344.15)	10	未检测到信号	2292.774 s
19:36:24	测量	(186.45, 1344.15)	11	未检测到信号	2298.774 s
19:36:24	测量	(186.45, 1344.15)	12	未检测到信号	2304.774 s
19:36:24	测量	(186.45, 1344.15)	13	未检测到信号	2310.774 s
19:36:24	测量	(186.45, 1344.15)	14	未检测到信号	2316.774 s
19:36:25	测量	(186.45, 1344.15)	17	未检测到信号	2322.774 s
19:36:25	测量	(978.48, 1231.51)	17	未检测到信号	2487.774 s
19:36:25	测量	(978.48, 1231.51)	3	未检测到信号	2493.774 s
19:36:25	测量	(978.48, 1231.51)	6	示向度 310.62°	2499.774 s
19:36:25	测量	(978.48, 1231.51)	8	未检测到信号	2505.774 s
19:36:25	测量	(978.48, 1231.51)	10	未检测到信号	2511.774 s
19:36:25	测量	(978.48, 1231.51)	11	未检测到信号	2517.774 s
19:36:25	测量	(978.48, 1231.51)	12	未检测到信号	2523.774 s
19:36:25	测量	(978.48, 1231.51)	13	未检测到信号	2529.774 s
19:36:25	测量	(978.48, 1231.51)	14	未检测到信号	2535.774 s
19:36:26	测量	(1228.48, 798.49)	6	示向度 5.17°	2641.774 s
19:36:26	清除	(1341.14, 808.69)	6	清除成功	2669.397 s
19:36:26	测量	(1400.00, 0.00)	3	未检测到信号	2837.562 s
19:36:26	测量	(1400.00, 0.00)	8	未检测到信号	2843.562 s
19:36:26	测量	(1400.00, 0.00)	10	未检测到信号	2849.562 s
19:36:27	测量	(1400.00, 0.00)	11	未检测到信号	2855.562 s
19:36:27	测量	(1400.00, 0.00)	12	未检测到信号	2861.562 s
19:36:27	测量	(1400.00, 0.00)	13	未检测到信号	2867.562 s
19:36:27	测量	(1400.00, 0.00)	14	未检测到信号	2873.562 s
19:36:27	测量	(1400.00, 0.00)	17	未检测到信号	2879.562 s
19:36:27	测量	(700.00, -1212.44)	17	未检测到信号	3164.562 s
19:36:27	测量	(700.00, -1212.44)	3	未检测到信号	3170.562 s
19:36:27	测量	(700.00, -1212.44)	8	未检测到信号	3176.562 s
19:36:27	测量	(700.00, -1212.44)	10	未检测到信号	3182.562 s
19:36:27	测量	(700.00, -1212.44)	11	未检测到信号	3188.562 s
19:36:27	测量	(700.00, -1212.44)	12	未检测到信号	3194.562 s
19:36:27	测量	(700.00, -1212.44)	13	未检测到信号	3200.562 s
19:36:27	测量	(700.00, -1212.44)	14	未检测到信号	3206.562 s
19:36:27	测量	(-700.00, -1212.44)	14	未检测到信号	3491.562 s
19:36:27	测量	(-700.00, -1212.44)	3	未检测到信号	3497.562 s
19:36:27	测量	(-700.00, -1212.44)	8	未检测到信号	3503.562 s
19:36:27	测量	(-700.00, -1212.44)	10	未检测到信号	3509.562 s
19:36:27	测量	(-700.00, -1212.44)	11	未检测到信号	3515.562 s
19:36:27	测量	(-700.00, -1212.44)	12	未检测到信号	3521.562 s
19:36:27	测量	(-700.00, -1212.44)	13	未检测到信号	3527.562 s
19:36:27	测量	(-700.00, -1212.44)	17	未检测到信号	3533.562 s
19:36:27	测量	(-1200.00, 0.00)	17	未检测到信号	3800.860 s
19:36:28	测量	(-1200.00, 0.00)	3	未检测到信号	3806.860 s
19:36:28	测量	(-1200.00, 0.00)	8	未检测到信号	3812.860 s
19:36:28	测量	(-1200.00, 0.00)	10	未检测到信号	3818.860 s
19:36:28	测量	(-1200.00, 0.00)	11	未检测到信号	3824.860 s
19:36:28	测量	(-1200.00, 0.00)	12	未检测到信号	3830.860 s
19:36:28	测量	(-1200.00, 0.00)	13	未检测到信号	3836.860 s
19:36:28	测量	(-1200.00, 0.00)	14	未检测到信号	3842.860 s
19:36:33	退出	--	--	正常退出	3842.860 s
