共12个， 全向12个， 定向0个

接收时间	指令	位置	频道	响应摘要	虚拟时间
11:53:25	测量	(-1268.48, -789.12)	9	未检测到信号	1051.348 s
11:53:25	测量	(-1268.48, -789.12)	10	未检测到信号	1057.348 s
11:53:25	测量	(-1268.48, -789.12)	11	未检测到信号	1063.348 s
11:53:25	测量	(-1268.48, -789.12)	15	未检测到信号	1069.348 s
11:53:25	测量	(-1268.48, -789.12)	16	未检测到信号	1075.348 s
11:53:25	测量	(-1268.48, -789.12)	18	示向度 332.61°	1081.348 s
11:53:26	测量	(-1200.00, -1200.00)	18	示向度 4.04°	1169.658 s
11:53:26	测量	(-1200.00, -1200.00)	1	未检测到信号	1175.658 s
11:53:26	测量	(-1200.00, -1200.00)	2	未检测到信号	1181.658 s
11:53:26	测量	(-1200.00, -1200.00)	5	未检测到信号	1187.658 s
11:53:26	测量	(-1200.00, -1200.00)	6	未检测到信号	1193.658 s
11:53:26	测量	(-1200.00, -1200.00)	7	未检测到信号	1199.658 s
11:53:26	测量	(-1200.00, -1200.00)	8	未检测到信号	1205.658 s
11:53:26	测量	(-1200.00, -1200.00)	9	未检测到信号	1211.658 s
11:53:26	测量	(-1200.00, -1200.00)	10	未检测到信号	1217.658 s
11:53:26	测量	(-1200.00, -1200.00)	11	未检测到信号	1223.658 s
11:53:26	测量	(-1200.00, -1200.00)	15	未检测到信号	1229.658 s
11:53:26	测量	(-1200.00, -1200.00)	16	未检测到信号	1235.658 s
11:53:26	测量	(-1200.00, -1200.00)	20	未检测到信号	1241.658 s
11:53:26	测量	(-560.00, -1160.00)	18	示向度 134.49°	1375.908 s
11:53:26	清除	(-560.00, -1160.00)	18	清除成功	1380.908 s
11:53:27	测量	(-700.00, -1212.44)	1	未检测到信号	1416.807 s
11:53:27	测量	(-700.00, -1212.44)	2	未检测到信号	1422.807 s
11:53:27	测量	(-700.00, -1212.44)	5	未检测到信号	1428.807 s
11:53:27	测量	(-700.00, -1212.44)	6	未检测到信号	1434.807 s
11:53:27	测量	(-700.00, -1212.44)	7	未检测到信号	1440.807 s
11:53:27	测量	(-700.00, -1212.44)	8	未检测到信号	1446.807 s
11:53:27	测量	(-700.00, -1212.44)	9	未检测到信号	1452.807 s
11:53:27	测量	(-700.00, -1212.44)	10	未检测到信号	1458.807 s
11:53:27	测量	(-700.00, -1212.44)	11	未检测到信号	1464.807 s
11:53:27	测量	(-700.00, -1212.44)	15	未检测到信号	1470.807 s
11:53:27	测量	(-700.00, -1212.44)	16	未检测到信号	1476.807 s
11:53:27	测量	(-700.00, -1212.44)	20	未检测到信号	1482.807 s
11:53:27	测量	(0.00, -1200.00)	20	未检测到信号	1627.829 s
11:53:27	测量	(0.00, -1200.00)	1	未检测到信号	1633.829 s
11:53:27	测量	(0.00, -1200.00)	2	未检测到信号	1639.829 s
11:53:27	测量	(0.00, -1200.00)	5	未检测到信号	1645.829 s
11:53:27	测量	(0.00, -1200.00)	6	未检测到信号	1651.829 s
11:53:27	测量	(0.00, -1200.00)	7	未检测到信号	1657.829 s
11:53:27	测量	(0.00, -1200.00)	8	未检测到信号	1663.829 s
11:53:28	测量	(0.00, -1200.00)	9	未检测到信号	1669.829 s
11:53:28	测量	(0.00, -1200.00)	10	未检测到信号	1675.829 s
11:53:28	测量	(0.00, -1200.00)	11	未检测到信号	1681.829 s
11:53:28	测量	(0.00, -1200.00)	12	示向度 56.14°	1687.829 s
11:53:28	测量	(0.00, -1200.00)	13	示向度 353.69°	1693.829 s
11:53:28	测量	(0.00, -1200.00)	15	未检测到信号	1699.829 s
11:53:28	测量	(0.00, -1200.00)	16	未检测到信号	1705.829 s
11:53:28	测量	(525.00, -1255.00)	13	示向度 208.67°	1817.404 s
11:53:28	清除	(525.00, -1255.00)	13	清除成功	1822.404 s
11:53:29	测量	(563.12, -363.75)	12	示向度 183.00°	2006.817 s
11:53:29	清除	(563.12, -363.75)	12	清除成功	2011.817 s
11:53:29	测量	(260.00, 185.00)	19	示向度 200.30°	2143.198 s
11:53:29	测量	(235.00, 175.00)	19	示向度 23.52°	2153.583 s
11:53:29	清除	(235.00, 175.00)	19	清除成功	2158.583 s
11:53:30	测量	(-180.00, 895.00)	14	示向度 275.90°	2330.791 s
11:53:30	测量	(-180.00, 875.00)	14	示向度 285.00°	2339.791 s
11:53:30	清除	(-180.00, 875.00)	14	清除成功	2344.791 s
11:53:30	测量	(0.00, 1200.00)	1	未检测到信号	2425.095 s
11:53:31	测量	(0.00, 1200.00)	2	未检测到信号	2431.095 s
11:53:31	测量	(0.00, 1200.00)	3	示向度 291.88°	2437.095 s
11:53:31	测量	(0.00, 1200.00)	5	未检测到信号	2443.095 s
11:53:31	测量	(0.00, 1200.00)	6	示向度 157.40°	2449.095 s
11:53:31	测量	(0.00, 1200.00)	7	未检测到信号	2455.095 s
11:53:31	测量	(0.00, 1200.00)	8	未检测到信号	2461.095 s
11:53:31	测量	(0.00, 1200.00)	9	未检测到信号	2467.095 s
11:53:31	测量	(0.00, 1200.00)	10	未检测到信号	2473.095 s
11:53:31	测量	(0.00, 1200.00)	11	未检测到信号	2479.095 s
11:53:31	测量	(0.00, 1200.00)	15	示向度 9.43°	2485.095 s
11:53:31	测量	(0.00, 1200.00)	16	未检测到信号	2491.095 s
11:53:31	测量	(0.00, 1200.00)	20	示向度 165.61°	2497.095 s
11:53:31	测量	(700.00, 1212.44)	20	示向度 178.90°	2642.117 s
11:53:31	测量	(700.00, 1212.44)	1	未检测到信号	2648.117 s
11:53:31	测量	(700.00, 1212.44)	2	未检测到信号	2654.117 s
11:53:31	测量	(700.00, 1212.44)	3	示向度 249.90°	2660.117 s
11:53:31	测量	(700.00, 1212.44)	5	未检测到信号	2666.117 s
11:53:31	测量	(700.00, 1212.44)	6	示向度 172.68°	2672.117 s
11:53:31	测量	(700.00, 1212.44)	7	未检测到信号	2678.117 s
11:53:31	测量	(700.00, 1212.44)	8	未检测到信号	2684.117 s
11:53:31	测量	(700.00, 1212.44)	9	未检测到信号	2690.117 s
11:53:31	测量	(700.00, 1212.44)	10	未检测到信号	2696.117 s
11:53:31	测量	(700.00, 1212.44)	11	未检测到信号	2702.117 s
11:53:31	测量	(700.00, 1212.44)	15	示向度 34.65°	2708.117 s
11:53:31	测量	(700.00, 1212.44)	16	未检测到信号	2714.117 s
11:53:32	测量	(900.00, 1350.00)	15	示向度 196.19°	2768.665 s
11:53:32	清除	(900.00, 1350.00)	15	清除成功	2773.665 s
11:53:32	测量	(1200.00, 1200.00)	1	未检测到信号	2846.747 s
11:53:32	测量	(1200.00, 1200.00)	2	未检测到信号	2852.747 s
11:53:32	测量	(1200.00, 1200.00)	5	未检测到信号	2858.747 s
11:53:32	测量	(1200.00, 1200.00)	7	未检测到信号	2864.747 s
11:53:32	测量	(1200.00, 1200.00)	8	未检测到信号	2870.747 s
11:53:32	测量	(1200.00, 1200.00)	9	未检测到信号	2876.747 s
11:53:32	测量	(1200.00, 1200.00)	10	未检测到信号	2882.747 s
11:53:32	测量	(1200.00, 1200.00)	11	未检测到信号	2888.747 s
11:53:32	测量	(1200.00, 1200.00)	16	未检测到信号	2894.747 s
11:53:33	测量	(1200.00, 0.00)	16	未检测到信号	3139.747 s
11:53:33	测量	(1200.00, 0.00)	1	未检测到信号	3145.747 s
11:53:33	测量	(1200.00, 0.00)	2	未检测到信号	3151.747 s
11:53:33	测量	(1200.00, 0.00)	3	示向度 159.35°	3157.747 s
11:53:33	测量	(1200.00, 0.00)	5	未检测到信号	3163.747 s
11:53:33	测量	(1200.00, 0.00)	7	未检测到信号	3169.747 s
11:53:33	测量	(1200.00, 0.00)	8	未检测到信号	3175.747 s
11:53:33	测量	(1200.00, 0.00)	9	未检测到信号	3181.747 s
11:53:33	测量	(1200.00, 0.00)	10	未检测到信号	3187.747 s
11:53:33	测量	(1200.00, 0.00)	11	未检测到信号	3193.747 s
11:53:33	测量	(1400.00, 0.00)	11	未检测到信号	3238.747 s
11:53:33	测量	(1400.00, 0.00)	1	未检测到信号	3244.747 s
11:53:33	测量	(1400.00, 0.00)	2	未检测到信号	3250.747 s
11:53:33	测量	(1400.00, 0.00)	5	未检测到信号	3256.747 s
11:53:33	测量	(1400.00, 0.00)	7	未检测到信号	3262.747 s
11:53:33	测量	(1400.00, 0.00)	8	未检测到信号	3268.747 s
11:53:33	测量	(1400.00, 0.00)	9	未检测到信号	3274.747 s
11:53:33	测量	(1400.00, 0.00)	10	未检测到信号	3280.747 s
11:53:33	测量	(1400.00, 0.00)	16	未检测到信号	3286.747 s
11:53:33	测量	(1200.00, -1200.00)	16	未检测到信号	3535.058 s
11:53:33	测量	(1200.00, -1200.00)	1	未检测到信号	3541.058 s
11:53:33	测量	(1200.00, -1200.00)	2	未检测到信号	3547.058 s
11:53:33	测量	(1200.00, -1200.00)	5	未检测到信号	3553.058 s
11:53:33	测量	(1200.00, -1200.00)	7	未检测到信号	3559.058 s
11:53:33	测量	(1200.00, -1200.00)	8	未检测到信号	3565.058 s
11:53:33	测量	(1200.00, -1200.00)	9	未检测到信号	3571.058 s
11:53:33	测量	(1200.00, -1200.00)	10	未检测到信号	3577.058 s
11:53:33	测量	(1200.00, -1200.00)	11	未检测到信号	3583.058 s
11:53:34	测量	(-700.00, 1212.44)	11	示向度 190.93°	4202.219 s
11:53:34	测量	(-700.00, 1212.44)	1	未检测到信号	4208.219 s
11:53:34	测量	(-700.00, 1212.44)	2	未检测到信号	4214.219 s
11:53:34	测量	(-700.00, 1212.44)	5	未检测到信号	4220.219 s
11:53:34	测量	(-700.00, 1212.44)	6	示向度 25.24°	4226.219 s
11:53:34	测量	(-700.00, 1212.44)	7	未检测到信号	4232.219 s
11:53:34	测量	(-700.00, 1212.44)	8	未检测到信号	4238.219 s
11:53:34	测量	(-700.00, 1212.44)	9	未检测到信号	4244.219 s
11:53:34	测量	(-700.00, 1212.44)	10	未检测到信号	4250.219 s
11:53:34	测量	(-700.00, 1212.44)	16	未检测到信号	4256.219 s
11:53:34	测量	(-700.00, 1212.44)	20	示向度 1.80°	4262.219 s
11:53:34	测量	(-385.00, 1360.00)	6	距离过近	4337.789 s
11:53:34	清除	(-385.00, 1360.00)	6	清除成功	4342.789 s
11:53:34	测量	(-120.00, 1230.00)	20	示向度 167.56°	4407.823 s
11:53:34	测量	(-155.00, 1235.00)	20	示向度 358.79°	4419.894 s
11:53:35	清除	(-155.00, 1235.00)	20	清除成功	4424.894 s
11:53:35	测量	(-1200.00, 1200.00)	11	示向度 327.93°	4640.011 s
11:53:35	测量	(-1100.00, 1135.00)	11	距离过近	4668.865 s
11:53:35	清除	(-1100.00, 1135.00)	11	清除成功	4673.865 s
11:53:35	测量	(-320.58, 685.00)	3	示向度 330.96°	4859.865 s
11:53:35	测量	(355.00, 315.00)	3	示向度 309.61°	5018.917 s
11:53:35	清除	(355.00, 315.00)	3	清除成功	5023.917 s
11:53:44	退出	--	--	正常退出	5023.917 s
