共14个， 全向14个， 定向0个

接收时间	指令	位置	频道	响应摘要	虚拟时间
19:37:23	清除	(591.88, 1574.28)	16	清除成功	2711.058 s
19:37:23	测量	(1200.00, 1200.00)	19	示向度 290.03°	2858.873 s
19:37:23	测量	(1200.00, 1200.00)	5	未检测到信号	2864.873 s
19:37:23	测量	(1200.00, 1200.00)	9	未检测到信号	2870.873 s
19:37:23	测量	(1200.00, 1200.00)	10	未检测到信号	2876.873 s
19:37:23	测量	(1200.00, 1200.00)	12	未检测到信号	2882.873 s
19:37:23	测量	(1200.00, 1200.00)	13	未检测到信号	2888.873 s
19:37:23	测量	(1200.00, 1200.00)	18	未检测到信号	2894.873 s
19:37:23	测量	(1200.00, 1200.00)	20	示向度 301.93°	2900.873 s
19:37:24	测量	(1376.78, 1023.22)	20	示向度 293.21°	2955.873 s
19:37:24	测量	(1376.78, 1023.22)	18	未检测到信号	2961.873 s
19:37:24	测量	(1376.78, 1023.22)	19	示向度 278.47°	2967.873 s
19:37:26	清除	(1523.74, 680.49)	20	范围内无目标	3045.455 s
19:37:26	清除	(1454.35, 502.33)	19	范围内无目标	3086.696 s
19:37:27	测量	(1460.00, 475.00)	19	示向度 276.82°	3097.277 s
19:37:27	测量	(1460.00, 475.00)	9	未检测到信号	3103.277 s
19:37:27	测量	(1460.00, 475.00)	10	未检测到信号	3109.277 s
19:37:27	测量	(1460.00, 475.00)	18	未检测到信号	3115.277 s
19:37:27	测量	(1460.00, 475.00)	20	示向度 64.49°	3121.277 s
19:37:28	清除	(1541.44, 646.95)	20	清除成功	3164.329 s
19:37:28	测量	(1470.00, 425.00)	12	未检测到信号	3216.961 s
19:37:28	测量	(1470.00, 425.00)	13	未检测到信号	3222.961 s
19:37:28	测量	(1470.00, 425.00)	19	示向度 120.69°	3228.961 s
19:37:28	清除	(1470.00, 425.00)	19	清除成功	3233.961 s
19:37:28	测量	(1400.00, 0.00)	5	未检测到信号	3326.107 s
19:37:28	测量	(1400.00, 0.00)	9	未检测到信号	3332.107 s
19:37:28	测量	(1400.00, 0.00)	10	未检测到信号	3338.107 s
19:37:28	测量	(1400.00, 0.00)	12	未检测到信号	3344.107 s
19:37:28	测量	(1400.00, 0.00)	13	未检测到信号	3350.107 s
19:37:28	测量	(1400.00, 0.00)	18	未检测到信号	3356.107 s
19:37:28	测量	(700.00, -1212.44)	9	未检测到信号	3642.107 s
19:37:28	测量	(700.00, -1212.44)	10	未检测到信号	3648.107 s
19:37:28	测量	(700.00, -1212.44)	12	未检测到信号	3654.107 s
19:37:28	测量	(700.00, -1212.44)	13	未检测到信号	3660.107 s
19:37:28	测量	(-700.00, -1212.44)	13	未检测到信号	3945.107 s
19:37:28	测量	(-700.00, -1212.44)	5	未检测到信号	3951.107 s
19:37:29	测量	(-700.00, -1212.44)	9	未检测到信号	3957.107 s
19:37:29	测量	(-700.00, -1212.44)	10	未检测到信号	3963.107 s
19:37:29	测量	(-700.00, -1212.44)	12	未检测到信号	3969.107 s
19:37:29	测量	(-700.00, -1212.44)	18	未检测到信号	3975.107 s
19:37:29	测量	(-1200.00, -1200.00)	18	未检测到信号	4080.138 s
19:37:29	测量	(-1200.00, -1200.00)	5	未检测到信号	4086.138 s
19:37:29	测量	(-1200.00, -1200.00)	13	未检测到信号	4092.138 s
19:37:32	退出	--	--	正常退出	4092.138 s
