共11个， 全向11个， 定向0个

接收时间	指令	位置	频道	响应摘要	虚拟时间
00:08:59	测量	(-625.00, -575.00)	5	未检测到信号	536.671 s
00:08:59	测量	(-625.00, -575.00)	6	未检测到信号	542.671 s
00:08:59	测量	(-625.00, -575.00)	8	未检测到信号	548.671 s
00:08:59	测量	(-625.00, -575.00)	9	示向度 123.97°	554.671 s
00:08:59	测量	(-625.00, -575.00)	11	示向度 244.51°	560.671 s
00:09:00	测量	(-640.00, -605.00)	11	示向度 60.14°	572.379 s
00:09:00	测量	(-640.00, -605.00)	9	示向度 121.25°	578.379 s
00:09:00	测量	(-640.00, -605.00)	12	未检测到信号	584.379 s
00:09:00	测量	(-640.00, -605.00)	13	示向度 161.21°	590.379 s
00:09:00	测量	(-640.00, -605.00)	14	未检测到信号	596.379 s
00:09:00	测量	(-640.00, -605.00)	16	示向度 315.11°	602.379 s
00:09:00	清除	(-640.00, -605.00)	11	清除成功	607.379 s
00:09:01	清除	(-967.30, -64.02)	9	清除成功	738.837 s
00:09:02	测量	(-1099.53, -276.18)	13	示向度 197.08°	794.837 s
00:09:02	测量	(-1099.53, -276.18)	15	未检测到信号	800.837 s
00:09:02	测量	(-1099.53, -276.18)	17	未检测到信号	806.837 s
00:09:02	测量	(-1099.53, -276.18)	18	未检测到信号	812.837 s
00:09:03	清除	(-1365.89, -358.03)	13	清除成功	873.568 s
00:09:03	测量	(-687.44, -781.94)	18	未检测到信号	1038.568 s
00:09:03	测量	(-687.44, -781.94)	2	未检测到信号	1044.568 s
00:09:03	测量	(-687.44, -781.94)	3	未检测到信号	1050.568 s
00:09:03	测量	(-687.44, -781.94)	4	未检测到信号	1056.568 s
00:09:03	测量	(-687.44, -781.94)	5	示向度 327.10°	1062.568 s
00:09:03	测量	(-687.44, -781.94)	6	未检测到信号	1068.568 s
00:09:03	测量	(-687.44, -781.94)	8	未检测到信号	1074.568 s
00:09:03	测量	(-687.44, -781.94)	12	未检测到信号	1080.568 s
00:09:03	测量	(-687.44, -781.94)	14	未检测到信号	1086.568 s
00:09:03	测量	(-687.44, -781.94)	15	未检测到信号	1092.568 s
00:09:03	测量	(-687.44, -781.94)	16	示向度 329.05°	1098.568 s
00:09:03	测量	(-687.44, -781.94)	17	未检测到信号	1104.568 s
00:09:03	测量	(-687.44, -781.94)	19	未检测到信号	1110.568 s
00:09:03	测量	(-687.44, -781.94)	20	未检测到信号	1116.568 s
00:09:04	清除	(-90.42, -1148.17)	16	清除成功	1261.646 s
00:09:05	测量	(142.97, -1237.76)	2	未检测到信号	1317.646 s
00:09:05	测量	(142.97, -1237.76)	3	未检测到信号	1323.646 s
00:09:05	测量	(142.97, -1237.76)	4	未检测到信号	1329.646 s
00:09:05	测量	(142.97, -1237.76)	5	示向度 310.90°	1335.646 s
00:09:06	清除	(303.35, -1422.91)	5	范围内无目标	1387.637 s
00:09:07	测量	(310.00, -1430.00)	5	示向度 321.42°	1394.581 s
00:09:07	测量	(310.00, -1430.00)	12	未检测到信号	1400.581 s
00:09:07	测量	(310.00, -1430.00)	14	未检测到信号	1406.581 s
00:09:07	测量	(310.00, -1430.00)	15	未检测到信号	1412.581 s
00:09:08	测量	(340.00, -1455.00)	5	示向度 140.23°	1426.391 s
00:09:08	测量	(340.00, -1455.00)	17	未检测到信号	1432.391 s
00:09:08	测量	(340.00, -1455.00)	18	未检测到信号	1438.391 s
00:09:08	测量	(340.00, -1455.00)	19	未检测到信号	1444.391 s
00:09:08	清除	(340.00, -1455.00)	5	范围内无目标	1447.391 s
00:09:08	测量	(328.27, -1439.37)	5	示向度 195.94°	1457.300 s
00:09:08	测量	(328.27, -1439.37)	6	未检测到信号	1463.300 s
00:09:08	测量	(328.27, -1439.37)	8	示向度 18.68°	1469.300 s
00:09:09	测量	(328.27, -1439.37)	20	未检测到信号	1475.300 s
00:09:09	清除	(328.27, -1439.37)	5	清除成功	1480.300 s
00:09:09	测量	(574.29, -1483.81)	2	未检测到信号	1536.300 s
00:09:09	测量	(574.29, -1483.81)	3	未检测到信号	1542.300 s
00:09:09	测量	(574.29, -1483.81)	4	未检测到信号	1548.300 s
00:09:09	测量	(574.29, -1483.81)	8	示向度 40.07°	1554.300 s
00:09:10	清除	(827.96, -1270.42)	8	清除成功	1625.597 s
00:09:11	测量	(868.56, -1023.74)	1	示向度 56.50°	1681.597 s
00:09:11	测量	(868.56, -1023.74)	12	未检测到信号	1687.597 s
00:09:11	测量	(868.56, -1023.74)	14	未检测到信号	1693.597 s
00:09:11	测量	(868.56, -1023.74)	15	未检测到信号	1699.597 s
00:09:11	测量	(1310.11, -356.63)	15	未检测到信号	1864.597 s
00:09:11	测量	(1310.11, -356.63)	1	示向度 66.42°	1870.597 s
00:09:11	测量	(1310.11, -356.63)	2	未检测到信号	1876.597 s
00:09:11	测量	(1310.11, -356.63)	3	未检测到信号	1882.597 s
00:09:11	测量	(1310.11, -356.63)	4	未检测到信号	1888.597 s
00:09:11	测量	(1310.11, -356.63)	6	示向度 91.82°	1894.597 s
00:09:11	测量	(1310.11, -356.63)	7	示向度 114.62°	1900.597 s
00:09:12	测量	(1310.11, -356.63)	12	未检测到信号	1906.597 s
00:09:12	测量	(1310.11, -356.63)	14	未检测到信号	1912.597 s
00:09:12	测量	(1310.11, -356.63)	17	未检测到信号	1918.597 s
00:09:12	测量	(1310.11, -356.63)	18	未检测到信号	1924.597 s
00:09:12	测量	(1310.11, -356.63)	19	未检测到信号	1930.597 s
00:09:12	测量	(1310.11, -356.63)	20	未检测到信号	1936.597 s
00:09:12	清除	(1343.21, -295.45)	1	清除成功	1955.510 s
00:09:13	清除	(955.93, 416.24)	7	清除成功	2122.558 s
00:09:13	测量	(1141.47, 583.80)	2	未检测到信号	2178.558 s
00:09:13	测量	(1141.47, 583.80)	3	未检测到信号	2184.558 s
00:09:13	测量	(1141.47, 583.80)	4	未检测到信号	2190.558 s
00:09:13	测量	(1141.47, 583.80)	6	示向度 317.42°	2196.558 s
00:09:14	清除	(1284.40, 452.46)	6	清除成功	2240.381 s
00:09:14	测量	(1200.00, 1200.00)	2	未检测到信号	2396.838 s
00:09:14	测量	(1200.00, 1200.00)	3	未检测到信号	2402.838 s
00:09:14	测量	(1200.00, 1200.00)	4	未检测到信号	2408.838 s
00:09:14	测量	(1200.00, 1200.00)	12	未检测到信号	2414.838 s
00:09:14	测量	(1200.00, 1200.00)	14	未检测到信号	2420.838 s
00:09:14	测量	(1200.00, 1200.00)	15	未检测到信号	2426.838 s
00:09:14	测量	(1200.00, 1200.00)	17	未检测到信号	2432.838 s
00:09:14	测量	(1200.00, 1200.00)	18	未检测到信号	2438.838 s
00:09:14	测量	(1200.00, 1200.00)	19	示向度 293.77°	2444.838 s
00:09:14	测量	(1200.00, 1200.00)	20	未检测到信号	2450.838 s
00:09:14	测量	(1365.87, 1012.95)	19	示向度 271.47°	2506.838 s
00:09:15	清除	(1371.03, 811.67)	19	清除成功	2552.108 s
00:09:15	测量	(601.31, 1029.68)	2	未检测到信号	2718.108 s
00:09:15	测量	(601.31, 1029.68)	3	未检测到信号	2724.108 s
00:09:15	测量	(601.31, 1029.68)	4	未检测到信号	2730.108 s
00:09:15	测量	(601.31, 1029.68)	12	未检测到信号	2736.108 s
00:09:15	测量	(601.31, 1029.68)	14	未检测到信号	2742.108 s
00:09:15	测量	(601.31, 1029.68)	15	未检测到信号	2748.108 s
00:09:15	测量	(601.31, 1029.68)	17	未检测到信号	2754.108 s
00:09:15	测量	(601.31, 1029.68)	18	未检测到信号	2760.108 s
00:09:15	测量	(601.31, 1029.68)	20	未检测到信号	2766.108 s
00:09:15	测量	(-190.91, 1140.94)	20	未检测到信号	2931.108 s
00:09:15	测量	(-190.91, 1140.94)	2	未检测到信号	2937.108 s
00:09:15	测量	(-190.91, 1140.94)	3	未检测到信号	2943.108 s
00:09:15	测量	(-190.91, 1140.94)	4	未检测到信号	2949.108 s
00:09:15	测量	(-190.91, 1140.94)	12	未检测到信号	2955.108 s
00:09:15	测量	(-190.91, 1140.94)	14	未检测到信号	2961.108 s
00:09:15	测量	(-190.91, 1140.94)	15	未检测到信号	2967.108 s
00:09:16	测量	(-190.91, 1140.94)	17	未检测到信号	2973.108 s
00:09:16	测量	(-190.91, 1140.94)	18	未检测到信号	2979.108 s
00:09:16	测量	(-1200.00, 1200.00)	18	未检测到信号	3186.271 s
00:09:16	测量	(-1200.00, 1200.00)	2	未检测到信号	3192.271 s
00:09:16	测量	(-1200.00, 1200.00)	3	未检测到信号	3198.271 s
00:09:16	测量	(-1200.00, 1200.00)	4	未检测到信号	3204.271 s
00:09:16	测量	(-1200.00, 1200.00)	12	未检测到信号	3210.271 s
00:09:16	测量	(-1200.00, 1200.00)	14	未检测到信号	3216.271 s
00:09:16	测量	(-1200.00, 1200.00)	15	未检测到信号	3222.271 s
00:09:16	测量	(-1200.00, 1200.00)	17	未检测到信号	3228.271 s
00:09:16	测量	(-1200.00, 1200.00)	20	未检测到信号	3234.271 s
00:09:16	测量	(-1200.00, 0.00)	20	未检测到信号	3479.271 s
00:09:16	测量	(-1200.00, 0.00)	2	未检测到信号	3485.271 s
00:09:16	测量	(-1200.00, 0.00)	3	未检测到信号	3491.271 s
00:09:16	测量	(-1200.00, 0.00)	4	未检测到信号	3497.271 s
00:09:16	测量	(-1200.00, 0.00)	12	未检测到信号	3503.271 s
00:09:16	测量	(-1200.00, 0.00)	14	未检测到信号	3509.271 s
00:09:21	退出	--	--	正常退出	3509.271 s
