共16个， 全向16个， 定向0个

接收时间	指令	位置	频道	响应摘要	虚拟时间
17:02:28	测量	(-360.00, -410.00)	15	示向度 71.18°	435.270 s
17:02:28	清除	(-360.00, -410.00)	1	清除成功	440.270 s
17:02:30	测量	(-793.01, -160.00)	15	示向度 36.64°	545.270 s
17:02:30	测量	(-793.01, -160.00)	2	示向度 67.75°	551.270 s
17:02:30	测量	(-793.01, -160.00)	3	示向度 237.60°	557.270 s
17:02:30	测量	(-793.01, -160.00)	4	示向度 179.21°	563.270 s
17:02:30	测量	(-793.01, -160.00)	13	示向度 132.12°	569.270 s
17:02:30	测量	(-793.01, -160.00)	16	未检测到信号	575.270 s
17:02:30	测量	(-793.01, -160.00)	18	未检测到信号	581.270 s
17:02:30	测量	(-793.01, -160.00)	19	未检测到信号	587.270 s
17:02:31	测量	(-875.00, -45.00)	2	示向度 53.77°	621.517 s
17:02:31	测量	(-875.00, -45.00)	3	示向度 244.97°	627.517 s
17:02:31	测量	(-875.00, -45.00)	4	示向度 188.45°	633.517 s
17:02:31	测量	(-875.00, -45.00)	10	未检测到信号	639.517 s
17:02:31	测量	(-875.00, -45.00)	13	示向度 194.86°	645.517 s
17:02:31	测量	(-875.00, -45.00)	14	未检测到信号	651.517 s
17:02:31	测量	(-875.00, -45.00)	15	示向度 26.74°	657.517 s
17:02:31	测量	(-875.00, -45.00)	20	示向度 255.59°	663.517 s
17:02:31	清除	(-875.00, -45.00)	13	清除成功	668.517 s
17:02:32	测量	(-595.00, 325.00)	20	未检测到信号	766.318 s
17:02:32	测量	(-595.00, 325.00)	2	示向度 105.45°	772.318 s
17:02:32	测量	(-595.00, 325.00)	6	示向度 37.61°	778.318 s
17:02:32	测量	(-595.00, 325.00)	7	示向度 336.75°	784.318 s
17:02:32	测量	(-595.00, 325.00)	8	未检测到信号	790.318 s
17:02:32	测量	(-595.00, 325.00)	12	示向度 54.38°	796.318 s
17:02:32	测量	(-595.00, 325.00)	15	示向度 1.46°	802.318 s
17:02:32	测量	(-595.00, 325.00)	16	未检测到信号	808.318 s
17:02:32	测量	(-595.00, 325.00)	18	未检测到信号	814.318 s
17:02:32	清除	(-595.00, 325.00)	2	清除成功	819.318 s
17:02:33	测量	(-345.00, 325.00)	6	示向度 47.18°	875.318 s
17:02:33	测量	(-345.00, 325.00)	7	示向度 327.93°	881.318 s
17:02:33	测量	(-345.00, 325.00)	10	未检测到信号	887.318 s
17:02:33	测量	(-345.00, 325.00)	11	示向度 343.29°	893.318 s
17:02:33	测量	(-345.00, 325.00)	12	示向度 70.76°	899.318 s
17:02:33	测量	(-345.00, 325.00)	14	未检测到信号	905.318 s
17:02:33	测量	(-345.00, 325.00)	15	示向度 4.85°	911.318 s
17:02:33	测量	(-345.00, 325.00)	19	未检测到信号	917.318 s
17:02:34	测量	(-100.00, 345.00)	6	示向度 62.54°	972.481 s
17:02:34	测量	(-100.00, 345.00)	7	示向度 312.72°	978.481 s
17:02:34	测量	(-100.00, 345.00)	8	未检测到信号	984.481 s
17:02:34	测量	(-100.00, 345.00)	11	示向度 336.90°	990.481 s
17:02:34	测量	(-100.00, 345.00)	12	示向度 90.35°	996.481 s
17:02:34	测量	(-100.00, 345.00)	15	距离过近	1002.481 s
17:02:34	测量	(-100.00, 345.00)	16	示向度 86.50°	1008.481 s
17:02:34	测量	(-100.00, 345.00)	17	未检测到信号	1014.481 s
17:02:34	测量	(-100.00, 345.00)	18	未检测到信号	1020.481 s
17:02:34	清除	(-100.00, 345.00)	15	清除成功	1025.481 s
17:02:35	测量	(253.55, -8.55)	5	示向度 261.19°	1131.481 s
17:02:35	测量	(253.55, -8.55)	6	示向度 91.82°	1137.481 s
17:02:35	测量	(253.55, -8.55)	7	示向度 272.84°	1143.481 s
17:02:35	测量	(253.55, -8.55)	10	未检测到信号	1149.481 s
17:02:35	测量	(253.55, -8.55)	11	示向度 0.72°	1155.481 s
17:02:35	测量	(253.55, -8.55)	14	未检测到信号	1161.481 s
17:02:35	测量	(253.55, -8.55)	17	示向度 341.32°	1167.481 s
17:02:35	测量	(253.55, -8.55)	19	未检测到信号	1173.481 s
17:02:36	测量	(253.55, -33.06)	5	示向度 260.85°	1184.382 s
17:02:36	测量	(253.55, -33.06)	6	示向度 91.78°	1190.382 s
17:02:36	测量	(253.55, -33.06)	7	示向度 277.68°	1196.382 s
17:02:36	测量	(253.55, -33.06)	8	未检测到信号	1202.382 s
17:02:36	测量	(253.55, -33.06)	11	示向度 4.07°	1208.382 s
17:02:36	测量	(253.55, -33.06)	17	示向度 342.84°	1214.382 s
17:02:36	测量	(253.55, -33.06)	18	未检测到信号	1220.382 s
17:02:36	清除	(253.55, -33.06)	7	清除成功	1225.382 s
17:02:37	测量	(653.55, -33.06)	10	未检测到信号	1311.382 s
17:02:37	测量	(653.55, -33.06)	11	示向度 53.47°	1317.382 s
17:02:37	测量	(653.55, -33.06)	14	未检测到信号	1323.382 s
17:02:37	测量	(653.55, -33.06)	17	示向度 328.89°	1329.382 s
17:02:37	测量	(653.55, -33.06)	19	未检测到信号	1335.382 s
17:02:38	测量	(671.02, -15.59)	8	未检测到信号	1346.323 s
17:02:39	测量	(671.02, -15.59)	11	示向度 65.10°	1352.323 s
17:02:39	测量	(671.02, -15.59)	17	示向度 326.50°	1358.323 s
17:02:39	测量	(671.02, -15.59)	18	未检测到信号	1364.323 s
17:02:40	测量	(680.00, 0.00)	11	距离过近	1373.922 s
17:02:40	测量	(680.00, 0.00)	17	示向度 324.66°	1379.922 s
17:02:40	清除	(680.00, 0.00)	11	清除成功	1384.922 s
17:02:41	测量	(921.48, -64.70)	17	示向度 307.08°	1439.922 s
17:02:41	测量	(921.48, -64.70)	10	未检测到信号	1445.922 s
17:02:41	测量	(921.48, -64.70)	14	未检测到信号	1451.922 s
17:02:41	测量	(921.48, -64.70)	19	未检测到信号	1457.922 s
17:02:42	测量	(1100.00, -295.00)	19	未检测到信号	1521.199 s
17:02:42	测量	(1100.00, -295.00)	8	未检测到信号	1527.199 s
17:02:42	测量	(1100.00, -295.00)	17	示向度 293.57°	1533.199 s
17:02:42	测量	(1100.00, -295.00)	18	未检测到信号	1539.199 s
17:02:42	清除	(1100.00, -295.00)	17	清除成功	1544.199 s
17:02:42	测量	(883.49, -420.00)	5	示向度 215.19°	1600.199 s
17:02:42	测量	(883.49, -420.00)	10	未检测到信号	1606.199 s
17:02:42	测量	(883.49, -420.00)	14	未检测到信号	1612.199 s
17:02:42	测量	(883.49, -420.00)	19	未检测到信号	1618.199 s
17:02:43	测量	(450.48, -670.00)	19	未检测到信号	1723.199 s
17:02:43	测量	(450.48, -670.00)	5	示向度 221.09°	1729.199 s
17:02:43	测量	(450.48, -670.00)	8	未检测到信号	1735.199 s
17:02:43	测量	(450.48, -670.00)	9	示向度 250.02°	1741.199 s
17:02:43	测量	(450.48, -670.00)	18	未检测到信号	1747.199 s
17:02:44	测量	(95.00, -980.00)	5	距离过近	1847.531 s
17:02:44	测量	(95.00, -980.00)	8	未检测到信号	1853.531 s
17:02:44	测量	(95.00, -980.00)	9	示向度 279.83°	1859.531 s
17:02:44	测量	(95.00, -980.00)	10	未检测到信号	1865.531 s
17:02:44	测量	(95.00, -980.00)	14	未检测到信号	1871.531 s
17:02:44	清除	(95.00, -980.00)	5	清除成功	1876.531 s
17:02:45	测量	(95.00, -1230.00)	9	示向度 291.13°	1932.531 s
17:02:46	测量	(95.00, -1230.00)	18	未检测到信号	1938.531 s
17:02:46	测量	(95.00, -1230.00)	19	未检测到信号	1944.531 s
17:02:47	测量	(175.00, -1435.00)	9	距离过近	1994.543 s
17:02:47	清除	(175.00, -1435.00)	9	清除成功	1999.543 s
17:02:47	测量	(-694.33, -1202.06)	3	示向度 157.32°	2185.543 s
17:02:47	测量	(-694.33, -1202.06)	8	未检测到信号	2191.543 s
17:02:47	测量	(-694.33, -1202.06)	10	未检测到信号	2197.543 s
17:02:47	测量	(-694.33, -1202.06)	14	未检测到信号	2203.543 s
17:02:47	测量	(-694.33, -1202.06)	20	示向度 180.27°	2209.543 s
17:02:48	测量	(-944.33, -1202.06)	20	示向度 180.02°	2264.543 s
17:02:48	测量	(-944.33, -1202.06)	3	示向度 145.50°	2270.543 s
17:02:48	测量	(-944.33, -1202.06)	18	未检测到信号	2276.543 s
17:02:48	测量	(-944.33, -1202.06)	19	未检测到信号	2282.543 s
17:02:49	测量	(-1075.76, -1202.06)	3	示向度 131.72°	2314.829 s
17:02:49	测量	(-1075.76, -1202.06)	20	示向度 178.84°	2320.829 s
17:02:50	测量	(-1175.00, -1200.00)	20	示向度 185.87°	2345.680 s
17:02:50	测量	(-1175.00, -1200.00)	3	示向度 117.75°	2351.680 s
17:02:50	清除	(-1175.00, -1200.00)	20	清除成功	2356.680 s
17:02:51	测量	(-1300.00, -955.00)	3	距离过近	2416.689 s
17:02:51	测量	(-1300.00, -955.00)	4	示向度 114.58°	2422.689 s
17:02:51	测量	(-1300.00, -955.00)	8	未检测到信号	2428.689 s
17:02:51	清除	(-1300.00, -955.00)	3	清除成功	2433.689 s
17:02:51	测量	(-1425.00, -738.49)	4	示向度 111.50°	2489.689 s
17:02:51	测量	(-1550.00, -521.99)	4	示向度 106.10°	2544.689 s
17:02:52	测量	(-1653.57, -157.86)	4	距离过近	2625.404 s
17:02:52	测量	(-1653.57, -157.86)	8	未检测到信号	2631.404 s
17:02:52	测量	(-1653.57, -157.86)	19	未检测到信号	2637.404 s
17:02:52	清除	(-1653.57, -157.86)	4	清除成功	2642.404 s
17:02:52	测量	(-1017.18, 478.54)	19	未检测到信号	2827.404 s
17:02:52	测量	(-1017.18, 478.54)	10	未检测到信号	2833.404 s
17:02:52	测量	(-1017.18, 478.54)	12	示向度 31.44°	2839.404 s
17:02:52	测量	(-1017.18, 478.54)	14	未检测到信号	2845.404 s
17:02:53	测量	(-584.16, 728.54)	6	示向度 16.02°	2951.404 s
17:02:53	测量	(-584.16, 728.54)	8	未检测到信号	2957.404 s
17:02:53	测量	(-584.16, 728.54)	10	未检测到信号	2963.404 s
17:02:53	测量	(-584.16, 728.54)	12	示向度 30.85°	2969.404 s
17:02:53	测量	(-584.16, 728.54)	16	示向度 49.91°	2975.404 s
17:02:53	测量	(-584.16, 728.54)	18	未检测到信号	2981.404 s
17:02:53	测量	(-151.15, 978.54)	6	示向度 355.98°	3087.404 s
17:02:53	测量	(-151.15, 978.54)	10	未检测到信号	3093.404 s
17:02:53	测量	(-151.15, 978.54)	12	示向度 45.06°	3099.404 s
17:02:53	测量	(-151.15, 978.54)	14	未检测到信号	3105.404 s
17:02:53	测量	(-151.15, 978.54)	16	示向度 75.04°	3111.404 s
17:02:54	测量	(-151.15, 978.54)	19	未检测到信号	3117.404 s
17:02:55	测量	(-105.00, 1020.00)	6	示向度 348.22°	3135.812 s
17:02:55	测量	(-105.00, 1020.00)	8	未检测到信号	3141.812 s
17:02:55	测量	(-105.00, 1020.00)	12	距离过近	3147.812 s
17:02:55	测量	(-105.00, 1020.00)	16	示向度 80.82°	3153.812 s
17:02:55	测量	(-105.00, 1020.00)	18	未检测到信号	3159.812 s
17:02:55	清除	(-105.00, 1020.00)	12	清除成功	3164.812 s
17:02:55	测量	(-45.00, 1370.00)	6	示向度 303.71°	3241.833 s
17:02:55	测量	(-45.00, 1370.00)	16	示向度 103.21°	3247.833 s
17:02:55	清除	(-45.00, 1370.00)	16	清除成功	3252.833 s
17:02:56	测量	(80.00, 1153.49)	6	示向度 305.33°	3308.833 s
17:02:56	测量	(80.00, 1153.49)	10	未检测到信号	3314.833 s
17:02:56	测量	(80.00, 1153.49)	14	未检测到信号	3320.833 s
17:02:56	测量	(80.00, 1153.49)	19	未检测到信号	3326.833 s
17:02:56	测量	(225.00, 950.00)	6	距离过近	3382.807 s
17:02:56	测量	(225.00, 950.00)	8	示向度 31.49°	3388.807 s
17:02:56	测量	(225.00, 950.00)	18	未检测到信号	3394.807 s
17:02:56	清除	(225.00, 950.00)	6	清除成功	3399.807 s
17:02:57	测量	(578.55, 1303.55)	8	示向度 15.07°	3505.807 s
17:02:57	测量	(578.55, 1303.55)	10	未检测到信号	3511.807 s
17:02:57	测量	(578.55, 1303.55)	14	未检测到信号	3517.807 s
17:02:57	测量	(578.55, 1303.55)	19	未检测到信号	3523.807 s
17:02:57	测量	(795.06, 1428.55)	8	示向度 350.22°	3579.807 s
17:02:57	测量	(795.06, 1428.55)	18	未检测到信号	3585.807 s
17:02:58	测量	(897.11, 1428.55)	8	示向度 335.74°	3612.216 s
17:02:58	测量	(930.60, 1395.06)	8	示向度 11.51°	3626.691 s
17:02:59	测量	(958.96, 1395.06)	8	示向度 91.73°	3637.362 s
17:02:59	清除	(958.96, 1395.06)	8	清除成功	3642.362 s
17:02:59	退出	--	--	正常退出	3642.362 s
