共15个， 全向15个， 定向0个

接收时间	指令	位置	频道	响应摘要	虚拟时间
19:15:57	测量	(1190.00, -710.00)	14	未检测到信号	603.590 s
19:15:57	测量	(1190.00, -710.00)	18	未检测到信号	609.590 s
19:15:57	测量	(1190.00, -710.00)	19	示向度 241.26°	615.590 s
19:15:59	清除	(1481.08, -884.35)	12	清除成功	688.451 s
19:16:00	测量	(1304.31, -1061.13)	19	示向度 201.50°	743.451 s
19:16:00	测量	(1304.31, -1061.13)	3	未检测到信号	749.451 s
19:16:00	测量	(1304.31, -1061.13)	6	未检测到信号	755.451 s
19:16:00	测量	(1304.31, -1061.13)	7	未检测到信号	761.451 s
19:16:01	清除	(912.89, -1215.31)	19	清除成功	850.589 s
19:16:02	测量	(1696.12, 179.89)	7	未检测到信号	1175.589 s
19:16:02	测量	(1696.12, 179.89)	3	未检测到信号	1181.589 s
19:16:02	测量	(1696.12, 179.89)	6	未检测到信号	1187.589 s
19:16:02	测量	(1696.12, 179.89)	8	未检测到信号	1193.589 s
19:16:02	测量	(1696.12, 179.89)	9	未检测到信号	1199.589 s
19:16:02	测量	(1696.12, 179.89)	10	未检测到信号	1205.589 s
19:16:02	测量	(1696.12, 179.89)	11	示向度 65.75°	1211.589 s
19:16:02	测量	(1696.12, 179.89)	13	示向度 114.08°	1217.589 s
19:16:02	测量	(1696.12, 179.89)	14	未检测到信号	1223.589 s
19:16:02	测量	(1696.12, 179.89)	18	未检测到信号	1229.589 s
19:16:03	清除	(1739.83, 268.77)	11	清除成功	1254.400 s
19:16:04	测量	(1675.13, 510.25)	8	未检测到信号	1310.400 s
19:16:04	测量	(1675.13, 510.25)	9	未检测到信号	1316.400 s
19:16:04	测量	(1675.13, 510.25)	10	未检测到信号	1322.400 s
19:16:04	测量	(1675.13, 510.25)	13	示向度 136.58°	1328.400 s
19:16:05	清除	(1455.66, 717.94)	13	清除成功	1393.832 s
19:16:06	测量	(674.07, 888.58)	1	示向度 170.64°	1559.832 s
19:16:06	测量	(674.07, 888.58)	3	未检测到信号	1565.832 s
19:16:06	测量	(674.07, 888.58)	4	示向度 178.24°	1571.832 s
19:16:06	测量	(674.07, 888.58)	6	未检测到信号	1577.832 s
19:16:06	测量	(674.07, 888.58)	7	未检测到信号	1583.832 s
19:16:06	测量	(674.07, 888.58)	8	未检测到信号	1589.832 s
19:16:06	测量	(674.07, 888.58)	9	未检测到信号	1595.832 s
19:16:06	测量	(674.07, 888.58)	10	示向度 128.82°	1601.832 s
19:16:06	测量	(674.07, 888.58)	14	未检测到信号	1607.832 s
19:16:06	测量	(674.07, 888.58)	18	示向度 140.99°	1613.832 s
19:16:06	测量	(674.07, 888.58)	20	示向度 204.42°	1619.832 s
19:16:07	清除	(102.12, 985.50)	1	清除成功	1740.852 s
19:16:08	清除	(25.06, 908.52)	4	清除成功	1767.636 s
19:16:10	清除	(57.86, 607.56)	20	清除成功	1833.185 s
19:16:12	清除	(-174.17, 297.34)	17	清除成功	1915.663 s
19:16:14	清除	(-745.73, -155.79)	2	范围内无目标	2064.541 s
19:16:15	测量	(-785.00, -160.00)	2	示向度 4.70°	2078.440 s
19:16:15	测量	(-785.00, -160.00)	3	未检测到信号	2084.440 s
19:16:15	测量	(-785.00, -160.00)	6	未检测到信号	2090.440 s
19:16:15	测量	(-785.00, -160.00)	7	未检测到信号	2096.440 s
19:16:16	测量	(-663.01, -160.00)	2	示向度 170.38°	2126.838 s
19:16:16	测量	(-663.01, -160.00)	8	未检测到信号	2132.838 s
19:16:16	测量	(-663.01, -160.00)	9	未检测到信号	2138.838 s
19:16:16	测量	(-663.01, -160.00)	14	未检测到信号	2144.838 s
19:16:16	清除	(-717.98, -152.63)	2	清除成功	2160.929 s
19:16:17	测量	(-267.98, 626.79)	14	未检测到信号	2345.929 s
19:16:17	测量	(-267.98, 626.79)	8	未检测到信号	2351.929 s
19:16:17	测量	(-267.98, 626.79)	9	未检测到信号	2357.929 s
19:16:17	测量	(-267.98, 626.79)	10	示向度 67.83°	2363.929 s
19:16:17	测量	(-267.98, 626.79)	18	示向度 75.15°	2369.929 s
19:16:17	清除	(-44.28, 1470.48)	18	清除成功	2549.498 s
19:16:18	清除	(119.53, 1577.78)	10	清除成功	2593.662 s
19:16:18	退出	--	--	正常退出	2593.662 s
