接收时间	指令	位置	频道	响应摘要	虚拟时间
12:02:24	测量	(125.00, -216.51)	19	示向度 174.43°	327.000 s
12:02:25	测量	(125.00, -216.51)	1	示向度 147.43°	333.000 s
12:02:25	测量	(125.00, -216.51)	2	未检测到信号	339.000 s
12:02:25	测量	(125.00, -216.51)	3	未检测到信号	345.000 s
12:02:25	测量	(125.00, -216.51)	4	未检测到信号	351.000 s
12:02:25	测量	(125.00, -216.51)	6	示向度 221.38°	357.000 s
12:02:25	测量	(125.00, -216.51)	16	示向度 283.88°	363.000 s
12:02:25	测量	(125.00, -216.51)	18	示向度 138.62°	369.000 s
12:02:25	测量	(125.00, -216.51)	20	示向度 187.34°	375.000 s
12:02:25	测量	(58.03, -145.00)	20	示向度 193.23°	399.594 s
12:02:25	测量	(58.03, -145.00)	1	示向度 148.31°	405.594 s
12:02:25	测量	(58.03, -145.00)	5	未检测到信号	411.594 s
12:02:25	测量	(58.03, -145.00)	6	示向度 240.41°	417.594 s
12:02:25	测量	(58.03, -145.00)	7	未检测到信号	423.594 s
12:02:25	测量	(58.03, -145.00)	8	未检测到信号	429.594 s
12:02:25	测量	(58.03, -145.00)	16	示向度 291.03°	435.594 s
12:02:25	测量	(58.03, -145.00)	18	示向度 179.64°	441.594 s
12:02:25	测量	(58.03, -145.00)	19	示向度 178.88°	447.594 s
12:02:26	清除	(58.03, -145.00)	18	清除成功	452.594 s
12:02:26	测量	(-66.97, -361.51)	19	示向度 160.72°	507.594 s
12:02:26	测量	(-66.97, -361.51)	1	示向度 134.34°	513.594 s
12:02:26	测量	(-66.97, -361.51)	6	示向度 240.02°	519.594 s
12:02:26	测量	(-66.97, -361.51)	9	未检测到信号	525.594 s
12:02:26	测量	(-66.97, -361.51)	10	未检测到信号	531.594 s
12:02:26	测量	(-66.97, -361.51)	11	未检测到信号	537.594 s
12:02:26	测量	(-66.97, -361.51)	16	示向度 329.11°	543.594 s
12:02:26	测量	(-66.97, -361.51)	20	示向度 175.03°	549.594 s
12:02:27	测量	(-100.00, -420.00)	20	示向度 168.55°	568.029 s
12:02:27	测量	(-100.00, -420.00)	1	示向度 130.38°	574.029 s
12:02:27	测量	(-100.00, -420.00)	6	示向度 61.93°	580.029 s
12:02:27	测量	(-100.00, -420.00)	12	未检测到信号	586.029 s
12:02:27	测量	(-100.00, -420.00)	13	未检测到信号	592.029 s
12:02:27	测量	(-100.00, -420.00)	14	示向度 236.12°	598.029 s
12:02:27	测量	(-100.00, -420.00)	16	示向度 341.45°	604.029 s
12:02:27	测量	(-100.00, -420.00)	19	示向度 155.26°	610.029 s
12:02:27	清除	(-100.00, -420.00)	6	清除成功	615.029 s
12:02:27	测量	(116.51, -545.00)	19	示向度 153.13°	670.029 s
12:02:27	测量	(116.51, -545.00)	5	未检测到信号	676.029 s
12:02:27	测量	(116.51, -545.00)	14	示向度 223.92°	682.029 s
12:02:27	测量	(116.51, -545.00)	15	未检测到信号	688.029 s
12:02:27	测量	(116.51, -545.00)	16	示向度 13.85°	694.029 s
12:02:27	测量	(116.51, -545.00)	17	示向度 230.54°	700.029 s
12:02:27	测量	(116.51, -545.00)	20	示向度 163.22°	706.029 s
12:02:28	测量	(200.00, -525.00)	20	示向度 166.00°	728.200 s
12:02:28	测量	(200.00, -525.00)	2	未检测到信号	734.200 s
12:02:28	测量	(200.00, -525.00)	7	未检测到信号	740.200 s
12:02:28	测量	(200.00, -525.00)	8	未检测到信号	746.200 s
12:02:28	测量	(200.00, -525.00)	16	距离过近	752.200 s
12:02:28	测量	(200.00, -525.00)	17	未检测到信号	758.200 s
12:02:28	测量	(200.00, -525.00)	19	示向度 156.57°	764.200 s
12:02:28	清除	(200.00, -525.00)	16	清除成功	769.200 s
12:02:29	测量	(-50.00, -525.00)	19	示向度 149.68°	824.200 s
12:02:29	测量	(-50.00, -525.00)	3	未检测到信号	830.200 s
12:02:29	测量	(-50.00, -525.00)	4	未检测到信号	836.200 s
12:02:29	测量	(-50.00, -525.00)	9	未检测到信号	842.200 s
12:02:29	测量	(-50.00, -525.00)	14	示向度 230.92°	848.200 s
12:02:29	测量	(-50.00, -525.00)	17	示向度 237.09°	854.200 s
12:02:29	测量	(-50.00, -525.00)	20	示向度 159.81°	860.200 s
12:02:29	测量	(-266.51, -400.00)	20	示向度 166.71°	915.200 s
12:02:29	测量	(-266.51, -400.00)	1	示向度 123.51°	921.200 s
12:02:29	测量	(-266.51, -400.00)	2	未检测到信号	927.200 s
12:02:29	测量	(-266.51, -400.00)	7	示向度 190.41°	933.200 s
12:02:29	测量	(-266.51, -400.00)	8	未检测到信号	939.200 s
12:02:29	测量	(-266.51, -400.00)	14	示向度 245.94°	945.200 s
12:02:29	测量	(-266.51, -400.00)	17	示向度 249.89°	951.200 s
12:02:29	测量	(-266.51, -400.00)	19	示向度 148.85°	957.200 s
12:02:30	测量	(-516.51, -400.00)	19	示向度 125.16°	1012.200 s
12:02:30	测量	(-516.51, -400.00)	1	示向度 108.34°	1018.200 s
12:02:30	测量	(-516.51, -400.00)	5	未检测到信号	1024.200 s
12:02:30	测量	(-516.51, -400.00)	7	示向度 192.31°	1030.200 s
12:02:30	测量	(-516.51, -400.00)	10	未检测到信号	1036.200 s
12:02:30	测量	(-516.51, -400.00)	14	示向度 260.02°	1042.200 s
12:02:30	测量	(-516.51, -400.00)	15	未检测到信号	1048.200 s
12:02:30	测量	(-516.51, -400.00)	17	示向度 263.49°	1054.200 s
12:02:30	测量	(-516.51, -400.00)	20	示向度 145.37°	1060.200 s
12:02:31	测量	(-640.00, -315.00)	20	距离过近	1095.184 s
12:02:31	测量	(-640.00, -315.00)	1	示向度 100.78°	1101.184 s
12:02:31	测量	(-640.00, -315.00)	7	示向度 201.02°	1107.184 s
12:02:31	测量	(-640.00, -315.00)	9	未检测到信号	1113.184 s
12:02:31	测量	(-640.00, -315.00)	11	未检测到信号	1119.184 s
12:02:31	测量	(-640.00, -315.00)	12	未检测到信号	1125.184 s
12:02:31	测量	(-640.00, -315.00)	14	示向度 268.88°	1131.184 s
12:02:31	测量	(-640.00, -315.00)	19	示向度 109.03°	1137.184 s
12:02:31	清除	(-640.00, -315.00)	20	清除成功	1142.184 s
12:02:31	测量	(-700.00, -140.00)	19	距离过近	1184.184 s
12:02:31	测量	(-700.00, -140.00)	1	示向度 97.61°	1190.184 s
12:02:31	测量	(-700.00, -140.00)	3	未检测到信号	1196.184 s
12:02:31	测量	(-700.00, -140.00)	4	未检测到信号	1202.184 s
12:02:31	测量	(-700.00, -140.00)	7	示向度 213.31°	1208.184 s
12:02:31	测量	(-700.00, -140.00)	13	未检测到信号	1214.184 s
12:02:32	清除	(-700.00, -140.00)	19	清除成功	1219.184 s
12:02:32	测量	(-700.00, 110.00)	1	示向度 106.10°	1275.184 s
12:02:32	测量	(-700.00, 110.00)	2	未检测到信号	1281.184 s
12:02:32	测量	(-700.00, 110.00)	5	未检测到信号	1287.184 s
12:02:32	测量	(-700.00, 110.00)	7	示向度 225.21°	1293.184 s
12:02:32	测量	(-700.00, 110.00)	8	未检测到信号	1299.184 s
12:02:33	测量	(-770.00, 365.00)	1	距离过近	1358.071 s
12:02:33	测量	(-770.00, 365.00)	9	示向度 67.44°	1364.071 s
12:02:33	测量	(-770.00, 365.00)	10	示向度 54.49°	1370.071 s
12:02:33	测量	(-770.00, 365.00)	15	未检测到信号	1376.071 s
12:02:33	清除	(-770.00, 365.00)	1	清除成功	1381.071 s
12:02:34	测量	(-770.00, 865.00)	9	示向度 52.19°	1487.071 s
12:02:34	测量	(-770.00, 865.00)	10	示向度 34.65°	1493.071 s
12:02:34	测量	(-770.00, 865.00)	11	未检测到信号	1499.071 s
12:02:34	测量	(-770.00, 865.00)	12	未检测到信号	1505.071 s
12:02:34	测量	(-770.00, 865.00)	13	未检测到信号	1511.071 s
12:02:34	测量	(-520.00, 1298.01)	3	未检测到信号	1617.071 s
12:02:34	测量	(-520.00, 1298.01)	5	未检测到信号	1623.071 s
12:02:34	测量	(-520.00, 1298.01)	8	未检测到信号	1629.071 s
12:02:34	测量	(-520.00, 1298.01)	9	示向度 38.23°	1635.071 s
12:02:34	测量	(-520.00, 1298.01)	10	示向度 7.57°	1641.071 s
12:02:35	测量	(-303.49, 1423.01)	10	示向度 345.23°	1696.071 s
12:02:35	测量	(-303.49, 1423.01)	2	未检测到信号	1702.071 s
12:02:35	测量	(-303.49, 1423.01)	4	未检测到信号	1708.071 s
12:02:35	测量	(-303.49, 1423.01)	9	示向度 106.07°	1714.071 s
12:02:35	测量	(-303.49, 1423.01)	15	未检测到信号	1720.071 s
12:02:36	测量	(-315.00, 1460.00)	9	距离过近	1733.818 s
12:02:36	测量	(-315.00, 1460.00)	10	示向度 338.34°	1739.818 s
12:02:36	测量	(-315.00, 1460.00)	11	未检测到信号	1745.818 s
12:02:36	测量	(-315.00, 1460.00)	12	未检测到信号	1751.818 s
12:02:36	测量	(-315.00, 1460.00)	13	未检测到信号	1757.818 s
12:02:36	清除	(-315.00, 1460.00)	9	清除成功	1762.818 s
12:02:37	测量	(-98.49, 1335.00)	3	未检测到信号	1818.818 s
12:02:37	测量	(-98.49, 1335.00)	5	未检测到信号	1824.818 s
12:02:37	测量	(-98.49, 1335.00)	8	未检测到信号	1830.818 s
12:02:37	测量	(-98.49, 1335.00)	10	示向度 31.15°	1836.818 s
12:02:37	测量	(-60.00, 1360.00)	10	距离过近	1850.998 s
12:02:37	测量	(-60.00, 1360.00)	11	未检测到信号	1856.998 s
12:02:37	测量	(-60.00, 1360.00)	12	未检测到信号	1862.998 s
12:02:37	测量	(-60.00, 1360.00)	13	未检测到信号	1868.998 s
12:02:38	清除	(-60.00, 1360.00)	10	清除成功	1873.998 s
12:02:38	测量	(-510.00, 580.58)	2	未检测到信号	2059.998 s
12:02:38	测量	(-510.00, 580.58)	4	未检测到信号	2065.998 s
12:02:38	测量	(-510.00, 580.58)	7	未检测到信号	2071.998 s
12:02:38	测量	(-635.00, 364.07)	7	示向度 232.55°	2126.998 s
12:02:38	测量	(-635.00, 364.07)	3	未检测到信号	2132.998 s
12:02:39	测量	(-760.00, 147.56)	4	未检测到信号	2188.998 s
12:02:39	测量	(-760.00, 147.56)	7	示向度 229.33°	2194.998 s
12:02:39	测量	(-760.00, 147.56)	11	未检测到信号	2200.998 s
12:02:39	测量	(-760.00, 147.56)	12	未检测到信号	2206.998 s
12:02:39	测量	(-885.00, -68.94)	2	未检测到信号	2262.998 s
12:02:39	测量	(-885.00, -68.94)	5	未检测到信号	2268.998 s
12:02:39	测量	(-885.00, -68.94)	7	示向度 227.42°	2274.998 s
12:02:39	测量	(-885.00, -68.94)	8	未检测到信号	2280.998 s
12:02:40	测量	(-1101.51, -193.94)	3	未检测到信号	2336.998 s
12:02:40	测量	(-1101.51, -193.94)	7	示向度 235.51°	2342.998 s
12:02:40	测量	(-1101.51, -193.94)	13	未检测到信号	2348.998 s
12:02:40	测量	(-1101.51, -193.94)	15	未检测到信号	2354.998 s
12:02:40	测量	(-1226.51, -410.45)	4	未检测到信号	2410.998 s
12:02:40	测量	(-1226.51, -410.45)	7	示向度 230.85°	2416.998 s
12:02:40	测量	(-1226.51, -410.45)	11	未检测到信号	2422.998 s
12:02:40	测量	(-1226.51, -410.45)	12	未检测到信号	2428.998 s
12:02:41	测量	(-1380.00, -595.00)	2	未检测到信号	2483.006 s
12:02:41	测量	(-1380.00, -595.00)	5	未检测到信号	2489.006 s
12:02:41	测量	(-1380.00, -595.00)	7	示向度 39.77°	2495.006 s
12:02:41	测量	(-1380.00, -595.00)	8	未检测到信号	2501.006 s
12:02:41	测量	(-1380.00, -595.00)	14	示向度 315.16°	2507.006 s
12:02:41	清除	(-1380.00, -595.00)	7	清除成功	2512.006 s
12:02:41	测量	(-1163.49, -720.00)	14	示向度 310.76°	2567.006 s
12:02:41	测量	(-1163.49, -720.00)	3	未检测到信号	2573.006 s
12:02:41	测量	(-1163.49, -720.00)	13	未检测到信号	2579.006 s
12:02:42	测量	(-1163.49, -720.00)	15	未检测到信号	2585.006 s
12:02:42	测量	(-1163.49, -720.00)	17	示向度 305.79°	2591.006 s
12:02:42	测量	(-1038.49, -936.51)	17	示向度 307.97°	2646.006 s
12:02:42	测量	(-1038.49, -936.51)	4	未检测到信号	2652.006 s
12:02:42	测量	(-1038.49, -936.51)	11	未检测到信号	2658.006 s
12:02:42	测量	(-1038.49, -936.51)	12	未检测到信号	2664.006 s
12:02:42	测量	(-1038.49, -936.51)	14	示向度 316.97°	2670.006 s
12:02:42	测量	(-821.99, -1061.51)	14	示向度 305.00°	2725.006 s
12:02:42	测量	(-821.99, -1061.51)	2	未检测到信号	2731.006 s
12:02:42	测量	(-821.99, -1061.51)	5	示向度 316.03°	2737.006 s
12:02:42	测量	(-821.99, -1061.51)	8	未检测到信号	2743.006 s
12:02:42	测量	(-821.99, -1061.51)	17	示向度 294.94°	2749.006 s
12:02:43	测量	(-668.33, -1281.67)	17	示向度 280.14°	2807.701 s
12:02:43	测量	(-668.33, -1281.67)	3	未检测到信号	2813.701 s
12:02:43	测量	(-668.33, -1281.67)	5	示向度 319.75°	2819.701 s
12:02:43	测量	(-668.33, -1281.67)	13	未检测到信号	2825.701 s
12:02:43	测量	(-668.33, -1281.67)	14	距离过近	2831.701 s
12:02:43	测量	(-668.33, -1281.67)	15	未检测到信号	2837.701 s
12:02:43	清除	(-668.33, -1281.67)	14	清除成功	2842.701 s
12:02:43	测量	(-640.00, -1450.00)	4	未检测到信号	2882.842 s
12:02:43	测量	(-640.00, -1450.00)	5	示向度 330.69°	2888.842 s
12:02:44	测量	(-640.00, -1450.00)	11	未检测到信号	2894.842 s
12:02:44	测量	(-640.00, -1450.00)	12	未检测到信号	2900.842 s
12:02:44	测量	(-640.00, -1450.00)	17	示向度 84.72°	2906.842 s
12:02:44	清除	(-640.00, -1450.00)	17	清除成功	2911.842 s
12:02:44	测量	(-206.99, -1700.00)	2	未检测到信号	3017.842 s
12:02:44	测量	(-206.99, -1700.00)	5	示向度 331.59°	3023.842 s
12:02:44	测量	(-206.99, -1700.00)	8	未检测到信号	3029.842 s
12:02:44	测量	(-206.99, -1700.00)	13	未检测到信号	3035.842 s
12:02:44	测量	(-105.00, -1755.00)	3	未检测到信号	3065.016 s
12:02:44	测量	(-105.00, -1755.00)	5	示向度 145.93°	3071.016 s
12:02:44	测量	(-105.00, -1755.00)	11	未检测到信号	3077.016 s
12:02:44	测量	(-105.00, -1755.00)	12	未检测到信号	3083.016 s
12:02:45	测量	(-140.00, -1735.00)	4	未检测到信号	3097.078 s
12:02:45	测量	(-140.00, -1735.00)	5	示向度 330.40°	3103.078 s
12:02:45	测量	(-140.00, -1735.00)	15	未检测到信号	3109.078 s
12:02:45	测量	(-120.82, -1754.18)	5	示向度 17.04°	3120.502 s
12:02:45	清除	(-120.82, -1754.18)	5	清除成功	3125.502 s
12:02:45	测量	(1200.00, 0.00)	2	示向度 55.17°	3570.670 s
12:02:45	测量	(1200.00, 0.00)	3	未检测到信号	3576.670 s
12:02:45	测量	(1200.00, 0.00)	4	未检测到信号	3582.670 s
12:02:45	测量	(1200.00, 0.00)	8	未检测到信号	3588.670 s
12:02:45	测量	(1200.00, 0.00)	11	未检测到信号	3594.670 s
12:02:45	测量	(1200.00, 0.00)	12	示向度 67.95°	3600.670 s
12:02:45	测量	(1200.00, 0.00)	13	未检测到信号	3606.670 s
12:02:45	测量	(1200.00, 0.00)	15	未检测到信号	3612.670 s
12:02:46	测量	(1200.00, 250.00)	15	未检测到信号	3667.670 s
12:02:46	测量	(1200.00, 250.00)	2	示向度 305.29°	3673.670 s
12:02:46	测量	(1200.00, 250.00)	3	未检测到信号	3679.670 s
12:02:46	测量	(1200.00, 250.00)	4	未检测到信号	3685.670 s
12:02:46	测量	(1200.00, 250.00)	12	示向度 52.99°	3691.670 s
12:02:46	测量	(1285.00, 125.00)	12	示向度 73.37°	3726.903 s
12:02:46	测量	(1285.00, 125.00)	2	距离过近	3732.903 s
12:02:46	测量	(1285.00, 125.00)	8	未检测到信号	3738.903 s
12:02:46	测量	(1285.00, 125.00)	11	未检测到信号	3744.903 s
12:02:47	测量	(1285.00, 125.00)	13	未检测到信号	3750.903 s
12:02:47	清除	(1285.00, 125.00)	2	清除成功	3755.903 s
12:02:47	测量	(1410.00, 341.51)	13	未检测到信号	3810.903 s
12:02:47	测量	(1410.00, 341.51)	8	未检测到信号	3816.903 s
12:02:47	测量	(1410.00, 341.51)	11	未检测到信号	3822.903 s
12:02:47	测量	(1410.00, 341.51)	12	示向度 93.94°	3828.903 s
12:02:47	测量	(1395.00, 515.00)	12	距离过近	3868.731 s
12:02:47	测量	(1395.00, 515.00)	3	未检测到信号	3874.731 s
12:02:47	测量	(1395.00, 515.00)	4	未检测到信号	3880.731 s
12:02:47	测量	(1395.00, 515.00)	15	未检测到信号	3886.731 s
12:02:47	清除	(1395.00, 515.00)	12	清除成功	3891.731 s
12:02:47	测量	(1200.00, -1200.00)	15	未检测到信号	4241.941 s
12:02:47	测量	(1200.00, -1200.00)	3	未检测到信号	4247.941 s
12:02:47	测量	(1200.00, -1200.00)	4	未检测到信号	4253.941 s
12:02:47	测量	(1200.00, -1200.00)	8	未检测到信号	4259.941 s
12:02:47	测量	(1200.00, -1200.00)	11	未检测到信号	4265.941 s
12:02:47	测量	(1200.00, -1200.00)	13	示向度 192.06°	4271.941 s
12:02:48	测量	(950.00, -1200.00)	13	示向度 326.90°	4326.941 s
12:02:48	测量	(1010.00, -1240.00)	13	距离过近	4346.363 s
12:02:48	清除	(1010.00, -1240.00)	13	清除成功	4351.363 s
12:02:48	测量	(1200.00, 1200.00)	4	未检测到信号	4846.840 s
12:02:48	测量	(1200.00, 1200.00)	8	未检测到信号	4852.840 s
12:02:48	测量	(1200.00, 1200.00)	11	未检测到信号	4858.840 s
12:02:48	测量	(1200.00, 1200.00)	15	未检测到信号	4864.840 s
12:02:48	测量	(-1200.00, 1200.00)	4	未检测到信号	5350.840 s
12:02:48	测量	(-1200.00, 1200.00)	8	未检测到信号	5356.840 s
12:02:48	测量	(-1200.00, 1200.00)	3	未检测到信号	5362.840 s
12:02:48	测量	(-1200.00, 1200.00)	11	未检测到信号	5368.840 s
12:02:48	测量	(-1200.00, 1200.00)	15	未检测到信号	5374.840 s
12:02:48	测量	(0.00, 1200.00)	3	未检测到信号	5620.840 s
12:02:48	测量	(1200.00, 1200.00)	3	未检测到信号	5865.840 s
12:02:52	退出	--	--	正常退出	5865.840 s
