共11个， 全向1个， 定向10个

接收时间	指令	位置	频道	响应摘要	虚拟时间
23:33:26	清除	(-160.00, 740.00)	10	范围内无目标	1615.489 s
23:33:26	清除	(-140.00, 740.00)	10	范围内无目标	1622.489 s
23:33:26	清除	(-140.00, 760.00)	10	范围内无目标	1629.489 s
23:33:26	清除	(-160.00, 760.00)	10	范围内无目标	1636.489 s
23:33:26	清除	(-160.00, 780.00)	10	范围内无目标	1643.489 s
23:33:26	清除	(-140.00, 780.00)	10	范围内无目标	1650.489 s
23:33:26	清除	(-140.00, 800.00)	10	范围内无目标	1657.489 s
23:33:26	清除	(-160.00, 800.00)	10	范围内无目标	1664.489 s
23:33:26	清除	(-140.00, 820.00)	10	清除成功	1675.146 s
23:33:26	测量	(-612.06, 1393.38)	11	示向度 228.12°	1829.686 s
23:33:26	测量	(-514.66, 1370.73)	11	示向度 196.81°	1854.686 s
23:33:26	清除	(-660.00, 1320.00)	11	清除成功	1890.474 s
23:33:26	测量	(-900.00, 1558.85)	1	未检测到信号	1964.193 s
23:33:26	测量	(-900.00, 1558.85)	2	未检测到信号	1970.193 s
23:33:26	测量	(-900.00, 1558.85)	4	未检测到信号	1976.193 s
23:33:26	测量	(-900.00, 1558.85)	5	未检测到信号	1982.193 s
23:33:26	测量	(-900.00, 1558.85)	6	未检测到信号	1988.193 s
23:33:26	测量	(-900.00, 1558.85)	7	未检测到信号	1994.193 s
23:33:26	测量	(-900.00, 1558.85)	12	未检测到信号	2000.193 s
23:33:26	测量	(-900.00, 1558.85)	13	未检测到信号	2006.193 s
23:33:26	测量	(-900.00, 1558.85)	14	未检测到信号	2012.193 s
23:33:26	测量	(-900.00, 1558.85)	15	未检测到信号	2018.193 s
23:33:26	测量	(-900.00, 1558.85)	16	未检测到信号	2024.193 s
23:33:26	测量	(-900.00, 1558.85)	17	未检测到信号	2030.193 s
23:33:27	测量	(-900.00, 1558.85)	18	未检测到信号	2036.193 s
23:33:27	测量	(-900.00, 1558.85)	19	未检测到信号	2042.193 s
23:33:27	测量	(-1350.00, 779.42)	19	未检测到信号	2227.193 s
23:33:27	测量	(-1350.00, 779.42)	1	未检测到信号	2233.193 s
23:33:27	测量	(-1350.00, 779.42)	2	未检测到信号	2239.193 s
23:33:27	测量	(-1350.00, 779.42)	4	未检测到信号	2245.193 s
23:33:27	测量	(-1350.00, 779.42)	5	未检测到信号	2251.193 s
23:33:27	测量	(-1350.00, 779.42)	6	未检测到信号	2257.193 s
23:33:27	测量	(-1350.00, 779.42)	7	未检测到信号	2263.193 s
23:33:27	测量	(-1350.00, 779.42)	12	未检测到信号	2269.193 s
23:33:27	测量	(-1350.00, 779.42)	13	未检测到信号	2275.193 s
23:33:27	测量	(-1350.00, 779.42)	14	未检测到信号	2281.193 s
23:33:27	测量	(-1350.00, 779.42)	15	未检测到信号	2287.193 s
23:33:27	测量	(-1350.00, 779.42)	16	未检测到信号	2293.193 s
23:33:27	测量	(-1350.00, 779.42)	17	未检测到信号	2299.193 s
23:33:27	测量	(-1350.00, 779.42)	18	示向度 285.36°	2305.193 s
23:33:27	测量	(-1260.74, 186.10)	18	示向度 295.48°	2430.193 s
23:33:27	测量	(-1193.50, -106.27)	18	未检测到信号	2495.193 s
23:33:27	清除	(-1140.00, -80.00)	18	范围内无目标	2510.114 s
23:33:27	清除	(-1120.00, -80.00)	18	范围内无目标	2517.114 s
23:33:27	清除	(-1120.00, -100.00)	18	范围内无目标	2524.114 s
23:33:27	清除	(-1120.00, -120.00)	18	范围内无目标	2531.114 s
23:33:27	清除	(-1120.00, -140.00)	18	清除成功	2540.114 s
23:33:27	测量	(-900.00, 0.00)	1	未检测到信号	2598.268 s
23:33:27	测量	(-900.00, 0.00)	2	未检测到信号	2604.268 s
23:33:27	测量	(-900.00, 0.00)	4	未检测到信号	2610.268 s
23:33:27	测量	(-900.00, 0.00)	5	未检测到信号	2616.268 s
23:33:27	测量	(-900.00, 0.00)	6	未检测到信号	2622.268 s
23:33:27	测量	(-900.00, 0.00)	7	未检测到信号	2628.268 s
23:33:27	测量	(-900.00, 0.00)	12	未检测到信号	2634.268 s
23:33:27	测量	(-900.00, 0.00)	13	未检测到信号	2640.268 s
23:33:27	测量	(-900.00, 0.00)	14	示向度 252.41°	2646.268 s
23:33:27	测量	(-900.00, 0.00)	15	示向度 3.77°	2652.268 s
23:33:27	测量	(-900.00, 0.00)	16	未检测到信号	2658.268 s
23:33:27	测量	(-900.00, 0.00)	17	示向度 253.33°	2664.268 s
23:33:27	测量	(-900.00, 0.00)	19	未检测到信号	2670.268 s
23:33:27	测量	(-931.18, -95.02)	14	示向度 252.37°	2696.268 s
23:33:27	测量	(-931.18, -95.02)	15	示向度 12.53°	2702.268 s
23:33:27	测量	(-931.18, -95.02)	17	示向度 252.83°	2708.268 s
23:33:27	测量	(-960.97, -190.47)	17	示向度 252.75°	2733.268 s
23:33:27	测量	(-960.97, -190.47)	14	示向度 252.13°	2739.268 s
23:33:27	测量	(-960.97, -190.47)	15	示向度 19.50°	2745.268 s
23:33:27	测量	(-1050.66, -476.75)	15	示向度 34.78°	2810.268 s
23:33:27	测量	(-1050.66, -476.75)	14	示向度 251.33°	2816.268 s
23:33:27	测量	(-1050.66, -476.75)	17	示向度 253.86°	2822.268 s
23:33:27	测量	(-1074.85, -775.78)	17	示向度 211.73°	2887.268 s
23:33:27	测量	(-1074.85, -775.78)	14	未检测到信号	2893.268 s
23:33:27	测量	(-1074.85, -775.78)	15	示向度 45.28°	2899.268 s
23:33:27	清除	(-1140.00, -800.00)	17	范围内无目标	2916.168 s
23:33:27	清除	(-1140.00, -820.00)	17	清除成功	2925.168 s
23:33:27	测量	(-280.00, 40.00)	15	示向度 44.89°	3173.413 s
23:33:27	测量	(-280.00, 40.00)	14	未检测到信号	3179.413 s
23:33:27	测量	(-216.84, -37.53)	14	未检测到信号	3204.413 s
23:33:27	测量	(-216.84, -37.53)	15	示向度 123.19°	3210.413 s
23:33:27	清除	(-260.00, 40.00)	15	清除成功	3233.160 s
23:33:27	清除	(-1040.00, -480.00)	14	范围内无目标	3423.648 s
23:33:27	清除	(-1060.00, -480.00)	14	范围内无目标	3430.648 s
23:33:27	清除	(-1060.00, -500.00)	14	范围内无目标	3437.648 s
23:33:27	清除	(-1060.00, -520.00)	14	范围内无目标	3444.648 s
23:33:27	清除	(-1060.00, -540.00)	14	范围内无目标	3451.648 s
23:33:27	清除	(-1080.00, -540.00)	14	范围内无目标	3458.648 s
23:33:27	清除	(-1080.00, -560.00)	14	范围内无目标	3465.648 s
23:33:27	清除	(-1080.00, -580.00)	14	范围内无目标	3472.648 s
23:33:27	清除	(-1080.00, -600.00)	14	范围内无目标	3479.648 s
23:33:27	清除	(-1100.00, -600.00)	14	范围内无目标	3486.648 s
23:33:28	清除	(-1100.00, -620.00)	14	范围内无目标	3493.648 s
23:33:28	清除	(-1100.00, -640.00)	14	范围内无目标	3500.648 s
23:33:28	清除	(-1100.00, -660.00)	14	范围内无目标	3507.648 s
23:33:28	清除	(-1120.00, -660.00)	14	范围内无目标	3514.648 s
23:33:28	清除	(-1120.00, -680.00)	14	范围内无目标	3521.648 s
23:33:28	清除	(-1120.00, -700.00)	14	范围内无目标	3528.648 s
23:33:28	清除	(-1120.00, -720.00)	14	范围内无目标	3535.648 s
23:33:28	清除	(-1120.00, -740.00)	14	范围内无目标	3542.648 s
23:33:28	清除	(-1140.00, -740.00)	14	范围内无目标	3549.648 s
23:33:28	清除	(-1140.00, -760.00)	14	范围内无目标	3556.648 s
23:33:28	清除	(-1140.00, -780.00)	14	范围内无目标	3563.648 s
23:33:28	清除	(-1140.00, -800.00)	14	范围内无目标	3570.648 s
23:33:28	清除	(-1160.00, -800.00)	14	清除成功	3579.648 s
23:33:28	测量	(-1350.00, -779.42)	1	未检测到信号	3623.870 s
23:33:28	测量	(-1350.00, -779.42)	2	未检测到信号	3629.870 s
23:33:28	测量	(-1350.00, -779.42)	4	未检测到信号	3635.870 s
23:33:28	测量	(-1350.00, -779.42)	5	未检测到信号	3641.870 s
23:33:28	测量	(-1350.00, -779.42)	6	未检测到信号	3647.870 s
23:33:28	测量	(-1350.00, -779.42)	7	未检测到信号	3653.870 s
23:33:28	测量	(-1350.00, -779.42)	12	未检测到信号	3659.870 s
23:33:28	测量	(-1350.00, -779.42)	13	未检测到信号	3665.870 s
23:33:28	测量	(-1350.00, -779.42)	16	未检测到信号	3671.870 s
23:33:28	测量	(-1350.00, -779.42)	19	未检测到信号	3677.870 s
23:33:28	测量	(-1800.00, -1558.85)	19	未检测到信号	3862.870 s
23:33:28	测量	(-1800.00, -1558.85)	1	未检测到信号	3868.870 s
23:33:28	测量	(-1800.00, -1558.85)	2	未检测到信号	3874.870 s
23:33:28	测量	(-1800.00, -1558.85)	4	未检测到信号	3880.870 s
23:33:28	测量	(-1800.00, -1558.85)	5	未检测到信号	3886.870 s
23:33:28	测量	(-1800.00, -1558.85)	6	未检测到信号	3892.870 s
23:33:28	测量	(-1800.00, -1558.85)	7	未检测到信号	3898.870 s
23:33:28	测量	(-1800.00, -1558.85)	12	未检测到信号	3904.870 s
23:33:28	测量	(-1800.00, -1558.85)	13	未检测到信号	3910.870 s
23:33:28	测量	(-1800.00, -1558.85)	16	未检测到信号	3916.870 s
23:33:28	测量	(-2250.00, -779.42)	16	未检测到信号	4101.870 s
23:33:28	测量	(-2250.00, -779.42)	1	未检测到信号	4107.870 s
23:33:28	测量	(-2250.00, -779.42)	2	未检测到信号	4113.870 s
23:33:28	测量	(-2250.00, -779.42)	4	未检测到信号	4119.870 s
23:33:28	测量	(-2250.00, -779.42)	5	未检测到信号	4125.870 s
23:33:28	测量	(-2250.00, -779.42)	6	未检测到信号	4131.870 s
23:33:28	测量	(-2250.00, -779.42)	7	未检测到信号	4137.870 s
23:33:28	测量	(-2250.00, -779.42)	12	未检测到信号	4143.870 s
23:33:28	测量	(-2250.00, -779.42)	13	未检测到信号	4149.870 s
23:33:28	测量	(-2250.00, -779.42)	19	未检测到信号	4155.870 s
23:33:28	测量	(-2700.00, 0.00)	19	未检测到信号	4340.870 s
23:33:28	测量	(-2700.00, 0.00)	1	未检测到信号	4346.870 s
23:33:28	测量	(-2700.00, 0.00)	2	未检测到信号	4352.870 s
23:33:28	测量	(-2700.00, 0.00)	4	未检测到信号	4358.870 s
23:33:28	测量	(-2700.00, 0.00)	5	未检测到信号	4364.870 s
23:33:28	测量	(-2700.00, 0.00)	6	未检测到信号	4370.870 s
23:33:28	测量	(-2700.00, 0.00)	7	未检测到信号	4376.870 s
23:33:28	测量	(-2700.00, 0.00)	12	未检测到信号	4382.870 s
23:33:28	测量	(-2700.00, 0.00)	13	未检测到信号	4388.870 s
23:33:28	测量	(-2700.00, 0.00)	16	未检测到信号	4394.870 s
23:33:28	测量	(-2250.00, 779.42)	16	未检测到信号	4579.870 s
23:33:28	测量	(-2250.00, 779.42)	1	未检测到信号	4585.870 s
23:33:28	测量	(-2250.00, 779.42)	2	未检测到信号	4591.870 s
23:33:28	测量	(-2250.00, 779.42)	4	未检测到信号	4597.870 s
23:33:28	测量	(-2250.00, 779.42)	5	未检测到信号	4603.870 s
23:33:28	测量	(-2250.00, 779.42)	6	未检测到信号	4609.870 s
23:33:28	测量	(-2250.00, 779.42)	7	未检测到信号	4615.870 s
23:33:28	测量	(-2250.00, 779.42)	12	未检测到信号	4621.870 s
23:33:28	测量	(-2250.00, 779.42)	13	未检测到信号	4627.870 s
23:33:28	测量	(-2250.00, 779.42)	19	未检测到信号	4633.870 s
23:33:28	测量	(-1800.00, 0.00)	19	未检测到信号	4818.870 s
23:33:28	测量	(-1800.00, 0.00)	1	未检测到信号	4824.870 s
23:33:28	测量	(-1800.00, 0.00)	2	未检测到信号	4830.870 s
23:33:28	测量	(-1800.00, 0.00)	4	未检测到信号	4836.870 s
23:33:28	测量	(-1800.00, 0.00)	5	未检测到信号	4842.870 s
23:33:28	测量	(-1800.00, 0.00)	6	未检测到信号	4848.870 s
23:33:28	测量	(-1800.00, 0.00)	7	未检测到信号	4854.870 s
23:33:28	测量	(-1800.00, 0.00)	12	未检测到信号	4860.870 s
23:33:28	测量	(-1800.00, 0.00)	13	未检测到信号	4866.870 s
23:33:28	测量	(-1800.00, 0.00)	16	未检测到信号	4872.870 s
23:33:28	测量	(-1800.00, 1558.85)	16	未检测到信号	5189.640 s
23:33:28	测量	(-1800.00, 1558.85)	1	未检测到信号	5195.640 s
23:33:28	测量	(-1800.00, 1558.85)	2	未检测到信号	5201.640 s
23:33:28	测量	(-1800.00, 1558.85)	4	未检测到信号	5207.640 s
23:33:28	测量	(-1800.00, 1558.85)	5	未检测到信号	5213.640 s
23:33:28	测量	(-1800.00, 1558.85)	6	未检测到信号	5219.640 s
23:33:28	测量	(-1800.00, 1558.85)	7	未检测到信号	5225.640 s
23:33:28	测量	(-1800.00, 1558.85)	12	未检测到信号	5231.640 s
23:33:28	测量	(-1800.00, 1558.85)	13	未检测到信号	5237.640 s
23:33:28	测量	(-1800.00, 1558.85)	19	未检测到信号	5243.640 s
23:33:28	测量	(-1350.00, 2338.27)	19	未检测到信号	5428.640 s
23:33:28	测量	(-1350.00, 2338.27)	1	未检测到信号	5434.640 s
23:33:28	测量	(-1350.00, 2338.27)	2	未检测到信号	5440.640 s
23:33:28	测量	(-1350.00, 2338.27)	4	未检测到信号	5446.640 s
23:33:28	测量	(-1350.00, 2338.27)	5	未检测到信号	5452.640 s
23:33:28	测量	(-1350.00, 2338.27)	6	未检测到信号	5458.640 s
23:33:28	测量	(-1350.00, 2338.27)	7	未检测到信号	5464.640 s
23:33:28	测量	(-1350.00, 2338.27)	12	未检测到信号	5470.640 s
23:33:28	测量	(-1350.00, 2338.27)	13	未检测到信号	5476.640 s
23:33:29	测量	(-1350.00, 2338.27)	16	未检测到信号	5482.640 s
23:33:29	测量	(-450.00, 2338.27)	16	未检测到信号	5667.640 s
23:33:29	测量	(-450.00, 2338.27)	1	未检测到信号	5673.640 s
23:33:29	测量	(-450.00, 2338.27)	2	未检测到信号	5679.640 s
23:33:29	测量	(-450.00, 2338.27)	4	未检测到信号	5685.640 s
23:33:29	测量	(-450.00, 2338.27)	5	未检测到信号	5691.640 s
23:33:29	测量	(-450.00, 2338.27)	6	未检测到信号	5697.640 s
23:33:29	测量	(-450.00, 2338.27)	7	未检测到信号	5703.640 s
23:33:29	测量	(-450.00, 2338.27)	12	未检测到信号	5709.640 s
23:33:29	测量	(-450.00, 2338.27)	13	未检测到信号	5715.640 s
23:33:29	测量	(-450.00, 2338.27)	19	未检测到信号	5721.640 s
23:33:29	测量	(450.00, 2338.27)	19	未检测到信号	5906.640 s
23:33:29	测量	(450.00, 2338.27)	1	未检测到信号	5912.640 s
23:33:29	测量	(450.00, 2338.27)	2	未检测到信号	5918.640 s
23:33:29	测量	(450.00, 2338.27)	4	未检测到信号	5924.640 s
23:33:29	测量	(450.00, 2338.27)	5	未检测到信号	5930.640 s
23:33:29	测量	(450.00, 2338.27)	6	未检测到信号	5936.640 s
23:33:29	测量	(450.00, 2338.27)	7	未检测到信号	5942.640 s
23:33:29	测量	(450.00, 2338.27)	12	未检测到信号	5948.640 s
23:33:29	测量	(450.00, 2338.27)	13	未检测到信号	5954.640 s
23:33:29	测量	(450.00, 2338.27)	16	未检测到信号	5960.640 s
23:33:29	测量	(900.00, 1558.85)	16	未检测到信号	6145.640 s
23:33:29	测量	(900.00, 1558.85)	1	未检测到信号	6151.640 s
23:33:29	测量	(900.00, 1558.85)	2	未检测到信号	6157.640 s
23:33:29	测量	(900.00, 1558.85)	4	未检测到信号	6163.640 s
23:33:29	测量	(900.00, 1558.85)	5	未检测到信号	6169.640 s
23:33:29	测量	(900.00, 1558.85)	6	未检测到信号	6175.640 s
23:33:29	测量	(900.00, 1558.85)	7	未检测到信号	6181.640 s
23:33:29	测量	(900.00, 1558.85)	12	未检测到信号	6187.640 s
23:33:29	测量	(900.00, 1558.85)	13	未检测到信号	6193.640 s
23:33:29	测量	(900.00, 1558.85)	19	未检测到信号	6199.640 s
23:33:29	测量	(450.00, 779.42)	19	未检测到信号	6384.640 s
23:33:29	测量	(450.00, 779.42)	1	未检测到信号	6390.640 s
23:33:29	测量	(450.00, 779.42)	2	未检测到信号	6396.640 s
23:33:29	测量	(450.00, 779.42)	4	未检测到信号	6402.640 s
23:33:29	测量	(450.00, 779.42)	5	未检测到信号	6408.640 s
23:33:29	测量	(450.00, 779.42)	6	未检测到信号	6414.640 s
23:33:29	测量	(450.00, 779.42)	7	未检测到信号	6420.640 s
23:33:29	测量	(450.00, 779.42)	12	未检测到信号	6426.640 s
23:33:29	测量	(450.00, 779.42)	13	未检测到信号	6432.640 s
23:33:29	测量	(450.00, 779.42)	16	未检测到信号	6438.640 s
23:33:29	测量	(900.00, 0.00)	16	未检测到信号	6623.640 s
23:33:29	测量	(900.00, 0.00)	1	未检测到信号	6629.640 s
23:33:29	测量	(900.00, 0.00)	2	未检测到信号	6635.640 s
23:33:29	测量	(900.00, 0.00)	4	未检测到信号	6641.640 s
23:33:29	测量	(900.00, 0.00)	5	未检测到信号	6647.640 s
23:33:29	测量	(900.00, 0.00)	6	未检测到信号	6653.640 s
23:33:29	测量	(900.00, 0.00)	7	未检测到信号	6659.640 s
23:33:29	测量	(900.00, 0.00)	12	未检测到信号	6665.640 s
23:33:29	测量	(900.00, 0.00)	13	未检测到信号	6671.640 s
23:33:29	测量	(900.00, 0.00)	19	未检测到信号	6677.640 s
23:33:29	测量	(450.00, -779.42)	19	未检测到信号	6862.640 s
23:33:29	测量	(450.00, -779.42)	1	未检测到信号	6868.640 s
23:33:29	测量	(450.00, -779.42)	2	未检测到信号	6874.640 s
23:33:29	测量	(450.00, -779.42)	4	未检测到信号	6880.640 s
23:33:29	测量	(450.00, -779.42)	5	未检测到信号	6886.640 s
23:33:29	测量	(450.00, -779.42)	6	未检测到信号	6892.640 s
23:33:29	测量	(450.00, -779.42)	7	未检测到信号	6898.640 s
23:33:29	测量	(450.00, -779.42)	12	未检测到信号	6904.640 s
23:33:29	测量	(450.00, -779.42)	13	未检测到信号	6910.640 s
23:33:29	测量	(450.00, -779.42)	16	示向度 250.93°	6916.640 s
23:33:29	测量	(350.25, -1062.36)	16	示向度 252.52°	6981.640 s
