共10个， 全向2个， 定向8个

接收时间	指令	位置	频道	响应摘要	虚拟时间
16:33:29	测量	(-1234.24, -118.89)	12	未检测到信号	1032.469 s
16:33:29	测量	(-1234.24, -118.89)	14	未检测到信号	1038.469 s
16:33:29	测量	(-1234.24, -118.89)	15	未检测到信号	1044.469 s
16:33:29	测量	(-1234.24, -118.89)	16	未检测到信号	1050.469 s
16:33:30	测量	(-1234.24, -118.89)	17	未检测到信号	1056.469 s
16:33:30	测量	(-1234.24, -118.89)	18	未检测到信号	1062.469 s
16:33:30	测量	(-1234.24, -118.89)	19	未检测到信号	1068.469 s
16:33:30	测量	(-1234.24, -118.89)	20	未检测到信号	1074.469 s
16:33:30	测量	(-1733.25, 711.95)	20	未检测到信号	1273.304 s
16:33:30	测量	(-1733.25, 711.95)	1	未检测到信号	1279.304 s
16:33:30	测量	(-1733.25, 711.95)	2	未检测到信号	1285.304 s
16:33:30	测量	(-1733.25, 711.95)	3	未检测到信号	1291.304 s
16:33:30	测量	(-1733.25, 711.95)	5	未检测到信号	1297.304 s
16:33:30	测量	(-1733.25, 711.95)	6	未检测到信号	1303.304 s
16:33:30	测量	(-1733.25, 711.95)	8	未检测到信号	1309.304 s
16:33:30	测量	(-1733.25, 711.95)	9	未检测到信号	1315.304 s
16:33:30	测量	(-1733.25, 711.95)	10	未检测到信号	1321.304 s
16:33:30	测量	(-1733.25, 711.95)	11	未检测到信号	1327.304 s
16:33:30	测量	(-1733.25, 711.95)	12	未检测到信号	1333.304 s
16:33:30	测量	(-1733.25, 711.95)	14	未检测到信号	1339.304 s
16:33:30	测量	(-1733.25, 711.95)	15	未检测到信号	1345.304 s
16:33:30	测量	(-1733.25, 711.95)	16	未检测到信号	1351.304 s
16:33:30	测量	(-1733.25, 711.95)	17	未检测到信号	1357.304 s
16:33:30	测量	(-1733.25, 711.95)	18	未检测到信号	1363.304 s
16:33:30	测量	(-1733.25, 711.95)	19	未检测到信号	1369.304 s
16:33:30	测量	(-1292.06, 1495.24)	19	未检测到信号	1554.103 s
16:33:30	测量	(-1292.06, 1495.24)	1	未检测到信号	1560.103 s
16:33:30	测量	(-1292.06, 1495.24)	2	未检测到信号	1566.103 s
16:33:30	测量	(-1292.06, 1495.24)	3	未检测到信号	1572.103 s
16:33:30	测量	(-1292.06, 1495.24)	5	未检测到信号	1578.103 s
16:33:30	测量	(-1292.06, 1495.24)	6	未检测到信号	1584.103 s
16:33:30	测量	(-1292.06, 1495.24)	8	未检测到信号	1590.103 s
16:33:30	测量	(-1292.06, 1495.24)	9	未检测到信号	1596.103 s
16:33:30	测量	(-1292.06, 1495.24)	10	未检测到信号	1602.103 s
16:33:30	测量	(-1292.06, 1495.24)	11	未检测到信号	1608.103 s
16:33:30	测量	(-1292.06, 1495.24)	12	未检测到信号	1614.103 s
16:33:30	测量	(-1292.06, 1495.24)	14	未检测到信号	1620.103 s
16:33:30	测量	(-1292.06, 1495.24)	15	未检测到信号	1626.103 s
16:33:30	测量	(-1292.06, 1495.24)	16	未检测到信号	1632.103 s
16:33:30	测量	(-1292.06, 1495.24)	17	未检测到信号	1638.103 s
16:33:30	测量	(-1292.06, 1495.24)	18	未检测到信号	1644.103 s
16:33:30	测量	(-1292.06, 1495.24)	20	未检测到信号	1650.103 s
16:33:30	测量	(-518.29, 1858.56)	20	示向度 310.25°	1826.068 s
16:33:30	测量	(-518.29, 1858.56)	1	未检测到信号	1832.068 s
16:33:30	测量	(-518.29, 1858.56)	2	未检测到信号	1838.068 s
16:33:30	测量	(-518.29, 1858.56)	3	未检测到信号	1844.068 s
16:33:30	测量	(-518.29, 1858.56)	5	未检测到信号	1850.068 s
16:33:30	测量	(-518.29, 1858.56)	6	未检测到信号	1856.068 s
16:33:30	测量	(-518.29, 1858.56)	8	未检测到信号	1862.068 s
16:33:30	测量	(-518.29, 1858.56)	9	未检测到信号	1868.068 s
16:33:30	测量	(-518.29, 1858.56)	10	未检测到信号	1874.068 s
16:33:30	测量	(-518.29, 1858.56)	11	未检测到信号	1880.068 s
16:33:30	测量	(-518.29, 1858.56)	12	未检测到信号	1886.068 s
16:33:30	测量	(-518.29, 1858.56)	14	未检测到信号	1892.068 s
16:33:30	测量	(-518.29, 1858.56)	15	未检测到信号	1898.068 s
16:33:30	测量	(-518.29, 1858.56)	16	未检测到信号	1904.068 s
16:33:30	测量	(-518.29, 1858.56)	17	未检测到信号	1910.068 s
16:33:30	测量	(-518.29, 1858.56)	18	未检测到信号	1916.068 s
16:33:30	测量	(-518.29, 1858.56)	19	未检测到信号	1922.068 s
16:33:30	测量	(-12.90, 1535.17)	20	示向度 284.23°	2048.068 s
16:33:30	测量	(90.00, 1140.00)	20	示向度 284.76°	2134.738 s
16:33:30	清除	(80.00, 1140.00)	20	清除成功	2141.738 s
16:33:30	测量	(739.39, 989.76)	1	未检测到信号	2282.995 s
16:33:30	测量	(739.39, 989.76)	2	未检测到信号	2288.995 s
16:33:30	测量	(739.39, 989.76)	3	未检测到信号	2294.995 s
16:33:30	测量	(739.39, 989.76)	5	未检测到信号	2300.995 s
16:33:30	测量	(739.39, 989.76)	6	未检测到信号	2306.995 s
16:33:30	测量	(739.39, 989.76)	8	未检测到信号	2312.995 s
16:33:30	测量	(739.39, 989.76)	9	未检测到信号	2318.995 s
16:33:30	测量	(739.39, 989.76)	10	未检测到信号	2324.995 s
16:33:30	测量	(739.39, 989.76)	11	未检测到信号	2330.995 s
16:33:30	测量	(739.39, 989.76)	12	未检测到信号	2336.995 s
16:33:30	测量	(739.39, 989.76)	14	未检测到信号	2342.995 s
16:33:30	测量	(739.39, 989.76)	15	未检测到信号	2348.995 s
16:33:30	测量	(739.39, 989.76)	16	未检测到信号	2354.995 s
16:33:30	测量	(739.39, 989.76)	17	未检测到信号	2360.995 s
16:33:30	测量	(739.39, 989.76)	18	未检测到信号	2366.995 s
16:33:30	测量	(739.39, 989.76)	19	未检测到信号	2372.995 s
16:33:30	测量	(1269.16, 1619.74)	19	未检测到信号	2542.620 s
16:33:30	测量	(1269.16, 1619.74)	1	未检测到信号	2548.620 s
16:33:30	测量	(1269.16, 1619.74)	2	示向度 263.47°	2554.620 s
16:33:30	测量	(1269.16, 1619.74)	3	未检测到信号	2560.620 s
16:33:30	测量	(1269.16, 1619.74)	5	未检测到信号	2566.620 s
16:33:30	测量	(1269.16, 1619.74)	6	未检测到信号	2572.620 s
16:33:30	测量	(1269.16, 1619.74)	8	未检测到信号	2578.620 s
16:33:30	测量	(1269.16, 1619.74)	9	未检测到信号	2584.620 s
16:33:30	测量	(1269.16, 1619.74)	10	未检测到信号	2590.620 s
16:33:30	测量	(1269.16, 1619.74)	11	未检测到信号	2596.620 s
16:33:30	测量	(1269.16, 1619.74)	12	未检测到信号	2602.620 s
16:33:30	测量	(1269.16, 1619.74)	14	未检测到信号	2608.620 s
16:33:30	测量	(1269.16, 1619.74)	15	未检测到信号	2614.620 s
16:33:30	测量	(1269.16, 1619.74)	16	未检测到信号	2620.620 s
16:33:30	测量	(1269.16, 1619.74)	17	未检测到信号	2626.620 s
16:33:30	测量	(1269.16, 1619.74)	18	未检测到信号	2632.620 s
16:33:30	测量	(1533.41, 1081.06)	2	示向度 232.05°	2758.620 s
16:33:30	测量	(1366.85, 504.65)	2	示向度 157.72°	2883.620 s
16:33:30	清除	(1180.00, 600.00)	2	范围内无目标	2928.574 s
16:33:30	清除	(1160.00, 600.00)	2	清除成功	2937.574 s
16:33:30	测量	(1104.14, 193.68)	1	未检测到信号	3025.602 s
16:33:31	测量	(1104.14, 193.68)	3	未检测到信号	3031.602 s
16:33:31	测量	(1104.14, 193.68)	5	示向度 201.78°	3037.602 s
16:33:31	测量	(1104.14, 193.68)	6	未检测到信号	3043.602 s
16:33:31	测量	(1104.14, 193.68)	8	未检测到信号	3049.602 s
16:33:31	测量	(1104.14, 193.68)	9	未检测到信号	3055.602 s
16:33:31	测量	(1104.14, 193.68)	10	未检测到信号	3061.602 s
16:33:31	测量	(1104.14, 193.68)	11	未检测到信号	3067.602 s
16:33:31	测量	(1104.14, 193.68)	12	未检测到信号	3073.602 s
16:33:31	测量	(1104.14, 193.68)	14	未检测到信号	3079.602 s
16:33:31	测量	(1104.14, 193.68)	15	未检测到信号	3085.602 s
16:33:31	测量	(1104.14, 193.68)	16	未检测到信号	3091.602 s
16:33:31	测量	(1104.14, 193.68)	17	未检测到信号	3097.602 s
16:33:31	测量	(1104.14, 193.68)	18	未检测到信号	3103.602 s
16:33:31	测量	(1104.14, 193.68)	19	未检测到信号	3109.602 s
16:33:31	测量	(585.09, -107.29)	5	未检测到信号	3235.602 s
16:33:31	测量	(535.13, -105.32)	5	未检测到信号	3250.602 s
16:33:31	测量	(485.16, -103.36)	5	未检测到信号	3265.602 s
16:33:31	测量	(398.03, -149.96)	5	未检测到信号	3290.365 s
16:33:31	清除	(400.00, -100.00)	5	范围内无目标	3303.365 s
16:33:31	清除	(380.00, -100.00)	5	范围内无目标	3310.365 s
16:33:31	清除	(360.00, -100.00)	5	范围内无目标	3317.365 s
16:33:31	清除	(340.00, -100.00)	5	范围内无目标	3324.365 s
16:33:31	清除	(320.00, -100.00)	5	范围内无目标	3331.365 s
16:33:31	清除	(360.00, -80.00)	5	范围内无目标	3343.310 s
16:33:31	清除	(380.00, -80.00)	5	范围内无目标	3350.310 s
16:33:31	清除	(400.00, -80.00)	5	范围内无目标	3357.310 s
16:33:31	清除	(420.00, -80.00)	5	范围内无目标	3364.310 s
16:33:31	清除	(420.00, -100.00)	5	范围内无目标	3371.310 s
16:33:31	清除	(440.00, -100.00)	5	范围内无目标	3378.310 s
16:33:31	清除	(440.00, -80.00)	5	范围内无目标	3385.310 s
16:33:31	清除	(460.00, -80.00)	5	范围内无目标	3392.310 s
16:33:31	清除	(480.00, -80.00)	5	范围内无目标	3399.310 s
16:33:31	清除	(480.00, -60.00)	5	范围内无目标	3406.310 s
16:33:31	清除	(460.00, -60.00)	5	范围内无目标	3413.310 s
16:33:31	清除	(440.00, -60.00)	5	范围内无目标	3420.310 s
16:33:31	清除	(420.00, -60.00)	5	范围内无目标	3427.310 s
16:33:31	清除	(400.00, -60.00)	5	范围内无目标	3434.310 s
16:33:31	清除	(460.00, -40.00)	5	范围内无目标	3449.959 s
16:33:31	清除	(480.00, -40.00)	5	范围内无目标	3456.959 s
16:33:31	清除	(500.00, -40.00)	5	范围内无目标	3463.959 s
16:33:31	清除	(500.00, -60.00)	5	范围内无目标	3470.959 s
16:33:31	清除	(520.00, -60.00)	5	范围内无目标	3477.959 s
16:33:31	清除	(520.00, -40.00)	5	范围内无目标	3484.959 s
16:33:31	清除	(540.00, -40.00)	5	范围内无目标	3491.959 s
16:33:31	清除	(560.00, -40.00)	5	范围内无目标	3498.959 s
16:33:31	清除	(580.00, -40.00)	5	范围内无目标	3505.959 s
16:33:31	清除	(580.00, -20.00)	5	范围内无目标	3512.959 s
16:33:31	清除	(560.00, -20.00)	5	范围内无目标	3519.959 s
16:33:31	清除	(540.00, -20.00)	5	范围内无目标	3526.959 s
16:33:31	清除	(520.00, -20.00)	5	范围内无目标	3533.959 s
16:33:31	清除	(560.00, 0.00)	5	范围内无目标	3545.903 s
16:33:31	清除	(580.00, 0.00)	5	范围内无目标	3552.903 s
16:33:31	清除	(600.00, 0.00)	5	范围内无目标	3559.903 s
16:33:31	清除	(600.00, -20.00)	5	范围内无目标	3566.903 s
16:33:31	清除	(620.00, -20.00)	5	范围内无目标	3573.903 s
16:33:31	清除	(620.00, 0.00)	5	范围内无目标	3580.903 s
16:33:31	清除	(640.00, 0.00)	5	范围内无目标	3587.903 s
16:33:31	清除	(660.00, 0.00)	5	范围内无目标	3594.903 s
16:33:31	清除	(660.00, 20.00)	5	范围内无目标	3601.903 s
16:33:31	清除	(640.00, 20.00)	5	范围内无目标	3608.903 s
16:33:31	清除	(620.00, 20.00)	5	范围内无目标	3615.903 s
16:33:31	清除	(660.00, 40.00)	5	范围内无目标	3627.847 s
16:33:31	清除	(680.00, 40.00)	5	范围内无目标	3634.847 s
16:33:31	清除	(680.00, 20.00)	5	范围内无目标	3641.847 s
16:33:31	清除	(700.00, 20.00)	5	范围内无目标	3648.847 s
16:33:31	清除	(720.00, 20.00)	5	范围内无目标	3655.847 s
16:33:31	清除	(720.00, 40.00)	5	范围内无目标	3662.847 s
16:33:31	清除	(700.00, 40.00)	5	范围内无目标	3669.847 s
16:33:31	清除	(720.00, 60.00)	5	范围内无目标	3678.504 s
16:33:31	清除	(740.00, 60.00)	5	范围内无目标	3685.504 s
16:33:31	清除	(740.00, 40.00)	5	范围内无目标	3692.504 s
16:33:31	清除	(760.00, 40.00)	5	范围内无目标	3699.504 s
16:33:31	清除	(760.00, 60.00)	5	范围内无目标	3706.504 s
16:33:31	清除	(780.00, 60.00)	5	范围内无目标	3713.504 s
16:33:31	清除	(800.00, 60.00)	5	范围内无目标	3720.504 s
16:33:31	清除	(820.00, 60.00)	5	范围内无目标	3727.504 s
16:33:31	清除	(820.00, 80.00)	5	范围内无目标	3734.504 s
16:33:31	清除	(800.00, 80.00)	5	范围内无目标	3741.504 s
16:33:31	清除	(780.00, 80.00)	5	范围内无目标	3748.504 s
16:33:31	清除	(820.00, 100.00)	5	范围内无目标	3760.448 s
16:33:31	清除	(840.00, 100.00)	5	清除成功	3769.448 s
16:33:31	测量	(421.01, 148.28)	1	未检测到信号	3859.801 s
16:33:31	测量	(421.01, 148.28)	3	未检测到信号	3865.801 s
16:33:31	测量	(421.01, 148.28)	6	未检测到信号	3871.801 s
16:33:31	测量	(421.01, 148.28)	8	未检测到信号	3877.801 s
16:33:31	测量	(421.01, 148.28)	9	未检测到信号	3883.801 s
16:33:32	测量	(421.01, 148.28)	10	未检测到信号	3889.801 s
16:33:32	测量	(421.01, 148.28)	11	未检测到信号	3895.801 s
16:33:32	测量	(421.01, 148.28)	12	未检测到信号	3901.801 s
16:33:32	测量	(421.01, 148.28)	14	未检测到信号	3907.801 s
16:33:32	测量	(421.01, 148.28)	15	未检测到信号	3913.801 s
16:33:32	测量	(421.01, 148.28)	16	未检测到信号	3919.801 s
16:33:32	测量	(421.01, 148.28)	17	未检测到信号	3925.801 s
16:33:32	测量	(421.01, 148.28)	18	未检测到信号	3931.801 s
16:33:32	测量	(421.01, 148.28)	19	未检测到信号	3937.801 s
16:33:32	测量	(621.55, -358.14)	19	未检测到信号	4051.737 s
16:33:32	测量	(621.55, -358.14)	1	未检测到信号	4057.737 s
16:33:32	测量	(621.55, -358.14)	3	未检测到信号	4063.737 s
16:33:32	测量	(621.55, -358.14)	6	未检测到信号	4069.737 s
16:33:32	测量	(621.55, -358.14)	8	未检测到信号	4075.737 s
16:33:32	测量	(621.55, -358.14)	9	未检测到信号	4081.737 s
16:33:32	测量	(621.55, -358.14)	10	未检测到信号	4087.737 s
16:33:32	测量	(621.55, -358.14)	11	未检测到信号	4093.737 s
16:33:32	测量	(621.55, -358.14)	12	示向度 1.69°	4099.737 s
16:33:32	测量	(621.55, -358.14)	14	未检测到信号	4105.737 s
16:33:32	测量	(621.55, -358.14)	15	未检测到信号	4111.737 s
16:33:32	测量	(621.55, -358.14)	16	未检测到信号	4117.737 s
16:33:32	测量	(621.55, -358.14)	17	未检测到信号	4123.737 s
16:33:32	测量	(621.55, -358.14)	18	未检测到信号	4129.737 s
16:33:32	测量	(1229.15, -929.29)	12	示向度 62.41°	4302.518 s
16:33:32	清除	(1500.00, -360.00)	12	范围内无目标	4431.605 s
16:33:32	清除	(1520.00, -360.00)	12	范围内无目标	4438.605 s
16:33:32	清除	(1540.00, -360.00)	12	范围内无目标	4445.605 s
16:33:32	清除	(1540.00, -340.00)	12	范围内无目标	4452.605 s
16:33:32	清除	(1520.00, -340.00)	12	范围内无目标	4459.605 s
16:33:32	清除	(1520.00, -320.00)	12	范围内无目标	4466.605 s
16:33:32	清除	(1540.00, -320.00)	12	清除成功	4475.605 s
16:33:32	测量	(1861.34, -516.04)	1	未检测到信号	4556.889 s
16:33:32	测量	(1861.34, -516.04)	3	未检测到信号	4562.889 s
16:33:32	测量	(1861.34, -516.04)	6	未检测到信号	4568.889 s
16:33:32	测量	(1861.34, -516.04)	8	未检测到信号	4574.889 s
16:33:32	测量	(1861.34, -516.04)	9	未检测到信号	4580.889 s
16:33:32	测量	(1861.34, -516.04)	10	未检测到信号	4586.889 s
16:33:32	测量	(1861.34, -516.04)	11	未检测到信号	4592.889 s
16:33:32	测量	(1861.34, -516.04)	14	未检测到信号	4598.889 s
16:33:32	测量	(1861.34, -516.04)	15	未检测到信号	4604.889 s
16:33:32	测量	(1861.34, -516.04)	16	未检测到信号	4610.889 s
16:33:32	测量	(1861.34, -516.04)	17	未检测到信号	4616.889 s
16:33:32	测量	(1861.34, -516.04)	18	未检测到信号	4622.889 s
16:33:32	测量	(1861.34, -516.04)	19	未检测到信号	4628.889 s
16:33:32	测量	(1912.31, 379.91)	19	未检测到信号	4813.369 s
16:33:32	测量	(1912.31, 379.91)	1	未检测到信号	4819.369 s
16:33:32	测量	(1912.31, 379.91)	3	未检测到信号	4825.369 s
16:33:32	测量	(1912.31, 379.91)	6	未检测到信号	4831.369 s
16:33:32	测量	(1912.31, 379.91)	8	未检测到信号	4837.369 s
16:33:32	测量	(1912.31, 379.91)	9	未检测到信号	4843.369 s
16:33:32	测量	(1912.31, 379.91)	10	未检测到信号	4849.369 s
16:33:32	测量	(1912.31, 379.91)	11	未检测到信号	4855.369 s
16:33:32	测量	(1912.31, 379.91)	14	未检测到信号	4861.369 s
16:33:32	测量	(1912.31, 379.91)	15	未检测到信号	4867.369 s
16:33:32	测量	(1912.31, 379.91)	16	未检测到信号	4873.369 s
16:33:32	测量	(1912.31, 379.91)	17	未检测到信号	4879.369 s
16:33:32	测量	(1912.31, 379.91)	18	未检测到信号	4885.369 s
16:33:32	测量	(1590.88, 1117.07)	18	未检测到信号	5051.207 s
16:33:32	测量	(1590.88, 1117.07)	1	未检测到信号	5057.207 s
16:33:32	测量	(1590.88, 1117.07)	3	未检测到信号	5063.207 s
16:33:32	测量	(1590.88, 1117.07)	6	未检测到信号	5069.207 s
16:33:32	测量	(1590.88, 1117.07)	8	未检测到信号	5075.207 s
16:33:32	测量	(1590.88, 1117.07)	9	未检测到信号	5081.207 s
16:33:32	测量	(1590.88, 1117.07)	10	未检测到信号	5087.207 s
16:33:32	测量	(1590.88, 1117.07)	11	未检测到信号	5093.207 s
16:33:32	测量	(1590.88, 1117.07)	14	未检测到信号	5099.207 s
16:33:32	测量	(1590.88, 1117.07)	15	未检测到信号	5105.207 s
16:33:32	测量	(1590.88, 1117.07)	16	未检测到信号	5111.207 s
16:33:32	测量	(1590.88, 1117.07)	17	未检测到信号	5117.207 s
16:33:32	测量	(1590.88, 1117.07)	19	未检测到信号	5123.207 s
16:33:32	测量	(341.55, 1868.82)	19	未检测到信号	5419.820 s
16:33:32	测量	(341.55, 1868.82)	1	未检测到信号	5425.820 s
16:33:32	测量	(341.55, 1868.82)	3	未检测到信号	5431.820 s
16:33:32	测量	(341.55, 1868.82)	6	未检测到信号	5437.820 s
16:33:32	测量	(341.55, 1868.82)	8	未检测到信号	5443.820 s
16:33:32	测量	(341.55, 1868.82)	9	未检测到信号	5449.820 s
16:33:33	测量	(341.55, 1868.82)	10	未检测到信号	5455.820 s
16:33:33	测量	(341.55, 1868.82)	11	未检测到信号	5461.820 s
16:33:33	测量	(341.55, 1868.82)	14	未检测到信号	5467.820 s
16:33:33	测量	(341.55, 1868.82)	15	未检测到信号	5473.820 s
16:33:33	测量	(341.55, 1868.82)	16	未检测到信号	5479.820 s
16:33:33	测量	(341.55, 1868.82)	17	未检测到信号	5485.820 s
16:33:33	测量	(341.55, 1868.82)	18	未检测到信号	5491.820 s
16:33:33	测量	(-29.91, 1081.23)	18	未检测到信号	5670.978 s
16:33:33	测量	(-29.91, 1081.23)	1	未检测到信号	5676.978 s
16:33:33	测量	(-29.91, 1081.23)	3	未检测到信号	5682.978 s
16:33:33	测量	(-29.91, 1081.23)	6	未检测到信号	5688.978 s
16:33:33	测量	(-29.91, 1081.23)	8	未检测到信号	5694.978 s
16:33:33	测量	(-29.91, 1081.23)	9	未检测到信号	5700.978 s
16:33:33	测量	(-29.91, 1081.23)	10	未检测到信号	5706.978 s
16:33:33	测量	(-29.91, 1081.23)	11	未检测到信号	5712.978 s
16:33:33	测量	(-29.91, 1081.23)	14	未检测到信号	5718.978 s
16:33:33	测量	(-29.91, 1081.23)	15	未检测到信号	5724.978 s
16:33:33	测量	(-29.91, 1081.23)	16	未检测到信号	5730.978 s
16:33:33	测量	(-29.91, 1081.23)	17	未检测到信号	5736.978 s
16:33:33	测量	(-29.91, 1081.23)	19	未检测到信号	5742.978 s
16:33:33	测量	(-836.36, 882.20)	19	未检测到信号	5914.108 s
16:33:33	测量	(-836.36, 882.20)	1	未检测到信号	5920.108 s
16:33:33	测量	(-836.36, 882.20)	3	未检测到信号	5926.108 s
16:33:33	测量	(-836.36, 882.20)	6	未检测到信号	5932.108 s
16:33:33	测量	(-836.36, 882.20)	8	未检测到信号	5938.108 s
16:33:33	测量	(-836.36, 882.20)	9	未检测到信号	5944.108 s
16:33:33	测量	(-836.36, 882.20)	10	未检测到信号	5950.108 s
16:33:33	测量	(-836.36, 882.20)	11	未检测到信号	5956.108 s
16:33:33	测量	(-836.36, 882.20)	14	未检测到信号	5962.108 s
16:33:33	测量	(-836.36, 882.20)	15	未检测到信号	5968.108 s
16:33:33	测量	(-836.36, 882.20)	16	未检测到信号	5974.108 s
16:33:33	测量	(-836.36, 882.20)	17	未检测到信号	5980.108 s
16:33:33	测量	(-836.36, 882.20)	18	未检测到信号	5986.108 s
16:33:33	测量	(-313.09, -342.45)	18	未检测到信号	6257.459 s
16:33:33	测量	(-313.09, -342.45)	1	未检测到信号	6263.459 s
16:33:33	测量	(-313.09, -342.45)	3	未检测到信号	6269.459 s
16:33:33	测量	(-313.09, -342.45)	6	未检测到信号	6275.459 s
16:33:33	测量	(-313.09, -342.45)	8	未检测到信号	6281.459 s
16:33:33	测量	(-313.09, -342.45)	9	未检测到信号	6287.459 s
16:33:33	测量	(-313.09, -342.45)	10	未检测到信号	6293.459 s
