共15个， 全向9个， 定向6个

接收时间	指令	位置	频道	响应摘要	虚拟时间
19:19:10	测量	(240.00, 345.00)	4	未检测到信号	363.044 s
19:19:10	测量	(240.00, 345.00)	6	示向度 290.85°	369.044 s
19:19:10	测量	(240.00, 345.00)	15	示向度 235.11°	375.044 s
19:19:10	测量	(240.00, 345.00)	18	示向度 229.76°	381.044 s
19:19:11	测量	(190.39, 338.80)	18	示向度 232.06°	396.044 s
19:19:11	测量	(190.39, 338.80)	1	示向度 277.43°	402.044 s
19:19:11	测量	(190.39, 338.80)	2	示向度 352.65°	408.044 s
19:19:11	测量	(190.39, 338.80)	4	未检测到信号	414.044 s
19:19:11	测量	(190.39, 338.80)	6	示向度 295.60°	420.044 s
19:19:11	测量	(190.39, 338.80)	15	示向度 237.21°	426.044 s
19:19:11	测量	(190.39, 338.80)	19	示向度 192.64°	432.044 s
19:19:11	测量	(222.28, 273.24)	19	示向度 187.34°	451.625 s
19:19:11	测量	(222.28, 273.24)	1	示向度 276.11°	457.625 s
19:19:11	测量	(222.28, 273.24)	2	示向度 355.54°	463.625 s
19:19:11	测量	(222.28, 273.24)	4	示向度 67.09°	469.625 s
19:19:11	测量	(222.28, 273.24)	6	示向度 295.50°	475.625 s
19:19:11	测量	(222.28, 273.24)	15	示向度 234.07°	481.625 s
19:19:11	测量	(222.28, 273.24)	18	示向度 227.56°	487.625 s
19:19:11	测量	(272.21, 270.46)	18	示向度 224.83°	502.625 s
19:19:11	测量	(272.21, 270.46)	1	示向度 273.64°	508.625 s
19:19:11	测量	(272.21, 270.46)	2	示向度 355.26°	514.625 s
19:19:11	测量	(272.21, 270.46)	4	示向度 153.56°	520.625 s
19:19:11	测量	(272.21, 270.46)	6	示向度 290.57°	526.625 s
19:19:11	测量	(272.21, 270.46)	15	示向度 231.88°	532.625 s
19:19:11	测量	(272.21, 270.46)	19	示向度 186.73°	538.625 s
19:19:11	测量	(247.25, 271.85)	19	示向度 187.03°	548.625 s
19:19:11	测量	(247.25, 271.85)	1	示向度 274.87°	554.625 s
19:19:11	测量	(247.25, 271.85)	2	示向度 355.39°	560.625 s
19:19:11	测量	(247.25, 271.85)	4	示向度 130.81°	566.625 s
19:19:11	测量	(247.25, 271.85)	6	示向度 293.09°	572.625 s
19:19:11	测量	(247.25, 271.85)	15	示向度 232.95°	578.625 s
19:19:11	测量	(247.25, 271.85)	18	示向度 226.16°	584.625 s
19:19:11	测量	(234.77, 272.55)	18	示向度 226.85°	592.125 s
19:19:11	测量	(234.77, 272.55)	1	示向度 275.49°	598.125 s
19:19:11	测量	(234.77, 272.55)	2	示向度 355.46°	604.125 s
19:19:11	测量	(234.77, 272.55)	4	示向度 103.49°	610.125 s
19:19:11	测量	(234.77, 272.55)	6	示向度 294.31°	616.125 s
19:19:11	测量	(234.77, 272.55)	15	示向度 233.51°	622.125 s
19:19:11	测量	(234.77, 272.55)	19	示向度 187.18°	628.125 s
19:19:11	清除	(240.00, 300.00)	4	清除成功	638.714 s
19:19:12	测量	(259.04, 253.77)	19	示向度 185.44°	653.714 s
19:19:12	测量	(259.04, 253.77)	1	示向度 274.31°	659.714 s
19:19:12	测量	(259.04, 253.77)	2	示向度 356.38°	665.714 s
19:19:12	测量	(259.04, 253.77)	6	示向度 292.65°	671.714 s
19:19:12	测量	(259.04, 253.77)	15	示向度 232.05°	677.714 s
19:19:12	测量	(278.07, 207.53)	15	示向度 230.45°	692.714 s
19:19:12	测量	(278.07, 207.53)	1	示向度 273.41°	698.714 s
19:19:12	测量	(278.07, 207.53)	2	示向度 359.25°	704.714 s
19:19:12	测量	(278.07, 207.53)	6	示向度 292.70°	710.714 s
19:19:12	测量	(278.07, 207.53)	18	示向度 221.96°	716.714 s
19:19:12	测量	(278.07, 207.53)	19	示向度 181.38°	722.714 s
19:19:12	测量	(297.11, 161.30)	19	示向度 177.64°	737.714 s
19:19:12	测量	(297.11, 161.30)	1	示向度 272.50°	743.714 s
19:19:12	测量	(297.11, 161.30)	6	示向度 292.76°	749.714 s
19:19:12	测量	(297.11, 161.30)	15	示向度 228.70°	755.714 s
19:19:12	测量	(297.11, 161.30)	18	示向度 218.92°	761.714 s
19:19:12	测量	(316.15, 115.06)	18	示向度 215.77°	776.714 s
19:19:12	测量	(316.15, 115.06)	1	示向度 271.66°	782.714 s
19:19:12	测量	(316.15, 115.06)	2	示向度 4.60°	788.714 s
19:19:12	测量	(316.15, 115.06)	6	示向度 292.75°	794.714 s
19:19:13	测量	(316.15, 115.06)	15	示向度 226.32°	800.714 s
19:19:13	测量	(335.19, 68.83)	15	示向度 223.67°	815.714 s
19:19:13	测量	(335.19, 68.83)	1	示向度 270.92°	821.714 s
19:19:13	测量	(335.19, 68.83)	2	示向度 6.96°	827.714 s
19:19:13	测量	(335.19, 68.83)	6	示向度 292.60°	833.714 s
19:19:13	测量	(335.19, 68.83)	18	示向度 212.74°	839.714 s
19:19:13	测量	(313.08, 113.68)	18	示向度 215.83°	854.714 s
19:19:13	测量	(313.08, 113.68)	1	示向度 271.83°	860.714 s
19:19:13	测量	(313.08, 113.68)	2	示向度 4.66°	866.714 s
19:19:13	测量	(313.08, 113.68)	6	示向度 293.30°	872.714 s
19:19:13	测量	(313.08, 113.68)	15	示向度 226.38°	878.714 s
19:19:13	测量	(332.56, 67.63)	15	示向度 223.73°	893.714 s
19:19:13	测量	(332.56, 67.63)	1	示向度 271.08°	899.714 s
19:19:13	测量	(332.56, 67.63)	2	示向度 6.99°	905.714 s
19:19:13	测量	(332.56, 67.63)	6	示向度 293.15°	911.714 s
19:19:13	测量	(332.56, 67.63)	18	示向度 212.80°	917.714 s
19:19:13	测量	(322.82, 90.65)	18	示向度 214.33°	927.714 s
19:19:13	测量	(322.82, 90.65)	1	示向度 271.45°	933.714 s
19:19:13	测量	(322.82, 90.65)	2	示向度 5.82°	939.714 s
19:19:13	测量	(322.82, 90.65)	6	示向度 293.24°	945.714 s
19:19:13	测量	(322.82, 90.65)	15	示向度 225.07°	951.714 s
19:19:13	清除	(420.00, -180.00)	6	范围内无目标	1012.229 s
19:19:13	清除	(440.00, -200.00)	6	清除成功	1022.885 s
19:19:13	测量	(350.00, -970.00)	15	示向度 160.45°	1182.934 s
19:19:13	测量	(350.00, -970.00)	1	示向度 93.07°	1188.934 s
19:19:13	测量	(350.00, -970.00)	18	示向度 140.03°	1194.934 s
19:19:13	测量	(350.00, -970.00)	19	未检测到信号	1200.934 s
19:19:14	测量	(333.03, -922.97)	19	未检测到信号	1215.934 s
19:19:14	测量	(333.03, -922.97)	1	示向度 33.28°	1221.934 s
19:19:14	测量	(333.03, -922.97)	2	未检测到信号	1227.934 s
19:19:14	测量	(333.03, -922.97)	15	示向度 163.41°	1233.934 s
19:19:14	测量	(333.03, -922.97)	18	示向度 141.92°	1239.934 s
19:19:14	测量	(350.00, -910.00)	18	示向度 143.12°	1249.205 s
19:19:14	测量	(350.00, -910.00)	1	距离过近	1255.205 s
19:19:14	测量	(350.00, -910.00)	2	未检测到信号	1261.205 s
19:19:14	测量	(350.00, -910.00)	15	示向度 164.58°	1267.205 s
19:19:14	测量	(350.00, -910.00)	19	未检测到信号	1273.205 s
19:19:14	清除	(350.00, -910.00)	1	清除成功	1278.205 s
19:19:14	测量	(-419.58, -691.48)	19	示向度 97.92°	1443.205 s
19:19:14	测量	(-419.58, -691.48)	15	示向度 165.89°	1449.205 s
19:19:14	测量	(-419.58, -691.48)	18	示向度 78.87°	1455.205 s
19:19:14	测量	(-460.00, -680.00)	18	示向度 71.61°	1468.610 s
19:19:14	测量	(-460.00, -680.00)	15	示向度 181.07°	1474.610 s
19:19:14	测量	(-460.00, -680.00)	19	示向度 95.54°	1480.610 s
19:19:14	测量	(-470.00, -680.00)	19	示向度 94.86°	1487.610 s
19:19:14	测量	(-470.00, -680.00)	15	距离过近	1493.610 s
19:19:14	测量	(-470.00, -680.00)	18	示向度 69.95°	1499.610 s
19:19:14	清除	(-470.00, -680.00)	15	清除成功	1504.610 s
19:19:14	测量	(-303.58, -398.57)	18	示向度 151.37°	1575.001 s
19:19:14	测量	(-303.58, -398.57)	19	示向度 112.40°	1581.001 s
19:19:14	测量	(-346.16, -372.36)	19	示向度 109.50°	1596.001 s
19:19:14	测量	(-346.16, -372.36)	18	示向度 163.91°	1602.001 s
19:19:14	测量	(-350.00, -370.00)	18	示向度 175.56°	1607.903 s
19:19:14	测量	(-350.00, -370.00)	19	示向度 109.21°	1613.903 s
19:19:14	测量	(-348.08, -371.18)	19	示向度 109.36°	1619.354 s
19:19:14	测量	(-348.08, -371.18)	18	示向度 168.18°	1625.354 s
19:19:14	测量	(-347.12, -371.77)	18	示向度 165.79°	1630.579 s
19:19:14	测量	(-347.12, -371.77)	19	示向度 109.43°	1636.579 s
19:19:14	测量	(-346.64, -372.07)	19	示向度 109.46°	1641.692 s
19:19:14	测量	(-346.64, -372.07)	18	示向度 164.79°	1647.692 s
19:19:14	测量	(-346.40, -372.22)	18	示向度 164.34°	1652.749 s
19:19:14	测量	(-346.40, -372.22)	19	示向度 109.48°	1658.749 s
19:19:15	测量	(-346.52, -372.14)	19	示向度 109.47°	1663.777 s
19:19:15	测量	(-346.52, -372.14)	18	示向度 164.56°	1669.777 s
19:19:15	清除	(-340.00, -380.00)	18	清除成功	1676.819 s
19:19:15	测量	(-472.44, -2.56)	19	示向度 108.95°	1762.819 s
19:19:15	测量	(-486.76, 45.35)	19	示向度 110.01°	1777.819 s
19:19:15	测量	(-479.60, 21.39)	19	示向度 109.39°	1787.819 s
19:19:15	测量	(-476.02, 9.42)	19	示向度 109.15°	1795.319 s
19:19:15	测量	(-477.81, 15.40)	19	示向度 109.26°	1801.569 s
19:19:15	测量	(-478.70, 18.40)	19	示向度 109.32°	1807.194 s
19:19:15	测量	(-479.15, 19.90)	19	示向度 109.35°	1812.506 s
19:19:16	测量	(-479.37, 20.64)	19	示向度 109.37°	1817.662 s
19:19:16	清除	(-520.00, 180.00)	19	清除成功	1855.553 s
19:19:16	测量	(1340.00, 190.00)	2	示向度 6.71°	2233.559 s
19:19:16	测量	(1390.00, 190.00)	2	示向度 175.26°	2248.559 s
19:19:16	测量	(1240.00, 190.00)	2	示向度 1.31°	2283.559 s
19:19:16	测量	(1290.00, 190.00)	2	示向度 1.90°	2298.559 s
19:19:16	测量	(1265.00, 190.00)	2	示向度 1.50°	2308.559 s
19:19:16	测量	(1277.50, 190.00)	2	示向度 1.66°	2316.059 s
19:19:16	测量	(1283.75, 190.00)	2	示向度 1.77°	2322.309 s
19:19:16	清除	(1340.00, 180.00)	2	范围内无目标	2336.735 s
19:19:16	清除	(1360.00, 180.00)	2	清除成功	2345.735 s
19:19:16	测量	(1800.00, 0.00)	3	未检测到信号	2446.814 s
19:19:16	测量	(1800.00, 0.00)	5	示向度 103.85°	2452.814 s
19:19:16	测量	(1800.00, 0.00)	7	未检测到信号	2458.814 s
19:19:16	测量	(1800.00, 0.00)	8	未检测到信号	2464.814 s
19:19:16	测量	(1800.00, 0.00)	9	未检测到信号	2470.814 s
19:19:16	测量	(1800.00, 0.00)	10	未检测到信号	2476.814 s
19:19:16	测量	(1800.00, 0.00)	11	未检测到信号	2482.814 s
19:19:16	测量	(1800.00, 0.00)	12	未检测到信号	2488.814 s
19:19:16	测量	(1800.00, 0.00)	13	未检测到信号	2494.814 s
19:19:16	测量	(1800.00, 0.00)	14	示向度 135.28°	2500.814 s
19:19:16	测量	(1800.00, 0.00)	16	未检测到信号	2506.814 s
19:19:16	测量	(1800.00, 0.00)	17	未检测到信号	2512.814 s
19:19:16	测量	(1800.00, 0.00)	20	未检测到信号	2518.814 s
19:19:16	测量	(1718.26, 493.07)	5	未检测到信号	2624.774 s
19:19:16	测量	(1718.26, 493.07)	14	示向度 193.78°	2630.774 s
19:19:17	测量	(1669.25, 502.96)	14	示向度 197.55°	2645.774 s
19:19:17	测量	(1669.25, 502.96)	5	未检测到信号	2651.774 s
19:19:17	测量	(1595.04, 477.55)	5	示向度 317.27°	2672.462 s
19:19:17	测量	(1595.04, 477.55)	14	示向度 196.95°	2678.462 s
19:19:17	测量	(1668.42, 346.72)	14	示向度 166.71°	2713.462 s
19:19:17	测量	(1668.42, 346.72)	5	示向度 22.81°	2719.462 s
19:19:17	测量	(1681.43, 298.45)	5	示向度 64.05°	2734.462 s
19:19:17	测量	(1681.43, 298.45)	14	示向度 158.69°	2740.462 s
19:19:17	测量	(1674.92, 322.59)	14	示向度 162.51°	2750.462 s
19:19:17	测量	(1674.92, 322.59)	5	示向度 47.76°	2756.462 s
19:19:17	测量	(1678.18, 310.52)	5	示向度 56.91°	2763.962 s
19:19:17	测量	(1678.18, 310.52)	14	示向度 160.55°	2769.962 s
19:19:17	测量	(1679.81, 304.48)	14	示向度 159.61°	2776.212 s
19:19:17	测量	(1679.81, 304.48)	5	示向度 60.71°	2782.212 s
19:19:17	清除	(1700.00, 360.00)	5	清除成功	2799.027 s
19:19:17	测量	(1551.80, 383.16)	14	示向度 170.87°	2835.027 s
19:19:17	测量	(1502.40, 390.88)	14	示向度 170.98°	2850.027 s
19:19:17	测量	(1527.10, 387.02)	14	示向度 170.98°	2860.027 s
19:19:17	测量	(1539.45, 385.09)	14	示向度 170.93°	2867.527 s
19:19:17	测量	(1533.27, 386.05)	14	示向度 170.96°	2873.777 s
19:19:17	测量	(1536.36, 385.57)	14	示向度 170.95°	2879.402 s
19:19:17	测量	(1537.90, 385.33)	14	示向度 170.94°	2884.715 s
19:19:18	测量	(1538.68, 385.21)	14	示向度 170.94°	2889.871 s
19:19:18	清除	(1400.00, 400.00)	14	范围内无目标	2920.764 s
19:19:18	清除	(1380.00, 400.00)	14	清除成功	2929.764 s
19:19:18	测量	(1350.00, 779.42)	3	未检测到信号	3011.885 s
19:19:18	测量	(1350.00, 779.42)	7	未检测到信号	3017.885 s
19:19:18	测量	(1350.00, 779.42)	8	未检测到信号	3023.885 s
19:19:18	测量	(1350.00, 779.42)	9	未检测到信号	3029.885 s
19:19:18	测量	(1350.00, 779.42)	10	未检测到信号	3035.885 s
19:19:18	测量	(1350.00, 779.42)	11	未检测到信号	3041.885 s
19:19:18	测量	(1350.00, 779.42)	12	未检测到信号	3047.885 s
19:19:18	测量	(1350.00, 779.42)	13	未检测到信号	3053.885 s
19:19:18	测量	(1350.00, 779.42)	16	未检测到信号	3059.885 s
19:19:18	测量	(1350.00, 779.42)	17	未检测到信号	3065.885 s
19:19:18	测量	(1350.00, 779.42)	20	未检测到信号	3071.885 s
19:19:18	测量	(900.00, 0.00)	20	未检测到信号	3256.885 s
19:19:18	测量	(900.00, 0.00)	3	未检测到信号	3262.885 s
19:19:18	测量	(900.00, 0.00)	7	未检测到信号	3268.885 s
19:19:18	测量	(900.00, 0.00)	8	未检测到信号	3274.885 s
19:19:18	测量	(900.00, 0.00)	9	未检测到信号	3280.885 s
19:19:18	测量	(900.00, 0.00)	10	未检测到信号	3286.885 s
19:19:18	测量	(900.00, 0.00)	11	未检测到信号	3292.885 s
19:19:18	测量	(900.00, 0.00)	12	未检测到信号	3298.885 s
19:19:18	测量	(900.00, 0.00)	13	未检测到信号	3304.885 s
19:19:18	测量	(900.00, 0.00)	16	未检测到信号	3310.885 s
19:19:18	测量	(900.00, 0.00)	17	未检测到信号	3316.885 s
19:19:18	测量	(450.00, -779.42)	17	未检测到信号	3501.885 s
19:19:18	测量	(450.00, -779.42)	3	未检测到信号	3507.885 s
19:19:18	测量	(450.00, -779.42)	7	未检测到信号	3513.885 s
19:19:18	测量	(450.00, -779.42)	8	未检测到信号	3519.885 s
19:19:18	测量	(450.00, -779.42)	9	未检测到信号	3525.885 s
19:19:18	测量	(450.00, -779.42)	10	未检测到信号	3531.885 s
19:19:18	测量	(450.00, -779.42)	11	未检测到信号	3537.885 s
19:19:18	测量	(450.00, -779.42)	12	未检测到信号	3543.885 s
19:19:18	测量	(450.00, -779.42)	13	未检测到信号	3549.885 s
19:19:18	测量	(450.00, -779.42)	16	未检测到信号	3555.885 s
19:19:18	测量	(450.00, -779.42)	20	未检测到信号	3561.885 s
19:19:18	测量	(0.00, -1558.85)	20	未检测到信号	3746.885 s
19:19:18	测量	(0.00, -1558.85)	3	示向度 235.28°	3752.885 s
19:19:18	测量	(0.00, -1558.85)	7	未检测到信号	3758.885 s
19:19:18	测量	(0.00, -1558.85)	8	未检测到信号	3764.885 s
19:19:18	测量	(0.00, -1558.85)	9	未检测到信号	3770.885 s
19:19:18	测量	(0.00, -1558.85)	10	未检测到信号	3776.885 s
19:19:18	测量	(0.00, -1558.85)	11	示向度 150.52°	3782.885 s
19:19:18	测量	(0.00, -1558.85)	12	未检测到信号	3788.885 s
19:19:18	测量	(0.00, -1558.85)	13	未检测到信号	3794.885 s
19:19:18	测量	(0.00, -1558.85)	16	未检测到信号	3800.885 s
19:19:18	测量	(0.00, -1558.85)	17	未检测到信号	3806.885 s
19:19:18	测量	(-29.82, -1598.98)	3	示向度 235.87°	3822.885 s
19:19:18	测量	(-29.82, -1598.98)	11	示向度 146.48°	3828.885 s
19:19:18	测量	(-100.00, -1700.00)	11	示向度 136.49°	3858.486 s
19:19:18	测量	(-100.00, -1700.00)	3	未检测到信号	3864.486 s
19:19:18	测量	(-75.00, -1700.00)	3	示向度 101.10°	3874.486 s
19:19:18	测量	(-75.00, -1700.00)	11	示向度 137.84°	3880.486 s
19:19:18	测量	(-34.78, -1670.30)	11	示向度 141.73°	3895.486 s
19:19:18	测量	(-34.78, -1670.30)	3	示向度 183.07°	3901.486 s
19:19:18	测量	(-54.89, -1685.15)	3	示向度 153.79°	3911.486 s
19:19:18	测量	(-54.89, -1685.15)	11	示向度 139.80°	3917.486 s
19:19:18	测量	(-64.94, -1692.57)	11	示向度 138.82°	3924.986 s
19:19:18	测量	(-64.94, -1692.57)	3	示向度 127.67°	3930.986 s
19:19:18	测量	(-59.92, -1688.86)	3	示向度 141.50°	3937.236 s
19:19:19	测量	(-59.92, -1688.86)	11	示向度 139.32°	3943.236 s
19:19:19	测量	(-62.43, -1690.72)	11	示向度 139.07°	3948.861 s
19:19:19	测量	(-62.43, -1690.72)	3	示向度 134.71°	3954.861 s
19:19:19	清除	(-80.00, -1680.00)	3	清除成功	3963.977 s
19:19:19	测量	(-81.22, -1695.36)	11	示向度 137.79°	3973.059 s
19:19:19	测量	(-78.11, -1697.68)	11	示向度 137.82°	3978.834 s
19:19:19	测量	(-76.55, -1698.84)	11	示向度 137.83°	3984.222 s
19:19:19	测量	(-75.78, -1699.42)	11	示向度 137.83°	3989.416 s
19:19:19	测量	(-75.39, -1699.71)	11	示向度 137.84°	3994.513 s
19:19:19	测量	(-75.19, -1699.85)	11	示向度 137.84°	3999.561 s
19:19:19	测量	(-75.29, -1699.78)	11	示向度 137.84°	4004.586 s
19:19:19	测量	(-75.34, -1699.75)	11	示向度 137.84°	4009.598 s
19:19:19	清除	(-500.00, -1300.00)	11	范围内无目标	4129.240 s
19:19:19	清除	(-520.00, -1280.00)	11	范围内无目标	4137.897 s
19:19:19	清除	(-540.00, -1280.00)	11	范围内无目标	4144.897 s
19:19:19	清除	(-540.00, -1260.00)	11	范围内无目标	4151.897 s
19:19:19	清除	(-560.00, -1260.00)	11	范围内无目标	4158.897 s
19:19:19	清除	(-580.00, -1260.00)	11	范围内无目标	4165.897 s
19:19:19	清除	(-580.00, -1240.00)	11	范围内无目标	4172.897 s
19:19:19	清除	(-600.00, -1240.00)	11	范围内无目标	4179.897 s
19:19:19	清除	(-600.00, -1220.00)	11	范围内无目标	4186.897 s
19:19:19	清除	(-620.00, -1220.00)	11	范围内无目标	4193.897 s
19:19:19	清除	(-640.00, -1220.00)	11	范围内无目标	4200.897 s
19:19:19	清除	(-640.00, -1200.00)	11	范围内无目标	4207.897 s
19:19:19	清除	(-660.00, -1200.00)	11	清除成功	4216.897 s
19:19:19	测量	(-900.00, -1558.85)	7	示向度 113.33°	4309.238 s
19:19:19	测量	(-900.00, -1558.85)	8	示向度 117.26°	4315.238 s
19:19:19	测量	(-900.00, -1558.85)	9	未检测到信号	4321.238 s
19:19:19	测量	(-900.00, -1558.85)	10	未检测到信号	4327.238 s
19:19:19	测量	(-900.00, -1558.85)	12	未检测到信号	4333.238 s
19:19:19	测量	(-900.00, -1558.85)	13	未检测到信号	4339.238 s
19:19:19	测量	(-900.00, -1558.85)	16	未检测到信号	4345.238 s
19:19:19	测量	(-900.00, -1558.85)	17	未检测到信号	4351.238 s
19:19:19	测量	(-900.00, -1558.85)	20	未检测到信号	4357.238 s
19:19:20	测量	(-1129.56, -1231.27)	7	示向度 109.59°	4443.238 s
19:19:20	测量	(-1129.56, -1231.27)	8	示向度 95.91°	4449.238 s
19:19:20	测量	(-1148.42, -1082.46)	8	距离过近	4484.238 s
19:19:20	测量	(-1148.42, -1082.46)	7	示向度 111.55°	4490.238 s
19:19:20	清除	(-1148.42, -1082.46)	8	清除成功	4495.238 s
19:19:20	测量	(-1325.44, -723.76)	7	示向度 105.19°	4580.238 s
19:19:20	测量	(-1361.62, -387.36)	7	示向度 198.53°	4652.906 s
19:19:20	测量	(-1380.20, -433.78)	7	示向度 138.27°	4667.906 s
19:19:20	测量	(-1370.91, -410.57)	7	示向度 172.16°	4677.906 s
19:19:20	测量	(-1375.56, -422.18)	7	示向度 155.01°	4685.406 s
19:19:20	测量	(-1373.24, -416.38)	7	示向度 163.72°	4691.656 s
19:19:20	测量	(-1374.40, -419.28)	7	示向度 159.38°	4697.281 s
19:19:20	清除	(-1400.00, -400.00)	7	清除成功	4708.691 s
19:19:20	测量	(-1350.00, -779.42)	9	未检测到信号	4791.232 s
19:19:20	测量	(-1350.00, -779.42)	10	未检测到信号	4797.232 s
19:19:20	测量	(-1350.00, -779.42)	12	未检测到信号	4803.232 s
19:19:20	测量	(-1350.00, -779.42)	13	未检测到信号	4809.232 s
19:19:20	测量	(-1350.00, -779.42)	16	未检测到信号	4815.232 s
19:19:20	测量	(-1350.00, -779.42)	17	未检测到信号	4821.232 s
19:19:20	测量	(-1350.00, -779.42)	20	未检测到信号	4827.232 s
19:19:20	测量	(-1800.00, -1558.85)	20	未检测到信号	5012.232 s
19:19:20	测量	(-1800.00, -1558.85)	9	未检测到信号	5018.232 s
19:19:20	测量	(-1800.00, -1558.85)	10	未检测到信号	5024.232 s
19:19:20	测量	(-1800.00, -1558.85)	12	未检测到信号	5030.232 s
19:19:20	测量	(-1800.00, -1558.85)	13	未检测到信号	5036.232 s
19:19:20	测量	(-1800.00, -1558.85)	16	未检测到信号	5042.232 s
19:19:20	测量	(-1800.00, -1558.85)	17	未检测到信号	5048.232 s
19:19:20	测量	(-2250.00, -779.42)	17	未检测到信号	5233.232 s
19:19:20	测量	(-2250.00, -779.42)	9	未检测到信号	5239.232 s
19:19:20	测量	(-2250.00, -779.42)	10	未检测到信号	5245.232 s
19:19:20	测量	(-2250.00, -779.42)	12	未检测到信号	5251.232 s
19:19:20	测量	(-2250.00, -779.42)	13	未检测到信号	5257.232 s
19:19:20	测量	(-2250.00, -779.42)	16	未检测到信号	5263.232 s
19:19:20	测量	(-2250.00, -779.42)	20	未检测到信号	5269.232 s
19:19:20	测量	(-2700.00, 0.00)	20	未检测到信号	5454.232 s
19:19:20	测量	(-2700.00, 0.00)	9	未检测到信号	5460.232 s
19:19:20	测量	(-2700.00, 0.00)	10	未检测到信号	5466.232 s
19:19:20	测量	(-2700.00, 0.00)	12	未检测到信号	5472.232 s
19:19:20	测量	(-2700.00, 0.00)	13	未检测到信号	5478.232 s
19:19:20	测量	(-2700.00, 0.00)	16	未检测到信号	5484.232 s
19:19:20	测量	(-2700.00, 0.00)	17	未检测到信号	5490.232 s
19:19:20	测量	(-2250.00, 779.42)	17	未检测到信号	5675.232 s
19:19:20	测量	(-2250.00, 779.42)	9	未检测到信号	5681.232 s
19:19:20	测量	(-2250.00, 779.42)	10	未检测到信号	5687.232 s
19:19:20	测量	(-2250.00, 779.42)	12	未检测到信号	5693.232 s
19:19:20	测量	(-2250.00, 779.42)	13	未检测到信号	5699.232 s
19:19:20	测量	(-2250.00, 779.42)	16	未检测到信号	5705.232 s
19:19:20	测量	(-2250.00, 779.42)	20	未检测到信号	5711.232 s
19:19:21	测量	(-1800.00, 0.00)	20	未检测到信号	5896.232 s
19:19:21	测量	(-1800.00, 0.00)	9	未检测到信号	5902.232 s
19:19:21	测量	(-1800.00, 0.00)	10	未检测到信号	5908.232 s
