共14个， 全向10个， 定向4个

接收时间	指令	位置	频道	响应摘要	虚拟时间
17:07:41	测量	(621.55, -358.14)	18	未检测到信号	3610.758 s
17:07:41	测量	(621.55, -358.14)	20	未检测到信号	3616.758 s
17:07:41	测量	(1104.14, 193.68)	20	未检测到信号	3768.373 s
17:07:41	测量	(1104.14, 193.68)	2	未检测到信号	3774.373 s
17:07:41	测量	(1104.14, 193.68)	3	未检测到信号	3780.373 s
17:07:41	测量	(1104.14, 193.68)	7	示向度 96.20°	3786.373 s
17:07:41	测量	(1104.14, 193.68)	8	未检测到信号	3792.373 s
17:07:41	测量	(1104.14, 193.68)	10	未检测到信号	3798.373 s
17:07:41	测量	(1104.14, 193.68)	11	未检测到信号	3804.373 s
17:07:41	测量	(1104.14, 193.68)	16	未检测到信号	3810.373 s
17:07:41	测量	(1104.14, 193.68)	17	未检测到信号	3816.373 s
17:07:41	测量	(1104.14, 193.68)	18	未检测到信号	3822.373 s
17:07:41	测量	(1104.14, 193.68)	19	示向度 85.52°	3828.373 s
17:07:41	测量	(1168.13, 435.35)	19	示向度 92.74°	3883.373 s
17:07:41	测量	(1168.13, 435.35)	7	示向度 104.18°	3889.373 s
17:07:41	测量	(1144.74, 1034.90)	7	示向度 141.68°	4014.373 s
17:07:41	测量	(1144.74, 1034.90)	19	示向度 271.58°	4020.373 s
17:07:41	清除	(1020.00, 1120.00)	7	范围内无目标	4053.573 s
17:07:41	清除	(1000.00, 1140.00)	7	清除成功	4064.230 s
17:07:41	测量	(1156.43, 735.12)	19	示向度 93.34°	4156.039 s
17:07:41	测量	(1093.16, 812.56)	19	示向度 19.75°	4181.039 s
17:07:41	清除	(1140.00, 820.00)	19	清除成功	4195.525 s
17:07:42	测量	(1912.31, 379.91)	2	未检测到信号	4379.305 s
17:07:42	测量	(1912.31, 379.91)	3	未检测到信号	4385.305 s
17:07:42	测量	(1912.31, 379.91)	8	未检测到信号	4391.305 s
17:07:42	测量	(1912.31, 379.91)	10	未检测到信号	4397.305 s
17:07:42	测量	(1912.31, 379.91)	11	未检测到信号	4403.305 s
17:07:42	测量	(1912.31, 379.91)	16	未检测到信号	4409.305 s
17:07:42	测量	(1912.31, 379.91)	17	未检测到信号	4415.305 s
17:07:42	测量	(1912.31, 379.91)	18	未检测到信号	4421.305 s
17:07:42	测量	(1912.31, 379.91)	20	未检测到信号	4427.305 s
17:07:42	测量	(1590.88, 1117.07)	20	未检测到信号	4593.143 s
17:07:42	测量	(1590.88, 1117.07)	2	未检测到信号	4599.143 s
17:07:42	测量	(1590.88, 1117.07)	3	未检测到信号	4605.143 s
17:07:42	测量	(1590.88, 1117.07)	8	未检测到信号	4611.143 s
17:07:42	测量	(1590.88, 1117.07)	10	未检测到信号	4617.143 s
17:07:42	测量	(1590.88, 1117.07)	11	未检测到信号	4623.143 s
17:07:42	测量	(1590.88, 1117.07)	16	未检测到信号	4629.143 s
17:07:42	测量	(1590.88, 1117.07)	17	未检测到信号	4635.143 s
17:07:42	测量	(1590.88, 1117.07)	18	未检测到信号	4641.143 s
17:07:42	测量	(1269.16, 1619.74)	18	未检测到信号	4765.505 s
17:07:42	测量	(1269.16, 1619.74)	2	未检测到信号	4771.505 s
17:07:42	测量	(1269.16, 1619.74)	3	未检测到信号	4777.505 s
17:07:42	测量	(1269.16, 1619.74)	8	未检测到信号	4783.505 s
17:07:42	测量	(1269.16, 1619.74)	10	未检测到信号	4789.505 s
17:07:42	测量	(1269.16, 1619.74)	11	未检测到信号	4795.505 s
17:07:42	测量	(1269.16, 1619.74)	16	未检测到信号	4801.505 s
17:07:42	测量	(1269.16, 1619.74)	17	未检测到信号	4807.505 s
17:07:42	测量	(1269.16, 1619.74)	20	未检测到信号	4813.505 s
17:07:42	测量	(341.55, 1868.82)	20	未检测到信号	5010.599 s
17:07:42	测量	(341.55, 1868.82)	2	未检测到信号	5016.599 s
17:07:42	测量	(341.55, 1868.82)	3	未检测到信号	5022.599 s
17:07:42	测量	(341.55, 1868.82)	8	未检测到信号	5028.599 s
17:07:42	测量	(341.55, 1868.82)	10	未检测到信号	5034.599 s
17:07:42	测量	(341.55, 1868.82)	11	未检测到信号	5040.599 s
17:07:42	测量	(341.55, 1868.82)	16	未检测到信号	5046.599 s
17:07:42	测量	(341.55, 1868.82)	17	未检测到信号	5052.599 s
17:07:42	测量	(341.55, 1868.82)	18	未检测到信号	5058.599 s
17:07:42	测量	(-518.29, 1858.56)	18	示向度 267.41°	5235.579 s
17:07:42	测量	(-518.29, 1858.56)	2	未检测到信号	5241.579 s
17:07:42	测量	(-518.29, 1858.56)	3	未检测到信号	5247.579 s
17:07:42	测量	(-518.29, 1858.56)	8	未检测到信号	5253.579 s
17:07:42	测量	(-518.29, 1858.56)	10	未检测到信号	5259.579 s
17:07:42	测量	(-518.29, 1858.56)	11	未检测到信号	5265.579 s
17:07:42	测量	(-518.29, 1858.56)	16	未检测到信号	5271.579 s
17:07:42	测量	(-518.29, 1858.56)	17	未检测到信号	5277.579 s
17:07:42	测量	(-518.29, 1858.56)	20	未检测到信号	5283.579 s
17:07:42	测量	(-556.58, 1259.78)	18	示向度 268.83°	5409.579 s
17:07:42	测量	(-569.58, 1010.12)	18	示向度 271.91°	5464.579 s
17:07:42	测量	(-569.91, 760.12)	18	示向度 83.89°	5519.579 s
17:07:42	清除	(-560.00, 760.00)	18	范围内无目标	5524.561 s
17:07:42	清除	(-560.00, 780.00)	18	范围内无目标	5531.561 s
17:07:42	清除	(-580.00, 780.00)	18	范围内无目标	5538.561 s
17:07:42	清除	(-580.00, 800.00)	18	清除成功	5547.561 s
17:07:42	测量	(-836.36, 882.20)	2	未检测到信号	5607.404 s
17:07:42	测量	(-836.36, 882.20)	3	示向度 331.77°	5613.404 s
17:07:42	测量	(-836.36, 882.20)	8	示向度 274.01°	5619.404 s
17:07:42	测量	(-836.36, 882.20)	10	未检测到信号	5625.404 s
17:07:42	测量	(-836.36, 882.20)	11	未检测到信号	5631.404 s
17:07:42	测量	(-836.36, 882.20)	16	未检测到信号	5637.404 s
17:07:42	测量	(-836.36, 882.20)	17	未检测到信号	5643.404 s
17:07:42	测量	(-836.36, 882.20)	20	未检测到信号	5649.404 s
17:07:42	测量	(-869.61, 121.21)	3	未检测到信号	5807.747 s
17:07:42	测量	(-869.61, 121.21)	8	示向度 289.34°	5813.747 s
17:07:42	测量	(-859.03, -128.56)	8	示向度 338.69°	5868.747 s
17:07:42	测量	(-859.03, -128.56)	3	未检测到信号	5874.747 s
17:07:42	清除	(-780.00, -160.00)	8	清除成功	5896.758 s
17:07:42	测量	(-539.72, 846.61)	3	示向度 314.41°	6108.737 s
17:07:42	测量	(46.20, 975.83)	3	示向度 230.91°	6233.737 s
17:07:42	清除	(-280.00, 600.00)	3	范围内无目标	6336.266 s
17:07:42	清除	(-280.00, 580.00)	3	清除成功	6345.266 s
17:07:42	测量	(-531.77, 463.92)	2	未检测到信号	6406.715 s
17:07:42	测量	(-531.77, 463.92)	10	未检测到信号	6412.715 s
17:07:42	测量	(-531.77, 463.92)	11	未检测到信号	6418.715 s
17:07:42	测量	(-531.77, 463.92)	16	未检测到信号	6424.715 s
17:07:42	测量	(-531.77, 463.92)	17	未检测到信号	6430.715 s
17:07:42	测量	(-531.77, 463.92)	20	未检测到信号	6436.715 s
17:07:42	测量	(-29.91, 1081.23)	20	未检测到信号	6600.829 s
17:07:42	测量	(-29.91, 1081.23)	2	未检测到信号	6606.829 s
17:07:42	测量	(-29.91, 1081.23)	10	未检测到信号	6612.829 s
17:07:42	测量	(-29.91, 1081.23)	11	未检测到信号	6618.829 s
17:07:42	测量	(-29.91, 1081.23)	16	未检测到信号	6624.829 s
17:07:42	测量	(-29.91, 1081.23)	17	未检测到信号	6630.829 s
17:07:42	测量	(739.39, 989.76)	17	未检测到信号	6790.773 s
17:07:42	测量	(739.39, 989.76)	2	未检测到信号	6796.773 s
17:07:42	测量	(739.39, 989.76)	10	未检测到信号	6802.773 s
17:07:42	测量	(739.39, 989.76)	11	未检测到信号	6808.773 s
17:07:42	测量	(739.39, 989.76)	16	未检测到信号	6814.773 s
17:07:42	测量	(739.39, 989.76)	20	未检测到信号	6820.773 s
17:07:42	测量	(421.01, 148.28)	20	未检测到信号	7005.712 s
17:07:42	测量	(421.01, 148.28)	2	未检测到信号	7011.712 s
17:07:42	测量	(421.01, 148.28)	10	未检测到信号	7017.712 s
17:07:42	测量	(421.01, 148.28)	11	未检测到信号	7023.712 s
17:07:42	测量	(421.01, 148.28)	16	未检测到信号	7029.712 s
17:07:42	测量	(421.01, 148.28)	17	未检测到信号	7035.712 s
17:07:42	测量	(-313.09, -342.45)	17	未检测到信号	7217.316 s
17:07:42	测量	(-313.09, -342.45)	2	未检测到信号	7223.316 s
17:07:42	测量	(-313.09, -342.45)	10	未检测到信号	7229.316 s
17:07:42	测量	(-313.09, -342.45)	11	未检测到信号	7235.316 s
17:07:42	测量	(-313.09, -342.45)	16	未检测到信号	7241.316 s
17:07:42	测量	(-313.09, -342.45)	20	未检测到信号	7247.316 s
17:07:42	测量	(-373.62, -1889.48)	20	未检测到信号	7561.958 s
17:07:43	测量	(-373.62, -1889.48)	2	未检测到信号	7567.958 s
17:07:43	测量	(-373.62, -1889.48)	10	未检测到信号	7573.958 s
17:07:43	测量	(-373.62, -1889.48)	11	未检测到信号	7579.958 s
17:07:43	测量	(-373.62, -1889.48)	16	未检测到信号	7585.958 s
17:07:43	测量	(-373.62, -1889.48)	17	未检测到信号	7591.958 s
17:07:43	测量	(-1122.66, -1653.75)	17	未检测到信号	7754.010 s
17:07:43	测量	(-1122.66, -1653.75)	2	未检测到信号	7760.010 s
17:07:43	测量	(-1122.66, -1653.75)	10	未检测到信号	7766.010 s
17:07:43	测量	(-1122.66, -1653.75)	11	未检测到信号	7772.010 s
17:07:43	测量	(-1122.66, -1653.75)	16	未检测到信号	7778.010 s
17:07:43	测量	(-1122.66, -1653.75)	20	未检测到信号	7784.010 s
17:07:43	测量	(-878.92, -922.30)	20	未检测到信号	7943.208 s
17:07:43	测量	(-878.92, -922.30)	2	未检测到信号	7949.208 s
17:07:43	测量	(-878.92, -922.30)	10	未检测到信号	7955.208 s
17:07:43	测量	(-878.92, -922.30)	11	未检测到信号	7961.208 s
17:07:43	测量	(-878.92, -922.30)	16	未检测到信号	7967.208 s
17:07:43	测量	(-878.92, -922.30)	17	未检测到信号	7973.208 s
17:07:43	测量	(-1815.70, -950.67)	17	未检测到信号	8165.650 s
17:07:43	测量	(-1815.70, -950.67)	2	未检测到信号	8171.650 s
17:07:43	测量	(-1815.70, -950.67)	10	未检测到信号	8177.650 s
17:07:43	测量	(-1815.70, -950.67)	11	未检测到信号	8183.650 s
17:07:43	测量	(-1815.70, -950.67)	16	未检测到信号	8189.650 s
17:07:43	测量	(-1815.70, -950.67)	20	未检测到信号	8195.650 s
17:07:43	测量	(-2069.81, -173.86)	20	未检测到信号	8364.113 s
17:07:43	测量	(-2069.81, -173.86)	2	未检测到信号	8370.113 s
17:07:43	测量	(-2069.81, -173.86)	10	未检测到信号	8376.113 s
17:07:43	测量	(-2069.81, -173.86)	11	未检测到信号	8382.113 s
17:07:43	测量	(-2069.81, -173.86)	16	未检测到信号	8388.113 s
17:07:43	测量	(-2069.81, -173.86)	17	未检测到信号	8394.113 s
17:07:43	测量	(-1234.24, -118.89)	17	未检测到信号	8566.589 s
17:07:43	测量	(-1234.24, -118.89)	2	未检测到信号	8572.589 s
17:07:43	测量	(-1234.24, -118.89)	10	未检测到信号	8578.589 s
17:07:43	测量	(-1234.24, -118.89)	11	未检测到信号	8584.589 s
17:07:43	测量	(-1234.24, -118.89)	16	未检测到信号	8590.589 s
17:07:43	测量	(-1234.24, -118.89)	20	未检测到信号	8596.589 s
17:07:43	测量	(-1733.25, 711.95)	20	未检测到信号	8795.424 s
17:07:43	测量	(-1733.25, 711.95)	2	未检测到信号	8801.424 s
17:07:43	测量	(-1733.25, 711.95)	10	未检测到信号	8807.424 s
17:07:43	测量	(-1733.25, 711.95)	11	未检测到信号	8813.424 s
17:07:43	测量	(-1733.25, 711.95)	16	未检测到信号	8819.424 s
17:07:43	测量	(-1733.25, 711.95)	17	未检测到信号	8825.424 s
17:07:43	测量	(-1292.06, 1495.24)	17	未检测到信号	9010.223 s
17:07:43	测量	(-1292.06, 1495.24)	2	未检测到信号	9016.223 s
17:07:43	测量	(-1292.06, 1495.24)	10	未检测到信号	9022.223 s
17:07:43	测量	(-1292.06, 1495.24)	11	未检测到信号	9028.223 s
17:07:43	测量	(-1292.06, 1495.24)	16	未检测到信号	9034.223 s
17:07:43	测量	(-1292.06, 1495.24)	20	未检测到信号	9040.223 s
17:07:43	退出	--	--	正常退出	9040.223 s
