共15个， 全向13个， 定向2个

接收时间	指令	位置	频道	响应摘要	虚拟时间
00:32:28	清除	(-80.00, 320.00)	10	范围内无目标	488.456 s
00:32:29	清除	(-80.00, 340.00)	10	范围内无目标	495.456 s
00:32:29	清除	(-80.00, 360.00)	10	清除成功	504.456 s
00:32:29	测量	(-2.24, 422.87)	20	示向度 35.80°	529.456 s
00:32:29	测量	(-2.24, 422.87)	6	示向度 134.42°	535.456 s
00:32:29	测量	(-2.24, 422.87)	7	未检测到信号	541.456 s
00:32:29	测量	(-2.24, 422.87)	8	示向度 336.25°	547.456 s
00:32:29	测量	(-2.24, 422.87)	16	示向度 194.55°	553.456 s
00:32:29	测量	(-2.24, 422.87)	19	示向度 291.96°	559.456 s
00:32:29	测量	(78.53, 481.83)	19	示向度 285.17°	584.456 s
00:32:29	测量	(78.53, 481.83)	6	示向度 142.10°	590.456 s
00:32:29	测量	(78.53, 481.83)	7	未检测到信号	596.456 s
00:32:29	测量	(78.53, 481.83)	8	示向度 332.05°	602.456 s
00:32:29	测量	(78.53, 481.83)	16	未检测到信号	608.456 s
00:32:29	测量	(78.53, 481.83)	20	示向度 35.22°	614.456 s
00:32:29	清除	(300.00, 620.00)	20	范围内无目标	669.663 s
00:32:30	清除	(320.00, 640.00)	20	范围内无目标	678.320 s
00:32:30	清除	(320.00, 660.00)	20	范围内无目标	685.320 s
00:32:30	清除	(340.00, 660.00)	20	清除成功	694.320 s
00:32:30	测量	(339.08, 560.00)	6	示向度 156.23°	720.320 s
00:32:30	测量	(339.08, 560.00)	7	示向度 303.08°	726.320 s
00:32:30	测量	(339.08, 560.00)	8	示向度 319.71°	732.320 s
00:32:30	测量	(339.08, 560.00)	19	示向度 268.03°	738.320 s
00:32:30	清除	(960.00, 0.00)	8	范围内无目标	908.549 s
00:32:30	清除	(980.00, 0.00)	8	清除成功	917.549 s
00:32:30	测量	(930.12, 3.41)	19	示向度 213.75°	932.549 s
00:32:30	测量	(930.12, 3.41)	7	示向度 277.41°	938.549 s
00:32:30	测量	(930.12, 3.41)	16	未检测到信号	944.549 s
00:32:30	清除	(960.00, -380.00)	7	范围内无目标	1024.463 s
00:32:30	清除	(980.00, -380.00)	7	范围内无目标	1031.463 s
00:32:31	清除	(980.00, -400.00)	7	清除成功	1040.463 s
00:32:31	测量	(883.30, -374.53)	16	未检测到信号	1065.463 s
00:32:31	测量	(883.30, -374.53)	19	示向度 181.93°	1071.463 s
00:32:31	清除	(320.00, -380.00)	19	清除成功	1189.128 s
00:32:31	清除	(-980.00, 140.00)	16	范围内无目标	1472.157 s
00:32:31	清除	(-1000.00, 140.00)	16	范围内无目标	1479.157 s
00:32:31	清除	(-1020.00, 140.00)	16	清除成功	1488.157 s
00:32:31	清除	(-480.00, 900.00)	6	清除成功	1679.619 s
00:32:31	测量	(-836.36, 882.20)	2	示向度 179.59°	1756.979 s
00:32:31	测量	(-836.36, 882.20)	3	示向度 30.96°	1762.979 s
00:32:31	测量	(-836.36, 882.20)	4	未检测到信号	1768.979 s
00:32:31	测量	(-836.36, 882.20)	5	示向度 204.15°	1774.979 s
00:32:31	测量	(-836.36, 882.20)	9	未检测到信号	1780.979 s
00:32:31	测量	(-836.36, 882.20)	11	未检测到信号	1786.979 s
00:32:31	测量	(-836.36, 882.20)	12	未检测到信号	1792.979 s
00:32:31	测量	(-836.36, 882.20)	13	未检测到信号	1798.979 s
00:32:31	测量	(-836.36, 882.20)	14	未检测到信号	1804.979 s
00:32:31	测量	(-836.36, 882.20)	17	未检测到信号	1810.979 s
00:32:31	测量	(-1212.09, 790.02)	2	示向度 111.61°	1894.353 s
00:32:31	测量	(-1212.09, 790.02)	3	未检测到信号	1900.353 s
00:32:31	测量	(-1212.09, 790.02)	5	示向度 223.38°	1906.353 s
00:32:31	清除	(-1240.00, 880.00)	2	清除成功	1930.195 s
00:32:31	清除	(-1320.00, 680.00)	5	范围内无目标	1976.276 s
00:32:31	清除	(-1340.00, 680.00)	5	范围内无目标	1983.276 s
00:32:31	清除	(-1340.00, 660.00)	5	范围内无目标	1990.276 s
00:32:31	清除	(-1360.00, 660.00)	5	清除成功	1999.276 s
00:32:31	测量	(-1315.82, 683.41)	3	未检测到信号	2015.276 s
00:32:31	测量	(-1271.64, 706.82)	3	未检测到信号	2030.276 s
00:32:31	测量	(-1227.46, 730.24)	3	未检测到信号	2045.276 s
00:32:31	测量	(-1183.28, 753.65)	3	未检测到信号	2060.276 s
00:32:31	清除	(-840.00, 880.00)	3	范围内无目标	2136.435 s
00:32:31	清除	(-820.00, 880.00)	3	范围内无目标	2143.435 s
00:32:31	清除	(-820.00, 900.00)	3	范围内无目标	2150.435 s
00:32:31	清除	(-800.00, 900.00)	3	范围内无目标	2157.435 s
00:32:31	清除	(-780.00, 900.00)	3	范围内无目标	2164.435 s
00:32:31	清除	(-780.00, 920.00)	3	范围内无目标	2171.435 s
00:32:31	清除	(-800.00, 920.00)	3	范围内无目标	2178.435 s
00:32:31	清除	(-760.00, 920.00)	3	范围内无目标	2189.435 s
00:32:31	清除	(-760.00, 940.00)	3	范围内无目标	2196.435 s
00:32:31	清除	(-740.00, 940.00)	3	范围内无目标	2203.435 s
00:32:31	清除	(-720.00, 940.00)	3	范围内无目标	2210.435 s
00:32:31	清除	(-720.00, 960.00)	3	范围内无目标	2217.435 s
00:32:31	清除	(-700.00, 960.00)	3	范围内无目标	2224.435 s
00:32:31	清除	(-680.00, 960.00)	3	范围内无目标	2231.435 s
00:32:31	清除	(-680.00, 980.00)	3	范围内无目标	2238.435 s
00:32:31	清除	(-700.00, 980.00)	3	范围内无目标	2245.435 s
00:32:31	清除	(-660.00, 980.00)	3	范围内无目标	2256.435 s
00:32:31	清除	(-640.00, 980.00)	3	范围内无目标	2263.435 s
00:32:31	清除	(-640.00, 1000.00)	3	范围内无目标	2270.435 s
00:32:31	清除	(-660.00, 1000.00)	3	范围内无目标	2277.435 s
00:32:31	清除	(-640.00, 1020.00)	3	范围内无目标	2286.092 s
00:32:31	清除	(-620.00, 1020.00)	3	范围内无目标	2293.092 s
00:32:31	清除	(-620.00, 1000.00)	3	范围内无目标	2300.092 s
00:32:31	清除	(-600.00, 1020.00)	3	范围内无目标	2308.749 s
00:32:31	清除	(-580.00, 1020.00)	3	范围内无目标	2315.749 s
00:32:31	清除	(-580.00, 1040.00)	3	范围内无目标	2322.749 s
00:32:31	清除	(-600.00, 1040.00)	3	范围内无目标	2329.749 s
00:32:31	清除	(-560.00, 1040.00)	3	范围内无目标	2340.749 s
00:32:31	清除	(-540.00, 1040.00)	3	范围内无目标	2347.749 s
00:32:31	清除	(-540.00, 1060.00)	3	范围内无目标	2354.749 s
00:32:31	清除	(-560.00, 1060.00)	3	范围内无目标	2361.749 s
00:32:31	清除	(-540.00, 1080.00)	3	范围内无目标	2370.406 s
00:32:32	清除	(-520.00, 1080.00)	3	范围内无目标	2377.406 s
00:32:32	清除	(-520.00, 1060.00)	3	范围内无目标	2384.406 s
00:32:32	清除	(-500.00, 1060.00)	3	范围内无目标	2391.406 s
00:32:32	清除	(-500.00, 1080.00)	3	范围内无目标	2398.406 s
00:32:32	清除	(-480.00, 1080.00)	3	范围内无目标	2405.406 s
00:32:32	清除	(-480.00, 1100.00)	3	范围内无目标	2412.406 s
00:32:32	清除	(-500.00, 1100.00)	3	范围内无目标	2419.406 s
00:32:32	清除	(-480.00, 1120.00)	3	范围内无目标	2428.063 s
00:32:32	清除	(-460.00, 1120.00)	3	范围内无目标	2435.063 s
00:32:32	清除	(-460.00, 1100.00)	3	范围内无目标	2442.063 s
00:32:32	清除	(-440.00, 1100.00)	3	范围内无目标	2449.063 s
00:32:32	清除	(-440.00, 1120.00)	3	范围内无目标	2456.063 s
00:32:32	清除	(-420.00, 1120.00)	3	范围内无目标	2463.063 s
00:32:32	清除	(-400.00, 1120.00)	3	范围内无目标	2470.063 s
00:32:32	清除	(-400.00, 1140.00)	3	范围内无目标	2477.063 s
00:32:32	清除	(-420.00, 1140.00)	3	范围内无目标	2484.063 s
00:32:32	清除	(-440.00, 1140.00)	3	范围内无目标	2491.063 s
00:32:32	清除	(-400.00, 1160.00)	3	范围内无目标	2503.007 s
00:32:32	清除	(-380.00, 1160.00)	3	范围内无目标	2510.007 s
00:32:32	清除	(-380.00, 1140.00)	3	范围内无目标	2517.007 s
00:32:32	清除	(-360.00, 1160.00)	3	范围内无目标	2525.664 s
00:32:32	清除	(-340.00, 1160.00)	3	范围内无目标	2532.664 s
00:32:32	清除	(-340.00, 1180.00)	3	范围内无目标	2539.664 s
00:32:32	清除	(-360.00, 1180.00)	3	范围内无目标	2546.664 s
00:32:32	清除	(-380.00, 1180.00)	3	范围内无目标	2553.664 s
00:32:32	清除	(-340.00, 1200.00)	3	范围内无目标	2565.608 s
00:32:32	清除	(-320.00, 1200.00)	3	范围内无目标	2572.608 s
00:32:32	清除	(-320.00, 1180.00)	3	范围内无目标	2579.608 s
00:32:32	清除	(-300.00, 1180.00)	3	范围内无目标	2586.608 s
00:32:32	清除	(-300.00, 1200.00)	3	范围内无目标	2593.608 s
00:32:32	清除	(-280.00, 1200.00)	3	范围内无目标	2600.608 s
00:32:32	清除	(-260.00, 1200.00)	3	范围内无目标	2607.608 s
00:32:32	清除	(-260.00, 1220.00)	3	范围内无目标	2614.608 s
00:32:32	清除	(-280.00, 1220.00)	3	范围内无目标	2621.608 s
00:32:32	清除	(-300.00, 1220.00)	3	范围内无目标	2628.608 s
00:32:32	清除	(-320.00, 1220.00)	3	范围内无目标	2635.608 s
00:32:32	清除	(-280.00, 1240.00)	3	范围内无目标	2647.552 s
00:32:32	清除	(-260.00, 1240.00)	3	范围内无目标	2654.552 s
00:32:32	清除	(-240.00, 1240.00)	3	范围内无目标	2661.552 s
00:32:32	清除	(-240.00, 1220.00)	3	范围内无目标	2668.552 s
00:32:32	清除	(-220.00, 1240.00)	3	范围内无目标	2677.209 s
00:32:32	清除	(-200.00, 1240.00)	3	范围内无目标	2684.209 s
00:32:32	清除	(-200.00, 1260.00)	3	范围内无目标	2691.209 s
00:32:32	清除	(-220.00, 1260.00)	3	范围内无目标	2698.209 s
00:32:32	清除	(-240.00, 1260.00)	3	范围内无目标	2705.209 s
00:32:32	清除	(-220.00, 1280.00)	3	范围内无目标	2713.866 s
00:32:32	清除	(-200.00, 1280.00)	3	范围内无目标	2720.866 s
00:32:32	清除	(-180.00, 1280.00)	3	范围内无目标	2727.866 s
00:32:32	清除	(-180.00, 1260.00)	3	范围内无目标	2734.866 s
00:32:32	清除	(-160.00, 1260.00)	3	范围内无目标	2741.866 s
00:32:32	清除	(-160.00, 1280.00)	3	范围内无目标	2748.866 s
00:32:32	清除	(-140.00, 1280.00)	3	范围内无目标	2755.866 s
00:32:32	清除	(-120.00, 1280.00)	3	范围内无目标	2762.866 s
00:32:32	清除	(-120.00, 1300.00)	3	范围内无目标	2769.866 s
00:32:32	清除	(-140.00, 1300.00)	3	范围内无目标	2776.866 s
00:32:32	清除	(-160.00, 1300.00)	3	范围内无目标	2783.866 s
00:32:32	清除	(-180.00, 1300.00)	3	范围内无目标	2790.866 s
00:32:32	清除	(-160.00, 1320.00)	3	范围内无目标	2799.523 s
00:32:32	清除	(-140.00, 1320.00)	3	范围内无目标	2806.523 s
00:32:32	清除	(-120.00, 1320.00)	3	范围内无目标	2813.523 s
00:32:32	清除	(-100.00, 1320.00)	3	范围内无目标	2820.523 s
00:32:32	清除	(-100.00, 1300.00)	3	范围内无目标	2827.523 s
00:32:32	清除	(-80.00, 1320.00)	3	范围内无目标	2836.180 s
00:32:32	清除	(-60.00, 1320.00)	3	范围内无目标	2843.180 s
00:32:32	清除	(-60.00, 1340.00)	3	范围内无目标	2850.180 s
00:32:32	清除	(-80.00, 1340.00)	3	范围内无目标	2857.180 s
00:32:32	清除	(-100.00, 1340.00)	3	范围内无目标	2864.180 s
00:32:32	清除	(-120.00, 1340.00)	3	范围内无目标	2871.180 s
00:32:32	清除	(-80.00, 1360.00)	3	范围内无目标	2883.124 s
00:32:33	清除	(-60.00, 1360.00)	3	清除成功	2892.124 s
00:32:33	测量	(-29.91, 1081.23)	4	未检测到信号	2954.202 s
00:32:33	测量	(-29.91, 1081.23)	9	未检测到信号	2960.202 s
00:32:33	测量	(-29.91, 1081.23)	11	未检测到信号	2966.202 s
00:32:33	测量	(-29.91, 1081.23)	12	未检测到信号	2972.202 s
00:32:33	测量	(-29.91, 1081.23)	13	未检测到信号	2978.202 s
00:32:33	测量	(-29.91, 1081.23)	14	未检测到信号	2984.202 s
00:32:33	测量	(-29.91, 1081.23)	17	未检测到信号	2990.202 s
00:32:33	测量	(739.39, 989.76)	17	未检测到信号	3150.146 s
00:32:33	测量	(739.39, 989.76)	4	未检测到信号	3156.146 s
00:32:33	测量	(739.39, 989.76)	9	未检测到信号	3162.146 s
00:32:33	测量	(739.39, 989.76)	11	未检测到信号	3168.146 s
00:32:33	测量	(739.39, 989.76)	12	未检测到信号	3174.146 s
00:32:33	测量	(739.39, 989.76)	13	未检测到信号	3180.146 s
00:32:33	测量	(739.39, 989.76)	14	未检测到信号	3186.146 s
00:32:33	测量	(1269.16, 1619.74)	14	未检测到信号	3355.770 s
00:32:33	测量	(1269.16, 1619.74)	4	未检测到信号	3361.770 s
00:32:33	测量	(1269.16, 1619.74)	9	未检测到信号	3367.770 s
00:32:33	测量	(1269.16, 1619.74)	11	未检测到信号	3373.770 s
00:32:33	测量	(1269.16, 1619.74)	12	未检测到信号	3379.770 s
00:32:33	测量	(1269.16, 1619.74)	13	未检测到信号	3385.770 s
00:32:33	测量	(1269.16, 1619.74)	17	未检测到信号	3391.770 s
00:32:33	测量	(1590.88, 1117.07)	17	未检测到信号	3516.132 s
00:32:33	测量	(1590.88, 1117.07)	4	未检测到信号	3522.132 s
00:32:33	测量	(1590.88, 1117.07)	9	未检测到信号	3528.132 s
00:32:33	测量	(1590.88, 1117.07)	11	未检测到信号	3534.132 s
00:32:33	测量	(1590.88, 1117.07)	12	未检测到信号	3540.132 s
00:32:33	测量	(1590.88, 1117.07)	13	未检测到信号	3546.132 s
00:32:33	测量	(1590.88, 1117.07)	14	未检测到信号	3552.132 s
00:32:33	测量	(1912.31, 379.91)	14	未检测到信号	3717.970 s
00:32:33	测量	(1912.31, 379.91)	4	未检测到信号	3723.970 s
00:32:33	测量	(1912.31, 379.91)	9	未检测到信号	3729.970 s
00:32:33	测量	(1912.31, 379.91)	11	未检测到信号	3735.970 s
00:32:33	测量	(1912.31, 379.91)	12	未检测到信号	3741.970 s
00:32:33	测量	(1912.31, 379.91)	13	未检测到信号	3747.970 s
00:32:33	测量	(1912.31, 379.91)	17	未检测到信号	3753.970 s
00:32:33	测量	(1861.34, -516.04)	17	未检测到信号	3938.450 s
00:32:33	测量	(1861.34, -516.04)	4	未检测到信号	3944.450 s
00:32:33	测量	(1861.34, -516.04)	9	未检测到信号	3950.450 s
00:32:33	测量	(1861.34, -516.04)	11	未检测到信号	3956.450 s
00:32:33	测量	(1861.34, -516.04)	12	未检测到信号	3962.450 s
00:32:33	测量	(1861.34, -516.04)	13	未检测到信号	3968.450 s
00:32:33	测量	(1861.34, -516.04)	14	未检测到信号	3974.450 s
00:32:33	测量	(1408.69, -1407.12)	14	未检测到信号	4179.341 s
00:32:33	测量	(1408.69, -1407.12)	4	未检测到信号	4185.341 s
00:32:33	测量	(1408.69, -1407.12)	9	未检测到信号	4191.341 s
00:32:33	测量	(1408.69, -1407.12)	11	未检测到信号	4197.341 s
00:32:33	测量	(1408.69, -1407.12)	12	未检测到信号	4203.341 s
00:32:33	测量	(1408.69, -1407.12)	13	未检测到信号	4209.341 s
00:32:33	测量	(1408.69, -1407.12)	17	未检测到信号	4215.341 s
00:32:33	测量	(1172.87, -1368.82)	17	未检测到信号	4268.123 s
00:32:33	测量	(1172.87, -1368.82)	4	未检测到信号	4274.123 s
00:32:33	测量	(1172.87, -1368.82)	9	未检测到信号	4280.123 s
00:32:33	测量	(1172.87, -1368.82)	11	未检测到信号	4286.123 s
00:32:33	测量	(1172.87, -1368.82)	12	未检测到信号	4292.123 s
00:32:33	测量	(1172.87, -1368.82)	13	未检测到信号	4298.123 s
00:32:33	测量	(1172.87, -1368.82)	14	未检测到信号	4304.123 s
00:32:33	测量	(478.70, -1828.31)	14	未检测到信号	4475.617 s
00:32:33	测量	(478.70, -1828.31)	4	未检测到信号	4481.617 s
00:32:33	测量	(478.70, -1828.31)	9	未检测到信号	4487.617 s
00:32:33	测量	(478.70, -1828.31)	11	未检测到信号	4493.617 s
00:32:33	测量	(478.70, -1828.31)	12	未检测到信号	4499.617 s
00:32:33	测量	(478.70, -1828.31)	13	未检测到信号	4505.617 s
00:32:33	测量	(478.70, -1828.31)	17	示向度 167.89°	4511.617 s
00:32:33	测量	(-104.44, -1687.06)	17	示向度 343.65°	4636.617 s
00:32:33	测量	(-6.79, -1708.62)	17	示向度 341.41°	4661.617 s
00:32:33	清除	(0.00, -1720.00)	17	范围内无目标	4667.266 s
00:32:33	清除	(20.00, -1720.00)	17	范围内无目标	4674.266 s
00:32:33	清除	(40.00, -1720.00)	17	范围内无目标	4681.266 s
00:32:33	清除	(40.00, -1740.00)	17	范围内无目标	4688.266 s
00:32:33	清除	(60.00, -1740.00)	17	范围内无目标	4695.266 s
00:32:33	清除	(80.00, -1740.00)	17	范围内无目标	4702.266 s
00:32:33	清除	(100.00, -1740.00)	17	清除成功	4711.266 s
00:32:33	测量	(-373.62, -1889.48)	4	未检测到信号	4816.596 s
00:32:33	测量	(-373.62, -1889.48)	9	未检测到信号	4822.596 s
00:32:33	测量	(-373.62, -1889.48)	11	未检测到信号	4828.596 s
00:32:33	测量	(-373.62, -1889.48)	12	未检测到信号	4834.596 s
00:32:33	测量	(-373.62, -1889.48)	13	未检测到信号	4840.596 s
00:32:33	测量	(-373.62, -1889.48)	14	未检测到信号	4846.596 s
00:32:33	测量	(-1122.66, -1653.75)	14	未检测到信号	5008.648 s
00:32:33	测量	(-1122.66, -1653.75)	4	未检测到信号	5014.648 s
00:32:33	测量	(-1122.66, -1653.75)	9	未检测到信号	5020.648 s
00:32:33	测量	(-1122.66, -1653.75)	11	未检测到信号	5026.648 s
00:32:33	测量	(-1122.66, -1653.75)	12	未检测到信号	5032.648 s
00:32:33	测量	(-1122.66, -1653.75)	13	示向度 110.11°	5038.648 s
00:32:34	测量	(-1329.58, -1090.56)	13	示向度 110.02°	5163.648 s
00:32:34	测量	(-1418.68, -856.97)	13	示向度 105.86°	5218.648 s
00:32:34	测量	(-1450.02, -762.01)	13	示向度 296.42°	5243.648 s
00:32:34	清除	(-1460.00, -760.00)	13	范围内无目标	5248.684 s
00:32:34	清除	(-1440.00, -760.00)	13	范围内无目标	5255.684 s
00:32:34	清除	(-1440.00, -780.00)	13	清除成功	5264.684 s
00:32:34	测量	(-1815.70, -950.67)	4	未检测到信号	5353.213 s
00:32:34	测量	(-1815.70, -950.67)	9	未检测到信号	5359.213 s
00:32:34	测量	(-1815.70, -950.67)	11	未检测到信号	5365.213 s
00:32:34	测量	(-1815.70, -950.67)	12	未检测到信号	5371.213 s
00:32:34	测量	(-1815.70, -950.67)	14	未检测到信号	5377.213 s
00:32:34	测量	(-2069.81, -173.86)	14	未检测到信号	5545.677 s
00:32:34	测量	(-2069.81, -173.86)	4	未检测到信号	5551.677 s
00:32:34	测量	(-2069.81, -173.86)	9	未检测到信号	5557.677 s
00:32:34	测量	(-2069.81, -173.86)	11	未检测到信号	5563.677 s
00:32:34	测量	(-2069.81, -173.86)	12	未检测到信号	5569.677 s
00:32:34	测量	(-1234.24, -118.89)	12	未检测到信号	5742.152 s
00:32:34	测量	(-1234.24, -118.89)	4	未检测到信号	5748.152 s
00:32:34	测量	(-1234.24, -118.89)	9	未检测到信号	5754.152 s
00:32:34	测量	(-1234.24, -118.89)	11	未检测到信号	5760.152 s
00:32:34	测量	(-1234.24, -118.89)	14	未检测到信号	5766.152 s
00:32:34	测量	(-878.92, -922.30)	14	未检测到信号	5946.847 s
00:32:34	测量	(-878.92, -922.30)	4	未检测到信号	5952.847 s
00:32:34	测量	(-878.92, -922.30)	9	未检测到信号	5958.847 s
00:32:34	测量	(-878.92, -922.30)	11	未检测到信号	5964.847 s
00:32:34	测量	(-878.92, -922.30)	12	未检测到信号	5970.847 s
00:32:34	测量	(-183.76, -978.94)	12	未检测到信号	6115.340 s
00:32:34	测量	(-183.76, -978.94)	4	未检测到信号	6121.340 s
00:32:34	测量	(-183.76, -978.94)	9	未检测到信号	6127.340 s
00:32:34	测量	(-183.76, -978.94)	11	未检测到信号	6133.340 s
00:32:34	测量	(-183.76, -978.94)	14	未检测到信号	6139.340 s
00:32:34	测量	(-313.09, -342.45)	14	未检测到信号	6274.239 s
00:32:34	测量	(-313.09, -342.45)	4	未检测到信号	6280.239 s
00:32:34	测量	(-313.09, -342.45)	9	未检测到信号	6286.239 s
00:32:34	测量	(-313.09, -342.45)	11	未检测到信号	6292.239 s
00:32:34	测量	(-313.09, -342.45)	12	未检测到信号	6298.239 s
00:32:34	测量	(-531.77, 463.92)	12	未检测到信号	6470.338 s
00:32:34	测量	(-531.77, 463.92)	4	未检测到信号	6476.338 s
00:32:34	测量	(-531.77, 463.92)	9	未检测到信号	6482.338 s
00:32:34	测量	(-531.77, 463.92)	11	未检测到信号	6488.338 s
00:32:34	测量	(-531.77, 463.92)	14	未检测到信号	6494.338 s
00:32:34	测量	(421.01, 148.28)	14	未检测到信号	6700.079 s
00:32:34	测量	(421.01, 148.28)	4	未检测到信号	6706.079 s
00:32:34	测量	(421.01, 148.28)	9	未检测到信号	6712.079 s
00:32:34	测量	(421.01, 148.28)	11	未检测到信号	6718.079 s
00:32:34	测量	(421.01, 148.28)	12	未检测到信号	6724.079 s
00:32:34	测量	(621.55, -358.14)	12	未检测到信号	6838.015 s
00:32:34	测量	(621.55, -358.14)	4	未检测到信号	6844.015 s
00:32:34	测量	(621.55, -358.14)	9	未检测到信号	6850.015 s
00:32:34	测量	(621.55, -358.14)	11	未检测到信号	6856.015 s
00:32:34	测量	(621.55, -358.14)	14	未检测到信号	6862.015 s
00:32:34	测量	(555.62, -925.80)	14	未检测到信号	6981.310 s
00:32:34	测量	(555.62, -925.80)	4	未检测到信号	6987.310 s
00:32:34	测量	(555.62, -925.80)	9	未检测到信号	6993.310 s
00:32:34	测量	(555.62, -925.80)	11	未检测到信号	6999.310 s
00:32:34	测量	(555.62, -925.80)	12	未检测到信号	7005.310 s
00:32:34	测量	(961.34, -692.96)	12	未检测到信号	7103.867 s
00:32:34	测量	(961.34, -692.96)	4	未检测到信号	7109.867 s
00:32:34	测量	(961.34, -692.96)	9	未检测到信号	7115.867 s
00:32:34	测量	(961.34, -692.96)	11	未检测到信号	7121.867 s
00:32:34	测量	(961.34, -692.96)	14	未检测到信号	7127.867 s
00:32:34	测量	(1104.14, 193.68)	14	未检测到信号	7312.480 s
00:32:34	测量	(1104.14, 193.68)	4	未检测到信号	7318.480 s
00:32:34	测量	(1104.14, 193.68)	9	未检测到信号	7324.480 s
00:32:34	测量	(1104.14, 193.68)	11	未检测到信号	7330.480 s
00:32:34	测量	(1104.14, 193.68)	12	未检测到信号	7336.480 s
00:32:34	测量	(341.55, 1868.82)	12	未检测到信号	7709.591 s
00:32:34	测量	(341.55, 1868.82)	4	未检测到信号	7715.591 s
00:32:34	测量	(341.55, 1868.82)	9	未检测到信号	7721.591 s
00:32:34	测量	(341.55, 1868.82)	11	未检测到信号	7727.591 s
00:32:34	测量	(341.55, 1868.82)	14	未检测到信号	7733.591 s
00:32:34	测量	(-518.29, 1858.56)	14	未检测到信号	7910.571 s
00:32:34	测量	(-518.29, 1858.56)	4	未检测到信号	7916.571 s
00:32:34	测量	(-518.29, 1858.56)	9	未检测到信号	7922.571 s
00:32:34	测量	(-518.29, 1858.56)	11	未检测到信号	7928.571 s
00:32:34	测量	(-518.29, 1858.56)	12	未检测到信号	7934.571 s
00:32:34	测量	(-1292.06, 1495.24)	12	未检测到信号	8110.536 s
00:32:34	测量	(-1292.06, 1495.24)	4	未检测到信号	8116.536 s
