共10个， 全向1个， 定向9个

接收时间	指令	位置	频道	响应摘要	虚拟时间
17:06:02	测量	(-836.36, 882.20)	8	未检测到信号	1242.264 s
17:06:02	测量	(-836.36, 882.20)	9	未检测到信号	1248.264 s
17:06:03	测量	(-836.36, 882.20)	10	未检测到信号	1254.264 s
17:06:03	测量	(-836.36, 882.20)	11	未检测到信号	1260.264 s
17:06:03	测量	(-836.36, 882.20)	12	未检测到信号	1266.264 s
17:06:03	测量	(-836.36, 882.20)	13	未检测到信号	1272.264 s
17:06:03	测量	(-836.36, 882.20)	14	未检测到信号	1278.264 s
17:06:03	测量	(-836.36, 882.20)	15	未检测到信号	1284.264 s
17:06:03	测量	(-836.36, 882.20)	16	未检测到信号	1290.264 s
17:06:03	测量	(-836.36, 882.20)	19	未检测到信号	1296.264 s
17:06:03	测量	(-836.36, 882.20)	20	未检测到信号	1302.264 s
17:06:03	测量	(-531.77, 463.92)	20	未检测到信号	1410.750 s
17:06:03	测量	(-531.77, 463.92)	1	未检测到信号	1416.750 s
17:06:03	测量	(-531.77, 463.92)	2	未检测到信号	1422.750 s
17:06:03	测量	(-531.77, 463.92)	3	未检测到信号	1428.750 s
17:06:03	测量	(-531.77, 463.92)	5	未检测到信号	1434.750 s
17:06:03	测量	(-531.77, 463.92)	6	未检测到信号	1440.750 s
17:06:03	测量	(-531.77, 463.92)	7	未检测到信号	1446.750 s
17:06:03	测量	(-531.77, 463.92)	8	未检测到信号	1452.750 s
17:06:03	测量	(-531.77, 463.92)	9	未检测到信号	1458.750 s
17:06:03	测量	(-531.77, 463.92)	10	未检测到信号	1464.750 s
17:06:03	测量	(-531.77, 463.92)	11	未检测到信号	1470.750 s
17:06:03	测量	(-531.77, 463.92)	12	未检测到信号	1476.750 s
17:06:03	测量	(-531.77, 463.92)	13	未检测到信号	1482.750 s
17:06:03	测量	(-531.77, 463.92)	14	未检测到信号	1488.750 s
17:06:03	测量	(-531.77, 463.92)	15	未检测到信号	1494.750 s
17:06:03	测量	(-531.77, 463.92)	16	未检测到信号	1500.750 s
17:06:03	测量	(-531.77, 463.92)	19	未检测到信号	1506.750 s
17:06:03	测量	(-313.09, -342.45)	19	未检测到信号	1678.849 s
17:06:03	测量	(-313.09, -342.45)	1	未检测到信号	1684.849 s
17:06:03	测量	(-313.09, -342.45)	2	未检测到信号	1690.849 s
17:06:03	测量	(-313.09, -342.45)	3	示向度 208.21°	1696.849 s
17:06:03	测量	(-313.09, -342.45)	5	未检测到信号	1702.849 s
17:06:03	测量	(-313.09, -342.45)	6	未检测到信号	1708.849 s
17:06:03	测量	(-313.09, -342.45)	7	未检测到信号	1714.849 s
17:06:03	测量	(-313.09, -342.45)	8	未检测到信号	1720.849 s
17:06:03	测量	(-313.09, -342.45)	9	未检测到信号	1726.849 s
17:06:03	测量	(-313.09, -342.45)	10	未检测到信号	1732.849 s
17:06:03	测量	(-313.09, -342.45)	11	未检测到信号	1738.849 s
17:06:03	测量	(-313.09, -342.45)	12	未检测到信号	1744.849 s
17:06:03	测量	(-313.09, -342.45)	13	未检测到信号	1750.849 s
17:06:03	测量	(-313.09, -342.45)	14	未检测到信号	1756.849 s
17:06:03	测量	(-313.09, -342.45)	15	未检测到信号	1762.849 s
17:06:03	测量	(-313.09, -342.45)	16	未检测到信号	1768.849 s
17:06:03	测量	(-313.09, -342.45)	20	未检测到信号	1774.849 s
17:06:03	测量	(-628.36, -1204.36)	3	示向度 155.61°	1964.401 s
17:06:03	清除	(-1280.00, -880.00)	3	范围内无目标	2112.980 s
17:06:03	清除	(-1300.00, -880.00)	3	清除成功	2121.980 s
17:06:03	测量	(-1815.70, -950.67)	1	未检测到信号	2232.084 s
17:06:03	测量	(-1815.70, -950.67)	2	未检测到信号	2238.084 s
17:06:03	测量	(-1815.70, -950.67)	5	未检测到信号	2244.084 s
17:06:03	测量	(-1815.70, -950.67)	6	未检测到信号	2250.084 s
17:06:03	测量	(-1815.70, -950.67)	7	未检测到信号	2256.084 s
17:06:03	测量	(-1815.70, -950.67)	8	未检测到信号	2262.084 s
17:06:03	测量	(-1815.70, -950.67)	9	未检测到信号	2268.084 s
17:06:03	测量	(-1815.70, -950.67)	10	未检测到信号	2274.084 s
17:06:03	测量	(-1815.70, -950.67)	11	未检测到信号	2280.084 s
17:06:03	测量	(-1815.70, -950.67)	12	未检测到信号	2286.084 s
17:06:03	测量	(-1815.70, -950.67)	13	未检测到信号	2292.084 s
17:06:03	测量	(-1815.70, -950.67)	14	未检测到信号	2298.084 s
17:06:03	测量	(-1815.70, -950.67)	15	未检测到信号	2304.084 s
17:06:03	测量	(-1815.70, -950.67)	16	未检测到信号	2310.084 s
17:06:03	测量	(-1815.70, -950.67)	19	未检测到信号	2316.084 s
17:06:03	测量	(-1815.70, -950.67)	20	未检测到信号	2322.084 s
17:06:03	测量	(-2069.81, -173.86)	20	未检测到信号	2490.548 s
17:06:03	测量	(-2069.81, -173.86)	1	未检测到信号	2496.548 s
17:06:03	测量	(-2069.81, -173.86)	2	未检测到信号	2502.548 s
17:06:03	测量	(-2069.81, -173.86)	5	未检测到信号	2508.548 s
17:06:03	测量	(-2069.81, -173.86)	6	未检测到信号	2514.548 s
17:06:03	测量	(-2069.81, -173.86)	7	未检测到信号	2520.548 s
17:06:03	测量	(-2069.81, -173.86)	8	未检测到信号	2526.548 s
17:06:03	测量	(-2069.81, -173.86)	9	未检测到信号	2532.548 s
17:06:03	测量	(-2069.81, -173.86)	10	未检测到信号	2538.548 s
17:06:03	测量	(-2069.81, -173.86)	11	未检测到信号	2544.548 s
17:06:03	测量	(-2069.81, -173.86)	12	未检测到信号	2550.548 s
17:06:03	测量	(-2069.81, -173.86)	13	未检测到信号	2556.548 s
17:06:03	测量	(-2069.81, -173.86)	14	未检测到信号	2562.548 s
17:06:03	测量	(-2069.81, -173.86)	15	未检测到信号	2568.548 s
17:06:03	测量	(-2069.81, -173.86)	16	未检测到信号	2574.548 s
17:06:03	测量	(-2069.81, -173.86)	19	未检测到信号	2580.548 s
17:06:03	测量	(-1733.25, 711.95)	19	未检测到信号	2775.066 s
17:06:03	测量	(-1733.25, 711.95)	1	未检测到信号	2781.066 s
17:06:03	测量	(-1733.25, 711.95)	2	未检测到信号	2787.066 s
17:06:03	测量	(-1733.25, 711.95)	5	未检测到信号	2793.066 s
17:06:03	测量	(-1733.25, 711.95)	6	未检测到信号	2799.066 s
17:06:03	测量	(-1733.25, 711.95)	7	未检测到信号	2805.066 s
17:06:03	测量	(-1733.25, 711.95)	8	未检测到信号	2811.066 s
17:06:03	测量	(-1733.25, 711.95)	9	未检测到信号	2817.066 s
17:06:03	测量	(-1733.25, 711.95)	10	未检测到信号	2823.066 s
17:06:03	测量	(-1733.25, 711.95)	11	未检测到信号	2829.066 s
17:06:03	测量	(-1733.25, 711.95)	12	未检测到信号	2835.066 s
17:06:03	测量	(-1733.25, 711.95)	13	未检测到信号	2841.066 s
17:06:03	测量	(-1733.25, 711.95)	14	未检测到信号	2847.066 s
17:06:03	测量	(-1733.25, 711.95)	15	未检测到信号	2853.066 s
17:06:03	测量	(-1733.25, 711.95)	16	未检测到信号	2859.066 s
17:06:03	测量	(-1733.25, 711.95)	20	未检测到信号	2865.066 s
17:06:03	测量	(-1292.06, 1495.24)	20	未检测到信号	3049.865 s
17:06:03	测量	(-1292.06, 1495.24)	1	未检测到信号	3055.865 s
17:06:03	测量	(-1292.06, 1495.24)	2	未检测到信号	3061.865 s
17:06:03	测量	(-1292.06, 1495.24)	5	未检测到信号	3067.865 s
17:06:03	测量	(-1292.06, 1495.24)	6	未检测到信号	3073.865 s
17:06:03	测量	(-1292.06, 1495.24)	7	未检测到信号	3079.865 s
17:06:03	测量	(-1292.06, 1495.24)	8	未检测到信号	3085.865 s
17:06:03	测量	(-1292.06, 1495.24)	9	未检测到信号	3091.865 s
17:06:03	测量	(-1292.06, 1495.24)	10	示向度 320.62°	3097.865 s
17:06:03	测量	(-1292.06, 1495.24)	11	未检测到信号	3103.865 s
17:06:03	测量	(-1292.06, 1495.24)	12	未检测到信号	3109.865 s
17:06:03	测量	(-1292.06, 1495.24)	13	未检测到信号	3115.865 s
17:06:03	测量	(-1292.06, 1495.24)	14	未检测到信号	3121.865 s
17:06:03	测量	(-1292.06, 1495.24)	15	未检测到信号	3127.865 s
17:06:03	测量	(-1292.06, 1495.24)	16	未检测到信号	3133.865 s
17:06:03	测量	(-1292.06, 1495.24)	19	未检测到信号	3139.865 s
17:06:03	测量	(-702.05, 1604.25)	10	示向度 271.77°	3265.865 s
17:06:03	清除	(-700.00, 1040.00)	10	范围内无目标	3381.717 s
17:06:03	清除	(-700.00, 1020.00)	10	范围内无目标	3388.717 s
17:06:03	清除	(-700.00, 1000.00)	10	清除成功	3397.717 s
17:06:04	测量	(-29.91, 1081.23)	1	未检测到信号	3538.716 s
17:06:04	测量	(-29.91, 1081.23)	2	未检测到信号	3544.716 s
17:06:04	测量	(-29.91, 1081.23)	5	未检测到信号	3550.716 s
17:06:04	测量	(-29.91, 1081.23)	6	未检测到信号	3556.716 s
17:06:04	测量	(-29.91, 1081.23)	7	未检测到信号	3562.716 s
17:06:04	测量	(-29.91, 1081.23)	8	未检测到信号	3568.716 s
17:06:04	测量	(-29.91, 1081.23)	9	未检测到信号	3574.716 s
17:06:04	测量	(-29.91, 1081.23)	11	未检测到信号	3580.716 s
17:06:04	测量	(-29.91, 1081.23)	12	未检测到信号	3586.716 s
17:06:04	测量	(-29.91, 1081.23)	13	未检测到信号	3592.716 s
17:06:04	测量	(-29.91, 1081.23)	14	未检测到信号	3598.716 s
17:06:04	测量	(-29.91, 1081.23)	15	未检测到信号	3604.716 s
17:06:04	测量	(-29.91, 1081.23)	16	未检测到信号	3610.716 s
17:06:04	测量	(-29.91, 1081.23)	19	未检测到信号	3616.716 s
17:06:04	测量	(-29.91, 1081.23)	20	未检测到信号	3622.716 s
17:06:04	测量	(-518.29, 1858.56)	20	未检测到信号	3811.320 s
17:06:04	测量	(-518.29, 1858.56)	1	未检测到信号	3817.320 s
17:06:04	测量	(-518.29, 1858.56)	2	未检测到信号	3823.320 s
17:06:04	测量	(-518.29, 1858.56)	5	未检测到信号	3829.320 s
17:06:04	测量	(-518.29, 1858.56)	6	未检测到信号	3835.320 s
17:06:04	测量	(-518.29, 1858.56)	7	未检测到信号	3841.320 s
17:06:04	测量	(-518.29, 1858.56)	8	未检测到信号	3847.320 s
17:06:04	测量	(-518.29, 1858.56)	9	未检测到信号	3853.320 s
17:06:04	测量	(-518.29, 1858.56)	11	未检测到信号	3859.320 s
17:06:04	测量	(-518.29, 1858.56)	12	未检测到信号	3865.320 s
17:06:04	测量	(-518.29, 1858.56)	13	未检测到信号	3871.320 s
17:06:04	测量	(-518.29, 1858.56)	14	未检测到信号	3877.320 s
17:06:04	测量	(-518.29, 1858.56)	15	未检测到信号	3883.320 s
17:06:04	测量	(-518.29, 1858.56)	16	未检测到信号	3889.320 s
17:06:04	测量	(-518.29, 1858.56)	19	未检测到信号	3895.320 s
17:06:04	测量	(341.55, 1868.82)	19	未检测到信号	4072.300 s
17:06:04	测量	(341.55, 1868.82)	1	未检测到信号	4078.300 s
17:06:04	测量	(341.55, 1868.82)	2	未检测到信号	4084.300 s
17:06:04	测量	(341.55, 1868.82)	5	未检测到信号	4090.300 s
17:06:04	测量	(341.55, 1868.82)	6	未检测到信号	4096.300 s
17:06:04	测量	(341.55, 1868.82)	7	未检测到信号	4102.300 s
17:06:04	测量	(341.55, 1868.82)	8	未检测到信号	4108.300 s
17:06:04	测量	(341.55, 1868.82)	9	未检测到信号	4114.300 s
17:06:04	测量	(341.55, 1868.82)	11	未检测到信号	4120.300 s
17:06:04	测量	(341.55, 1868.82)	12	未检测到信号	4126.300 s
17:06:04	测量	(341.55, 1868.82)	13	未检测到信号	4132.300 s
17:06:04	测量	(341.55, 1868.82)	14	未检测到信号	4138.300 s
17:06:04	测量	(341.55, 1868.82)	15	未检测到信号	4144.300 s
17:06:04	测量	(341.55, 1868.82)	16	未检测到信号	4150.300 s
17:06:04	测量	(341.55, 1868.82)	20	未检测到信号	4156.300 s
17:06:04	测量	(1269.16, 1619.74)	20	未检测到信号	4353.394 s
17:06:04	测量	(1269.16, 1619.74)	1	未检测到信号	4359.394 s
17:06:04	测量	(1269.16, 1619.74)	2	未检测到信号	4365.394 s
17:06:04	测量	(1269.16, 1619.74)	5	未检测到信号	4371.394 s
17:06:04	测量	(1269.16, 1619.74)	6	未检测到信号	4377.394 s
17:06:04	测量	(1269.16, 1619.74)	7	未检测到信号	4383.394 s
17:06:04	测量	(1269.16, 1619.74)	8	未检测到信号	4389.394 s
17:06:04	测量	(1269.16, 1619.74)	9	未检测到信号	4395.394 s
17:06:04	测量	(1269.16, 1619.74)	11	未检测到信号	4401.394 s
17:06:04	测量	(1269.16, 1619.74)	12	未检测到信号	4407.394 s
17:06:04	测量	(1269.16, 1619.74)	13	未检测到信号	4413.394 s
17:06:04	测量	(1269.16, 1619.74)	14	未检测到信号	4419.394 s
17:06:04	测量	(1269.16, 1619.74)	15	未检测到信号	4425.394 s
17:06:04	测量	(1269.16, 1619.74)	16	未检测到信号	4431.394 s
17:06:04	测量	(1269.16, 1619.74)	19	未检测到信号	4437.394 s
17:06:04	测量	(1590.88, 1117.07)	19	未检测到信号	4561.755 s
17:06:04	测量	(1590.88, 1117.07)	1	未检测到信号	4567.755 s
17:06:04	测量	(1590.88, 1117.07)	2	未检测到信号	4573.755 s
17:06:04	测量	(1590.88, 1117.07)	5	未检测到信号	4579.755 s
17:06:04	测量	(1590.88, 1117.07)	6	未检测到信号	4585.755 s
17:06:04	测量	(1590.88, 1117.07)	7	未检测到信号	4591.755 s
17:06:04	测量	(1590.88, 1117.07)	8	未检测到信号	4597.755 s
17:06:04	测量	(1590.88, 1117.07)	9	未检测到信号	4603.755 s
17:06:04	测量	(1590.88, 1117.07)	11	未检测到信号	4609.755 s
17:06:04	测量	(1590.88, 1117.07)	12	未检测到信号	4615.755 s
17:06:04	测量	(1590.88, 1117.07)	13	未检测到信号	4621.755 s
17:06:04	测量	(1590.88, 1117.07)	14	未检测到信号	4627.755 s
17:06:04	测量	(1590.88, 1117.07)	15	未检测到信号	4633.755 s
17:06:04	测量	(1590.88, 1117.07)	16	未检测到信号	4639.755 s
17:06:04	测量	(1590.88, 1117.07)	20	示向度 266.85°	4645.755 s
17:06:04	测量	(1617.84, 517.68)	20	示向度 261.63°	4770.755 s
17:06:04	测量	(1601.42, 419.03)	20	示向度 261.67°	4795.755 s
17:06:04	测量	(1560.36, 172.43)	20	示向度 261.68°	4850.755 s
17:06:04	测量	(1523.72, -74.87)	20	示向度 263.92°	4905.755 s
17:06:04	清除	(1520.00, -80.00)	20	范围内无目标	4910.023 s
17:06:04	清除	(1520.00, -100.00)	20	范围内无目标	4917.023 s
17:06:04	清除	(1520.00, -120.00)	20	范围内无目标	4924.023 s
17:06:04	清除	(1520.00, -140.00)	20	清除成功	4933.023 s
17:06:04	测量	(1861.34, -516.04)	1	未检测到信号	5040.594 s
17:06:04	测量	(1861.34, -516.04)	2	未检测到信号	5046.594 s
17:06:04	测量	(1861.34, -516.04)	5	示向度 144.45°	5052.594 s
17:06:04	测量	(1861.34, -516.04)	6	未检测到信号	5058.594 s
17:06:04	测量	(1861.34, -516.04)	7	未检测到信号	5064.594 s
17:06:04	测量	(1861.34, -516.04)	8	未检测到信号	5070.594 s
17:06:05	测量	(1861.34, -516.04)	9	未检测到信号	5076.594 s
17:06:05	测量	(1861.34, -516.04)	11	未检测到信号	5082.594 s
17:06:05	测量	(1861.34, -516.04)	12	未检测到信号	5088.594 s
17:06:05	测量	(1861.34, -516.04)	13	未检测到信号	5094.594 s
17:06:05	测量	(1861.34, -516.04)	14	未检测到信号	5100.594 s
17:06:05	测量	(1861.34, -516.04)	15	未检测到信号	5106.594 s
17:06:05	测量	(1861.34, -516.04)	16	未检测到信号	5112.594 s
17:06:05	测量	(1861.34, -516.04)	19	未检测到信号	5118.594 s
17:06:05	测量	(1417.34, -112.48)	5	示向度 154.55°	5244.594 s
17:06:05	测量	(990.00, 100.00)	5	未检测到信号	5345.043 s
17:06:05	测量	(1079.44, 55.28)	5	示向度 159.62°	5370.043 s
17:06:05	清除	(1080.00, 60.00)	5	范围内无目标	5373.994 s
17:06:05	清除	(1060.00, 60.00)	5	范围内无目标	5380.994 s
17:06:05	清除	(1040.00, 60.00)	5	清除成功	5389.994 s
17:06:05	测量	(1104.14, 193.68)	1	未检测到信号	5425.648 s
17:06:05	测量	(1104.14, 193.68)	2	未检测到信号	5431.648 s
17:06:05	测量	(1104.14, 193.68)	6	未检测到信号	5437.648 s
17:06:05	测量	(1104.14, 193.68)	7	示向度 301.31°	5443.648 s
17:06:05	测量	(1104.14, 193.68)	8	未检测到信号	5449.648 s
17:06:05	测量	(1104.14, 193.68)	9	未检测到信号	5455.648 s
17:06:05	测量	(1104.14, 193.68)	11	未检测到信号	5461.648 s
17:06:05	测量	(1104.14, 193.68)	12	未检测到信号	5467.648 s
17:06:05	测量	(1104.14, 193.68)	13	未检测到信号	5473.648 s
17:06:05	测量	(1104.14, 193.68)	14	未检测到信号	5479.648 s
17:06:05	测量	(1104.14, 193.68)	15	未检测到信号	5485.648 s
17:06:05	测量	(1104.14, 193.68)	16	未检测到信号	5491.648 s
17:06:05	测量	(1104.14, 193.68)	19	未检测到信号	5497.648 s
17:06:05	测量	(1304.88, -322.48)	7	示向度 336.62°	5614.412 s
17:06:05	清除	(1420.00, -360.00)	7	范围内无目标	5641.629 s
17:06:05	清除	(1440.00, -380.00)	7	范围内无目标	5650.286 s
17:06:05	清除	(1460.00, -380.00)	7	清除成功	5659.286 s
17:06:05	测量	(1912.31, 379.91)	1	未检测到信号	5842.153 s
17:06:05	测量	(1912.31, 379.91)	2	未检测到信号	5848.153 s
17:06:05	测量	(1912.31, 379.91)	6	未检测到信号	5854.153 s
17:06:05	测量	(1912.31, 379.91)	8	未检测到信号	5860.153 s
17:06:05	测量	(1912.31, 379.91)	9	未检测到信号	5866.153 s
17:06:05	测量	(1912.31, 379.91)	11	未检测到信号	5872.153 s
17:06:05	测量	(1912.31, 379.91)	12	未检测到信号	5878.153 s
17:06:05	测量	(1912.31, 379.91)	13	未检测到信号	5884.153 s
17:06:05	测量	(1912.31, 379.91)	14	未检测到信号	5890.153 s
17:06:05	测量	(1912.31, 379.91)	15	未检测到信号	5896.153 s
17:06:05	测量	(1912.31, 379.91)	16	未检测到信号	5902.153 s
17:06:05	测量	(1912.31, 379.91)	19	未检测到信号	5908.153 s
17:06:05	测量	(739.39, 989.76)	19	未检测到信号	6177.551 s
17:06:05	测量	(739.39, 989.76)	1	未检测到信号	6183.551 s
17:06:05	测量	(739.39, 989.76)	2	未检测到信号	6189.551 s
17:06:05	测量	(739.39, 989.76)	6	未检测到信号	6195.551 s
17:06:05	测量	(739.39, 989.76)	8	未检测到信号	6201.551 s
17:06:05	测量	(739.39, 989.76)	9	未检测到信号	6207.551 s
17:06:05	测量	(739.39, 989.76)	11	未检测到信号	6213.551 s
17:06:05	测量	(739.39, 989.76)	12	未检测到信号	6219.551 s
17:06:05	测量	(739.39, 989.76)	13	未检测到信号	6225.551 s
17:06:05	测量	(739.39, 989.76)	14	未检测到信号	6231.551 s
17:06:05	测量	(739.39, 989.76)	15	未检测到信号	6237.551 s
17:06:05	测量	(739.39, 989.76)	16	未检测到信号	6243.551 s
17:06:05	测量	(421.01, 148.28)	16	未检测到信号	6428.490 s
17:06:05	测量	(421.01, 148.28)	1	未检测到信号	6434.490 s
17:06:05	测量	(421.01, 148.28)	2	未检测到信号	6440.490 s
17:06:05	测量	(421.01, 148.28)	6	未检测到信号	6446.490 s
17:06:05	测量	(421.01, 148.28)	8	未检测到信号	6452.490 s
17:06:05	测量	(421.01, 148.28)	9	未检测到信号	6458.490 s
17:06:05	测量	(421.01, 148.28)	11	未检测到信号	6464.490 s
17:06:05	测量	(421.01, 148.28)	12	未检测到信号	6470.490 s
17:06:05	测量	(421.01, 148.28)	13	未检测到信号	6476.490 s
17:06:05	测量	(421.01, 148.28)	14	未检测到信号	6482.490 s
17:06:05	测量	(421.01, 148.28)	15	未检测到信号	6488.490 s
17:06:05	测量	(421.01, 148.28)	19	未检测到信号	6494.490 s
17:06:05	测量	(621.55, -358.14)	19	未检测到信号	6608.426 s
17:06:05	测量	(621.55, -358.14)	1	未检测到信号	6614.426 s
17:06:05	测量	(621.55, -358.14)	2	未检测到信号	6620.426 s
17:06:05	测量	(621.55, -358.14)	6	未检测到信号	6626.426 s
17:06:05	测量	(621.55, -358.14)	8	未检测到信号	6632.426 s
17:06:05	测量	(621.55, -358.14)	9	未检测到信号	6638.426 s
17:06:05	测量	(621.55, -358.14)	11	未检测到信号	6644.426 s
17:06:05	测量	(621.55, -358.14)	12	未检测到信号	6650.426 s
17:06:05	测量	(621.55, -358.14)	13	未检测到信号	6656.426 s
17:06:06	测量	(621.55, -358.14)	14	未检测到信号	6662.426 s
17:06:06	测量	(621.55, -358.14)	15	未检测到信号	6668.426 s
17:06:06	测量	(621.55, -358.14)	16	未检测到信号	6674.426 s
17:06:06	测量	(961.34, -692.96)	16	示向度 228.60°	6774.833 s
17:06:06	测量	(961.34, -692.96)	1	未检测到信号	6780.833 s
17:06:06	测量	(961.34, -692.96)	2	未检测到信号	6786.833 s
17:06:06	测量	(961.34, -692.96)	6	未检测到信号	6792.833 s
17:06:06	测量	(961.34, -692.96)	8	未检测到信号	6798.833 s
17:06:06	测量	(961.34, -692.96)	9	未检测到信号	6804.833 s
17:06:06	测量	(961.34, -692.96)	11	未检测到信号	6810.833 s
17:06:06	测量	(961.34, -692.96)	12	未检测到信号	6816.833 s
17:06:06	测量	(961.34, -692.96)	13	未检测到信号	6822.833 s
17:06:06	测量	(961.34, -692.96)	14	未检测到信号	6828.833 s
17:06:06	测量	(961.34, -692.96)	15	未检测到信号	6834.833 s
17:06:06	测量	(961.34, -692.96)	19	未检测到信号	6840.833 s
17:06:06	测量	(918.24, -1291.41)	16	示向度 195.96°	6966.833 s
17:06:06	测量	(270.00, -1480.00)	16	示向度 202.51°	7106.857 s
17:06:06	清除	(260.00, -1480.00)	16	清除成功	7113.857 s
17:06:06	测量	(478.70, -1828.31)	1	未检测到信号	7202.113 s
17:06:06	测量	(478.70, -1828.31)	2	未检测到信号	7208.113 s
17:06:06	测量	(478.70, -1828.31)	6	未检测到信号	7214.113 s
17:06:06	测量	(478.70, -1828.31)	8	示向度 126.16°	7220.113 s
17:06:06	测量	(478.70, -1828.31)	9	未检测到信号	7226.113 s
17:06:06	测量	(478.70, -1828.31)	11	未检测到信号	7232.113 s
17:06:06	测量	(478.70, -1828.31)	12	未检测到信号	7238.113 s
17:06:06	测量	(478.70, -1828.31)	13	未检测到信号	7244.113 s
17:06:06	测量	(478.70, -1828.31)	14	未检测到信号	7250.113 s
17:06:06	测量	(478.70, -1828.31)	15	未检测到信号	7256.113 s
17:06:06	测量	(478.70, -1828.31)	19	未检测到信号	7262.113 s
17:06:06	测量	(69.57, -1389.43)	8	未检测到信号	7388.113 s
