接收时间	指令	位置	频道	响应摘要	虚拟时间
03:00:33	测量	(0.00, -1200.00)	7	未检测到信号	3715.463 s
03:00:33	测量	(0.00, -1200.00)	8	未检测到信号	3721.463 s
03:00:33	测量	(0.00, -1200.00)	9	未检测到信号	3727.463 s
03:00:33	测量	(0.00, -1200.00)	10	未检测到信号	3733.463 s
03:00:33	测量	(-1200.00, -1200.00)	10	未检测到信号	3978.463 s
03:00:33	测量	(-1200.00, -1200.00)	1	未检测到信号	3984.463 s
03:00:33	测量	(-1200.00, -1200.00)	3	未检测到信号	3990.463 s
03:00:33	测量	(-1200.00, -1200.00)	4	未检测到信号	3996.463 s
03:00:33	测量	(-1200.00, -1200.00)	5	未检测到信号	4002.463 s
03:00:33	测量	(-1200.00, -1200.00)	7	未检测到信号	4008.463 s
03:00:33	测量	(-1200.00, -1200.00)	8	未检测到信号	4014.463 s
03:00:33	测量	(-1200.00, -1200.00)	9	未检测到信号	4020.463 s
03:00:33	测量	(-1200.00, -1200.00)	14	未检测到信号	4026.463 s
03:00:40	退出	--	--	正常退出	4026.463 s
